from_node_id,from_label,edge_type,to_node_id,evidence_status,source_url,source_quote,applicability_reason,support_rules,confidence,review_run
bg_mehrere_mehrere_kamikatsu_shoji_glass_doors,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_sicherheitsglas_info,rule_derived,https://www.glassonweb.com/article/reuse-and-remanufacturing-insulated-glass-units,"Reuse of insulated glass units preserves embodied carbon; barriers are short lifespan, warranty, lack of size standardisation and labour-intensive dismantling of composite facade units; an IGU is energy-adequate at U ~1.0-1.4 W/m2K (double) / 0.5-0.9 (triple); surface damage relates to mechanical strength.",Bauteilgruppe nutzt Material 'mat_glas' (live NUTZT_MATERIAL); rw_glas_reuse_igu regelt 'mat_glas',1,0.66,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_kamikatsu_shoji_glass_doors,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_u_wert_oder_energie_info,rule_derived,https://www.intertek.com/building/standards/en-14351-1/,"EN 14351-1 (harmonisiert unter CPR 305/2011) legt materialunabhaengige Leistungseigenschaften fuer Fenster und Aussentueren fest (Luftdurchlaessigkeit, Schlagregen, Schallschutz, Waermedurchgang Uw, gefaehrliche Stoffe); Nachweis ueber Initial Type Testing + werkseigene Produktionskontrolle. Teil 2: Innentueren.",Bauteilgruppe ist Bauteiltyp 'bt_fenster' (live HAT_BAUTEILTYP); rw_en_14351 ist die Produktnorm dafuer,2,0.82,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_maison_des_canaux_doors,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_produktstatus_und_leistungserklaerung,rule_derived,https://www.intertek.com/building/standards/en-14351-1/,"EN 14351-1 (harmonisiert unter CPR 305/2011) legt materialunabhaengige Leistungseigenschaften fuer Fenster und Aussentueren fest (Luftdurchlaessigkeit, Schlagregen, Schallschutz, Waermedurchgang Uw, gefaehrliche Stoffe); Nachweis ueber Initial Type Testing + werkseigene Produktionskontrolle. Teil 2: Innentueren.",Bauteilgruppe ist Bauteiltyp 'bt_tuer' (live HAT_BAUTEILTYP); rw_en_14351 ist die Produktnorm dafuer,1,0.82,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_maison_des_canaux_doors,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_u_wert_oder_energie_info,rule_derived,https://www.intertek.com/building/standards/en-14351-1/,"EN 14351-1 (harmonisiert unter CPR 305/2011) legt materialunabhaengige Leistungseigenschaften fuer Fenster und Aussentueren fest (Luftdurchlaessigkeit, Schlagregen, Schallschutz, Waermedurchgang Uw, gefaehrliche Stoffe); Nachweis ueber Initial Type Testing + werkseigene Produktionskontrolle. Teil 2: Innentueren.",Bauteilgruppe ist Bauteiltyp 'bt_tuer' (live HAT_BAUTEILTYP); rw_en_14351 ist die Produktnorm dafuer,1,0.82,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_materialpruefung,rule_derived,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",Bauteilgruppe nutzt Material 'mat_keramik' (live NUTZT_MATERIAL); rw_en_771_reclaimed regelt 'mat_keramik',1,0.76,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_maison_des_canaux_floor_wall_finishes,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_produktstatus_und_leistungserklaerung,rule_derived,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",Bauteilgruppe nutzt Material 'mat_keramik' (live NUTZT_MATERIAL); rw_en_771_reclaimed regelt 'mat_keramik',1,0.76,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_maison_des_canaux_sanitary_parts,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_materialpruefung,rule_derived,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",Bauteilgruppe nutzt Material 'mat_keramik' (live NUTZT_MATERIAL); rw_en_771_reclaimed regelt 'mat_keramik',1,0.76,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_maison_des_canaux_sanitary_parts,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_produktstatus_und_leistungserklaerung,rule_derived,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",Bauteilgruppe nutzt Material 'mat_keramik' (live NUTZT_MATERIAL); rw_en_771_reclaimed regelt 'mat_keramik',1,0.76,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_akustikelemente,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_materialpruefung,rule_derived,https://www.holzbau-deutschland.de/fileadmin/user_upload/eingebundene_Downloads/2022-12_Information_Sortierung_durch_den_Zimmermeister_01.pdf,"DIN 4074-1 erlaubt visuelle Sortierung von Bauholz nach Tragfaehigkeit; fuer Inverkehrbringen ist Zertifizierung nach DIN EN 14081-1 mit WPK, CE-Kennzeichnung und Leistungserklaerung erforderlich. (Reuse: Festigkeitssortierung/Nachsortierung von Altholz.)",Bauteilgruppe nutzt Material 'mat_holz' (live NUTZT_MATERIAL); rw_din_4074_en_14081 regelt 'mat_holz',2,0.81,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_akustikelemente,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_produktstatus_und_leistungserklaerung,rule_derived,https://www.intertek.com/building/standards/en-13162/,"EN 13162 (harmonisiert unter CPR 305/2011) spezifiziert werkmaessig hergestellte Mineralwolle-Daemmstoffe (Matten/Platten); Produktmerkmale, Pruefung, Konformitaetsbewertung, CE-Kennzeichnung; Grenzwerte Waermeleitfaehigkeit <= 0,060 W/(m K).",Bauteilgruppe nutzt Material 'mat_daemmstoff' (live NUTZT_MATERIAL); rw_en_13162_mineralwolle regelt 'mat_daemmstoff',2,0.81,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_akustikelemente,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_standsicherheitsnachweis,rule_derived,https://www.holzbau-deutschland.de/fileadmin/user_upload/eingebundene_Downloads/2022-12_Information_Sortierung_durch_den_Zimmermeister_01.pdf,"DIN 4074-1 erlaubt visuelle Sortierung von Bauholz nach Tragfaehigkeit; fuer Inverkehrbringen ist Zertifizierung nach DIN EN 14081-1 mit WPK, CE-Kennzeichnung und Leistungserklaerung erforderlich. (Reuse: Festigkeitssortierung/Nachsortierung von Altholz.)",Bauteilgruppe nutzt Material 'mat_holz' (live NUTZT_MATERIAL); rw_din_4074_en_14081 regelt 'mat_holz',2,0.81,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_akustikelemente,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_u_wert_oder_energie_info,rule_derived,https://www.intertek.com/building/standards/en-13162/,"EN 13162 (harmonisiert unter CPR 305/2011) spezifiziert werkmaessig hergestellte Mineralwolle-Daemmstoffe (Matten/Platten); Produktmerkmale, Pruefung, Konformitaetsbewertung, CE-Kennzeichnung; Grenzwerte Waermeleitfaehigkeit <= 0,060 W/(m K).",Bauteilgruppe nutzt Material 'mat_daemmstoff' (live NUTZT_MATERIAL); rw_en_13162_mineralwolle regelt 'mat_daemmstoff',1,0.81,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_befestigungsnachweis,rule_derived,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,Requirements for the reusability assessment of reclaimed structural components and the declaration of mechanical and geometrical properties as well as weldability.,Bauteilgruppe nutzt Material 'mat_stahl' (live NUTZT_MATERIAL); rw_cen_ts_1090_201 regelt 'mat_stahl',3,0.85,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_materialpruefung,rule_derived,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,Requirements for the reusability assessment of reclaimed structural components and the declaration of mechanical and geometrical properties as well as weldability.,Bauteilgruppe nutzt Material 'mat_stahl' (live NUTZT_MATERIAL); rw_cen_ts_1090_201 regelt 'mat_stahl',7,0.85,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_produktstatus_und_leistungserklaerung,rule_derived,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,Requirements for the reusability assessment of reclaimed structural components and the declaration of mechanical and geometrical properties as well as weldability.,Bauteilgruppe nutzt Material 'mat_stahl' (live NUTZT_MATERIAL); rw_cen_ts_1090_201 regelt 'mat_stahl',3,0.85,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_standsicherheitsnachweis,rule_derived,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,Requirements for the reusability assessment of reclaimed structural components and the declaration of mechanical and geometrical properties as well as weldability.,Bauteilgruppe nutzt Material 'mat_stahl' (live NUTZT_MATERIAL); rw_cen_ts_1090_201 regelt 'mat_stahl',5,0.85,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_zustands_und_massaufnahme,rule_derived,https://cms.sia.ch/de/api/getMedia/715,"SIA 269/2 gilt fuer die Erhaltung von Stahlbeton-/Spannbeton-/unbewehrten Betontragwerken im Bestand; Tragwerksanalyse mit Nachweiswerten fuer Beton, Bewehrungs- und Spannstahl, die aus Bauwerksakten oder durch Pruefung am Bestand ermittelt werden.",Bauteilgruppe nutzt Material 'mat_beton' (live NUTZT_MATERIAL); rw_sia_269_2 regelt 'mat_beton',1,0.81,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_sanitaer_kueche,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_herkunfts_und_rueckbaudokumentation,rule_derived,https://www.iso.org/standard/69370.html,"ISO 20887:2020 provides principles, requirements and guidance for Design for Disassembly (DfD) and Adaptability (DfA): easy access to components, avoiding unnecessary treatments/finishes, simplifying and standardizing the design, to enable safe disassembly and material recovery/reuse.",Verbundbauteil (3 Materialien) -> Trennbarkeit/Rueckbau erforderlich,1,0.64,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_sanitaer_kueche,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_materialpruefung,rule_derived,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",Bauteilgruppe nutzt Material 'mat_keramik' (live NUTZT_MATERIAL); rw_en_771_reclaimed regelt 'mat_keramik' [Verbundbauteil: Material nur Teilfraktion],1,0.59,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_sanitaer_kueche,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_produktstatus_und_leistungserklaerung,rule_derived,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",Bauteilgruppe nutzt Material 'mat_keramik' (live NUTZT_MATERIAL); rw_en_771_reclaimed regelt 'mat_keramik' [Verbundbauteil: Material nur Teilfraktion],1,0.59,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_befestigungsnachweis,rule_derived,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,Requirements for the reusability assessment of reclaimed structural components and the declaration of mechanical and geometrical properties as well as weldability.,Bauteilgruppe nutzt Material 'mat_stahl' (live NUTZT_MATERIAL); rw_cen_ts_1090_201 regelt 'mat_stahl',3,0.85,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_materialpruefung,rule_derived,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,Requirements for the reusability assessment of reclaimed structural components and the declaration of mechanical and geometrical properties as well as weldability.,Bauteilgruppe nutzt Material 'mat_stahl' (live NUTZT_MATERIAL); rw_cen_ts_1090_201 regelt 'mat_stahl',5,0.85,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_produktstatus_und_leistungserklaerung,rule_derived,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,Requirements for the reusability assessment of reclaimed structural components and the declaration of mechanical and geometrical properties as well as weldability.,Bauteilgruppe nutzt Material 'mat_stahl' (live NUTZT_MATERIAL); rw_cen_ts_1090_201 regelt 'mat_stahl',4,0.85,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_standsicherheitsnachweis,rule_derived,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,Requirements for the reusability assessment of reclaimed structural components and the declaration of mechanical and geometrical properties as well as weldability.,Bauteilgruppe nutzt Material 'mat_stahl' (live NUTZT_MATERIAL); rw_cen_ts_1090_201 regelt 'mat_stahl',3,0.85,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_u_wert_oder_energie_info,rule_derived,https://www.intertek.com/building/standards/en-13830/,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",Bauteilgruppe ist Bauteiltyp 'bt_fassade' (live HAT_BAUTEILTYP); rw_en_13830 ist die Produktnorm dafuer,1,0.82,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_plattenpalast_palast_fenster,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_materialpruefung,rule_derived,https://www.glassonweb.com/article/reuse-and-remanufacturing-insulated-glass-units,"Reuse of insulated glass units preserves embodied carbon; barriers are short lifespan, warranty, lack of size standardisation and labour-intensive dismantling of composite facade units; an IGU is energy-adequate at U ~1.0-1.4 W/m2K (double) / 0.5-0.9 (triple); surface damage relates to mechanical strength.",Bauteilgruppe nutzt Material 'mat_glas' (live NUTZT_MATERIAL); rw_glas_reuse_igu regelt 'mat_glas',1,0.66,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_plattenpalast_palast_fenster,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_produktstatus_und_leistungserklaerung,rule_derived,https://www.intertek.com/building/standards/en-13830/,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",Bauteilgruppe ist Bauteiltyp 'bt_fassade' (live HAT_BAUTEILTYP); rw_en_13830 ist die Produktnorm dafuer,2,0.82,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_plattenpalast_palast_fenster,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_sicherheitsglas_info,rule_derived,https://www.glassonweb.com/article/reuse-and-remanufacturing-insulated-glass-units,"Reuse of insulated glass units preserves embodied carbon; barriers are short lifespan, warranty, lack of size standardisation and labour-intensive dismantling of composite facade units; an IGU is energy-adequate at U ~1.0-1.4 W/m2K (double) / 0.5-0.9 (triple); surface damage relates to mechanical strength.",Bauteilgruppe nutzt Material 'mat_glas' (live NUTZT_MATERIAL); rw_glas_reuse_igu regelt 'mat_glas',1,0.66,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_plattenpalast_palast_fenster,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_u_wert_oder_energie_info,rule_derived,https://www.intertek.com/building/standards/en-13830/,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",Bauteilgruppe ist Bauteiltyp 'bt_fassade' (live HAT_BAUTEILTYP); rw_en_13830 ist die Produktnorm dafuer,3,0.82,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_plp_feste_fitout_komponenten,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_herkunfts_und_rueckbaudokumentation,rule_derived,https://www.iso.org/standard/69370.html,"ISO 20887:2020 provides principles, requirements and guidance for Design for Disassembly (DfD) and Adaptability (DfA): easy access to components, avoiding unnecessary treatments/finishes, simplifying and standardizing the design, to enable safe disassembly and material recovery/reuse.",Verbundbauteil (3 Materialien) -> Trennbarkeit/Rueckbau erforderlich,1,0.64,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_dauerhaftigkeit_restlebensdauer,rule_derived,https://landingpage.bsigroup.com/LandingPage/Undated?UPI=000000000030090410,"EN 1469 (Wandbekleidungsplatten), EN 12058 (Boden-/Treppenplatten), EN 1341 (Pflaster), EN 1936/12371 (Pruefverfahren) legen Anforderungen/Pruefungen fuer Naturstein-Produkte fest: Rohdichte, Porositaet, Wasseraufnahme, Druck-/Biegefestigkeit, Frost-Tau, Rutschhemmung.",Bauteilgruppe nutzt Material 'mat_naturstein' (live NUTZT_MATERIAL); rw_en_naturstein regelt 'mat_naturstein' [Verbundbauteil: Material nur Teilfraktion],2,0.61,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_herkunfts_und_rueckbaudokumentation,rule_derived,https://www.iso.org/standard/69370.html,"ISO 20887:2020 provides principles, requirements and guidance for Design for Disassembly (DfD) and Adaptability (DfA): easy access to components, avoiding unnecessary treatments/finishes, simplifying and standardizing the design, to enable safe disassembly and material recovery/reuse.",Verbundbauteil (3 Materialien) -> Trennbarkeit/Rueckbau erforderlich,1,0.64,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_materialpruefung,rule_derived,https://landingpage.bsigroup.com/LandingPage/Undated?UPI=000000000030090410,"EN 1469 (Wandbekleidungsplatten), EN 12058 (Boden-/Treppenplatten), EN 1341 (Pflaster), EN 1936/12371 (Pruefverfahren) legen Anforderungen/Pruefungen fuer Naturstein-Produkte fest: Rohdichte, Porositaet, Wasseraufnahme, Druck-/Biegefestigkeit, Frost-Tau, Rutschhemmung.",Bauteilgruppe nutzt Material 'mat_naturstein' (live NUTZT_MATERIAL); rw_en_naturstein regelt 'mat_naturstein' [Verbundbauteil: Material nur Teilfraktion],3,0.61,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_produktstatus_und_leistungserklaerung,rule_derived,https://landingpage.bsigroup.com/LandingPage/Undated?UPI=000000000030090410,"EN 1469 (Wandbekleidungsplatten), EN 12058 (Boden-/Treppenplatten), EN 1341 (Pflaster), EN 1936/12371 (Pruefverfahren) legen Anforderungen/Pruefungen fuer Naturstein-Produkte fest: Rohdichte, Porositaet, Wasseraufnahme, Druck-/Biegefestigkeit, Frost-Tau, Rutschhemmung.",Bauteilgruppe nutzt Material 'mat_naturstein' (live NUTZT_MATERIAL); rw_en_naturstein regelt 'mat_naturstein' [Verbundbauteil: Material nur Teilfraktion],2,0.61,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_elektrosicherheitsnachweis,rule_derived,https://www.elektrofachkraft.de/pruefung/elektrotechnische-erstpruefung-wiederholungspruefung,"DGUV Vorschrift 3 fordert Pruefung vor Inbetriebnahme durch Elektrofachkraft; DIN VDE 0100-600 Erstpruefung (Errichtung/Aenderung), DIN VDE 0105-100 wiederkehrende Pruefung bestehender Anlagen.",Bauteilgruppe ist Bauteiltyp 'bt_technik' (live HAT_BAUTEILTYP); rw_dguv_v3_vde ist die Produktnorm dafuer,1,0.82,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_hygiene_und_reinigungsnachweis,rule_derived,https://www.vdi.de/mitgliedschaft/vdi-richtlinien/unsere-richtlinien-highlights/vdi-6023,"VDI/DVGW 6023: Hygiene-Anforderungen an Planung, Ausfuehrung, Betrieb und Instandhaltung von Trinkwasser-Installationen (TrinkwV verweist darauf); VDI 6022: Hygiene-Anforderungen Raumlufttechnik.",Bauteilgruppe ist Bauteiltyp 'bt_technik' (live HAT_BAUTEILTYP); rw_vdi_6023_6022 ist die Produktnorm dafuer,1,0.78,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_materialpruefung,rule_derived,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",Bauteilgruppe nutzt Material 'mat_keramik' (live NUTZT_MATERIAL); rw_en_771_reclaimed regelt 'mat_keramik',1,0.76,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_produktstatus_und_leistungserklaerung,rule_derived,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",Bauteilgruppe nutzt Material 'mat_keramik' (live NUTZT_MATERIAL); rw_en_771_reclaimed regelt 'mat_keramik',1,0.76,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_reusehoefe_yard_logistics,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_herkunfts_und_rueckbaudokumentation,rule_derived,https://www.iso.org/standard/69370.html,"ISO 20887:2020 provides principles, requirements and guidance for Design for Disassembly (DfD) and Adaptability (DfA): easy access to components, avoiding unnecessary treatments/finishes, simplifying and standardizing the design, to enable safe disassembly and material recovery/reuse.",Verbundbauteil (1 Materialien) -> Trennbarkeit/Rueckbau erforderlich,1,0.64,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_superlocal_beton_wohnungsteile,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_materialpruefung,rule_derived,https://standards.iteh.ai/catalog/standards/cen/e42ae69b-eeba-4f82-b1a2-a0ef748a1752/en-1168-2005a3-2011,"EN 1168 (Betonfertigteile - Hohlplatten) regelt Anforderungen und Leistungskriterien fuer vorgespannte/bewehrte Hohlplatten nach EN 1992-1-1; Toleranzen, Pruefverfahren (Full-scale-Tests) und werkseigene Produktionskontrolle; Anwendung als Decken-/Dachsysteme.",Bauteilgruppe nutzt Material 'mat_beton' (live NUTZT_MATERIAL); rw_en_1168 regelt 'mat_beton',3,0.84,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_superlocal_beton_wohnungsteile,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_produktstatus_und_leistungserklaerung,rule_derived,https://standards.iteh.ai/catalog/standards/cen/e42ae69b-eeba-4f82-b1a2-a0ef748a1752/en-1168-2005a3-2011,"EN 1168 (Betonfertigteile - Hohlplatten) regelt Anforderungen und Leistungskriterien fuer vorgespannte/bewehrte Hohlplatten nach EN 1992-1-1; Toleranzen, Pruefverfahren (Full-scale-Tests) und werkseigene Produktionskontrolle; Anwendung als Decken-/Dachsysteme.",Bauteilgruppe nutzt Material 'mat_beton' (live NUTZT_MATERIAL); rw_en_1168 regelt 'mat_beton',1,0.84,regulation_graph_vocab_2026_06_04
bg_mehrere_mehrere_superlocal_beton_wohnungsteile,Bauteilgruppe,ERFORDERT_NACHWEIS,nf_standsicherheitsnachweis,rule_derived,https://standards.iteh.ai/catalog/standards/cen/e42ae69b-eeba-4f82-b1a2-a0ef748a1752/en-1168-2005a3-2011,"EN 1168 (Betonfertigteile - Hohlplatten) regelt Anforderungen und Leistungskriterien fuer vorgespannte/bewehrte Hohlplatten nach EN 1992-1-1; Toleranzen, Pruefverfahren (Full-scale-Tests) und werkseigene Produktionskontrolle; Anwendung als Decken-/Dachsysteme.",Bauteilgruppe nutzt Material 'mat_beton' (live NUTZT_MATERIAL); rw_en_1168 regelt 'mat_beton',3,0.84,regulation_graph_vocab_2026_06_04
