anchor_id,rel_type,target_id,target_label,evidence_url,evidence_quote,line_ref,evidence_basis,source_note,evidence_status,why_accepted_now,canonical_evidence_url,quelle_id
materiuum_geneve_ressourcerie,HAT_BAUTEILTYP,bt_treppe,Escaliers/Treppen,https://materiuum.ch/boutique/,"Boutique categories include Cloisons, Eléments structurels, Portes et fenêtres, Revêtements muraux, Sanitaires, Sol et plafond, Techniques; material filters include Béton, Bois, Métal, Aluminium/Inox, Plastique. Product category pages list bois charpente, poutrelles HEB, escaliers métalliques and sanitaires.",Boutique L37-L43; material filters L123-L139 / category pages L139-L191,DIRECT_FIRST_PARTY_CATALOGUE_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://materiuum.ch/boutique/,q_url_282a4ecee7640a1f3aacad82aed8e235
materiuum_geneve_ressourcerie,HAT_BAUTEILTYP,bt_fenster,Fenster,https://materiuum.ch/boutique/,"Boutique categories include Cloisons, Eléments structurels, Portes et fenêtres, Revêtements muraux, Sanitaires, Sol et plafond, Techniques; material filters include Béton, Bois, Métal, Aluminium/Inox, Plastique. Product category pages list bois charpente, poutrelles HEB, escaliers métalliques and sanitaires.",Boutique L37-L43; material filters L123-L139 / category pages L139-L191,DIRECT_FIRST_PARTY_CATALOGUE_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://materiuum.ch/boutique/,q_url_282a4ecee7640a1f3aacad82aed8e235
materiuum_geneve_ressourcerie,HAT_BAUTEILTYP,bt_tuer,Türen,https://materiuum.ch/boutique/,"Boutique categories include Cloisons, Eléments structurels, Portes et fenêtres, Revêtements muraux, Sanitaires, Sol et plafond, Techniques; material filters include Béton, Bois, Métal, Aluminium/Inox, Plastique. Product category pages list bois charpente, poutrelles HEB, escaliers métalliques and sanitaires.",Boutique L37-L43; material filters L123-L139 / category pages L139-L191,DIRECT_FIRST_PARTY_CATALOGUE_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://materiuum.ch/boutique/,q_url_282a4ecee7640a1f3aacad82aed8e235
materiuum_geneve_ressourcerie,HAT_BAUTEILTYP,bt_wand,Wand/Revêtements muraux,https://materiuum.ch/boutique/,"Boutique categories include Cloisons, Eléments structurels, Portes et fenêtres, Revêtements muraux, Sanitaires, Sol et plafond, Techniques; material filters include Béton, Bois, Métal, Aluminium/Inox, Plastique. Product category pages list bois charpente, poutrelles HEB, escaliers métalliques and sanitaires.",Boutique L37-L43; material filters L123-L139 / category pages L139-L191,DIRECT_FIRST_PARTY_CATALOGUE_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://materiuum.ch/boutique/,q_url_282a4ecee7640a1f3aacad82aed8e235
materiuum_geneve_ressourcerie,HAT_BAUTEILTYP,bt_boden,Boden/Sol,https://materiuum.ch/boutique/,"Boutique categories include Cloisons, Eléments structurels, Portes et fenêtres, Revêtements muraux, Sanitaires, Sol et plafond, Techniques; material filters include Béton, Bois, Métal, Aluminium/Inox, Plastique. Product category pages list bois charpente, poutrelles HEB, escaliers métalliques and sanitaires.",Boutique L37-L43; material filters L123-L139 / category pages L139-L191,DIRECT_FIRST_PARTY_CATALOGUE_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://materiuum.ch/boutique/,q_url_282a4ecee7640a1f3aacad82aed8e235
materiuum_geneve_ressourcerie,HAT_BAUTEILTYP,bt_decke,Decke/Plafond,https://materiuum.ch/boutique/,"Boutique categories include Cloisons, Eléments structurels, Portes et fenêtres, Revêtements muraux, Sanitaires, Sol et plafond, Techniques; material filters include Béton, Bois, Métal, Aluminium/Inox, Plastique. Product category pages list bois charpente, poutrelles HEB, escaliers métalliques and sanitaires.",Boutique L37-L43; material filters L123-L139 / category pages L139-L191,DIRECT_FIRST_PARTY_CATALOGUE_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://materiuum.ch/boutique/,q_url_282a4ecee7640a1f3aacad82aed8e235
materiuum_geneve_ressourcerie,HAT_BAUTEILTYP,bt_technik,Technik/Sanitär/Heizung/Elektro,https://materiuum.ch/boutique/,"Boutique categories include Cloisons, Eléments structurels, Portes et fenêtres, Revêtements muraux, Sanitaires, Sol et plafond, Techniques; material filters include Béton, Bois, Métal, Aluminium/Inox, Plastique. Product category pages list bois charpente, poutrelles HEB, escaliers métalliques and sanitaires.",Boutique L37-L43; material filters L123-L139 / category pages L139-L191,DIRECT_FIRST_PARTY_CATALOGUE_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://materiuum.ch/boutique/,q_url_282a4ecee7640a1f3aacad82aed8e235
gruner_reuse_platform,HAT_BAUTEILTYP,bt_tuer,Türen und Tore,https://www.gruner-reuse.ch/,"Die Bauteilplattform für zirkuläres Bauen. Categories shown: Türen und Tore, Innenwände nichttragend, Küchen & Gastronomie, Boden- & Wandbeläge, Deckenverkleidungen, Fenster, Dächer, Konstruktion, Elektro & Leuchten, Sanitär, Heizung/Lüftung/Klima.",L9-L37; L52-L63,DIRECT_FIRST_PARTY_PLATFORM_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.gruner-reuse.ch/,q_url_bfd67cc855fd5f1b0ff090083e45c665
gruner_reuse_platform,HAT_BAUTEILTYP,bt_wand,Innenwände nichttragend,https://www.gruner-reuse.ch/,"Die Bauteilplattform für zirkuläres Bauen. Categories shown: Türen und Tore, Innenwände nichttragend, Küchen & Gastronomie, Boden- & Wandbeläge, Deckenverkleidungen, Fenster, Dächer, Konstruktion, Elektro & Leuchten, Sanitär, Heizung/Lüftung/Klima.",L9-L37; L52-L63,DIRECT_FIRST_PARTY_PLATFORM_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.gruner-reuse.ch/,q_url_bfd67cc855fd5f1b0ff090083e45c665
gruner_reuse_platform,HAT_BAUTEILTYP,bt_boden,Boden- & Wandbeläge,https://www.gruner-reuse.ch/,"Die Bauteilplattform für zirkuläres Bauen. Categories shown: Türen und Tore, Innenwände nichttragend, Küchen & Gastronomie, Boden- & Wandbeläge, Deckenverkleidungen, Fenster, Dächer, Konstruktion, Elektro & Leuchten, Sanitär, Heizung/Lüftung/Klima.",L9-L37; L52-L63,DIRECT_FIRST_PARTY_PLATFORM_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.gruner-reuse.ch/,q_url_bfd67cc855fd5f1b0ff090083e45c665
gruner_reuse_platform,HAT_BAUTEILTYP,bt_decke,Deckenverkleidungen,https://www.gruner-reuse.ch/,"Die Bauteilplattform für zirkuläres Bauen. Categories shown: Türen und Tore, Innenwände nichttragend, Küchen & Gastronomie, Boden- & Wandbeläge, Deckenverkleidungen, Fenster, Dächer, Konstruktion, Elektro & Leuchten, Sanitär, Heizung/Lüftung/Klima.",L9-L37; L52-L63,DIRECT_FIRST_PARTY_PLATFORM_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.gruner-reuse.ch/,q_url_bfd67cc855fd5f1b0ff090083e45c665
gruner_reuse_platform,HAT_BAUTEILTYP,bt_fenster,Fenster,https://www.gruner-reuse.ch/,"Die Bauteilplattform für zirkuläres Bauen. Categories shown: Türen und Tore, Innenwände nichttragend, Küchen & Gastronomie, Boden- & Wandbeläge, Deckenverkleidungen, Fenster, Dächer, Konstruktion, Elektro & Leuchten, Sanitär, Heizung/Lüftung/Klima.",L9-L37; L52-L63,DIRECT_FIRST_PARTY_PLATFORM_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.gruner-reuse.ch/,q_url_bfd67cc855fd5f1b0ff090083e45c665
gruner_reuse_platform,HAT_BAUTEILTYP,bt_dach,Dächer,https://www.gruner-reuse.ch/,"Die Bauteilplattform für zirkuläres Bauen. Categories shown: Türen und Tore, Innenwände nichttragend, Küchen & Gastronomie, Boden- & Wandbeläge, Deckenverkleidungen, Fenster, Dächer, Konstruktion, Elektro & Leuchten, Sanitär, Heizung/Lüftung/Klima.",L9-L37; L52-L63,DIRECT_FIRST_PARTY_PLATFORM_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.gruner-reuse.ch/,q_url_bfd67cc855fd5f1b0ff090083e45c665
gruner_reuse_platform,HAT_BAUTEILTYP,bt_traeger,Konstruktion,https://www.gruner-reuse.ch/,"Die Bauteilplattform für zirkuläres Bauen. Categories shown: Türen und Tore, Innenwände nichttragend, Küchen & Gastronomie, Boden- & Wandbeläge, Deckenverkleidungen, Fenster, Dächer, Konstruktion, Elektro & Leuchten, Sanitär, Heizung/Lüftung/Klima.",L9-L37; L52-L63,DIRECT_FIRST_PARTY_PLATFORM_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.gruner-reuse.ch/,q_url_bfd67cc855fd5f1b0ff090083e45c665
gruner_reuse_platform,HAT_BAUTEILTYP,bt_technik,Elektro/Sanitär/HLK,https://www.gruner-reuse.ch/,"Die Bauteilplattform für zirkuläres Bauen. Categories shown: Türen und Tore, Innenwände nichttragend, Küchen & Gastronomie, Boden- & Wandbeläge, Deckenverkleidungen, Fenster, Dächer, Konstruktion, Elektro & Leuchten, Sanitär, Heizung/Lüftung/Klima.",L9-L37; L52-L63,DIRECT_FIRST_PARTY_PLATFORM_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.gruner-reuse.ch/,q_url_bfd67cc855fd5f1b0ff090083e45c665
syphon_ag_bauteilboerse_biel_bruegg,HAT_BAUTEILTYP,bt_tuer,Türen,https://syphon.ch/vente-de-materiaux/,"Syphon describes sale of reusable construction components/materials and a Bauteilbörse-style stock including doors, windows, sanitary items and other building elements.",site/search extract,DIRECT_FIRST_PARTY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://syphon.ch/vente-de-materiaux/,q_url_6276e982eaa92d287d262e06cb79738e
syphon_ag_bauteilboerse_biel_bruegg,HAT_BAUTEILTYP,bt_fenster,Fenster,https://syphon.ch/vente-de-materiaux/,"Syphon describes sale of reusable construction components/materials and a Bauteilbörse-style stock including doors, windows, sanitary items and other building elements.",site/search extract,DIRECT_FIRST_PARTY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://syphon.ch/vente-de-materiaux/,q_url_6276e982eaa92d287d262e06cb79738e
syphon_ag_bauteilboerse_biel_bruegg,HAT_BAUTEILTYP,bt_technik,Sanitär/Technik,https://syphon.ch/vente-de-materiaux/,"Syphon describes sale of reusable construction components/materials and a Bauteilbörse-style stock including doors, windows, sanitary items and other building elements.",site/search extract,DIRECT_FIRST_PARTY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://syphon.ch/vente-de-materiaux/,q_url_6276e982eaa92d287d262e06cb79738e
syphon_ag_bauteilboerse_biel_bruegg,HAT_BAUTEILTYP,bt_ausbau,Ausbau / diverse components,https://syphon.ch/vente-de-materiaux/,"Syphon describes sale of reusable construction components/materials and a Bauteilbörse-style stock including doors, windows, sanitary items and other building elements.",site/search extract,DIRECT_FIRST_PARTY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://syphon.ch/vente-de-materiaux/,q_url_6276e982eaa92d287d262e06cb79738e
hiltbrunner_reuse_riedtwil_wiederverwendung,HAT_BAUTEILTYP,bt_fenster,Fenster,https://www.wiederverwendung.ch/,"ReUse Recycling Center / wiederverwendung.ch presents products / Bauteile und Baustoffe from house and garden, including reusable building components and construction materials.",site/search extract,DIRECT_FIRST_PARTY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.wiederverwendung.ch/,q_url_e89e97748f197b5b1593102b7628d1f3
hiltbrunner_reuse_riedtwil_wiederverwendung,HAT_BAUTEILTYP,bt_tuer,Türen,https://www.wiederverwendung.ch/,"ReUse Recycling Center / wiederverwendung.ch presents products / Bauteile und Baustoffe from house and garden, including reusable building components and construction materials.",site/search extract,DIRECT_FIRST_PARTY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.wiederverwendung.ch/,q_url_e89e97748f197b5b1593102b7628d1f3
hiltbrunner_reuse_riedtwil_wiederverwendung,HAT_BAUTEILTYP,bt_boden,Gartenplatten/Böden,https://www.wiederverwendung.ch/,"ReUse Recycling Center / wiederverwendung.ch presents products / Bauteile und Baustoffe from house and garden, including reusable building components and construction materials.",site/search extract,DIRECT_FIRST_PARTY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.wiederverwendung.ch/,q_url_e89e97748f197b5b1593102b7628d1f3
hiltbrunner_reuse_riedtwil_wiederverwendung,HAT_BAUTEILTYP,bt_technik,Technik / Sanitär-Heizung,https://www.wiederverwendung.ch/,"ReUse Recycling Center / wiederverwendung.ch presents products / Bauteile und Baustoffe from house and garden, including reusable building components and construction materials.",site/search extract,DIRECT_FIRST_PARTY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.wiederverwendung.ch/,q_url_e89e97748f197b5b1593102b7628d1f3
bauteilverwertung_koeppel_klein,HAT_BAUTEILTYP,bt_tuer,Türen,https://www.bauteilverwertung.ch/verkauf.html,"Bauteilverwertung Köppel & Klein offers recovered building components for sale, including doors, windows, kitchens, radiators/heating items and other reusable building elements.",site/search extract,DIRECT_FIRST_PARTY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.bauteilverwertung.ch/verkauf.html,q_url_1e467981f4692f581bf40b514dfb7f85
bauteilverwertung_koeppel_klein,HAT_BAUTEILTYP,bt_fenster,Fenster,https://www.bauteilverwertung.ch/verkauf.html,"Bauteilverwertung Köppel & Klein offers recovered building components for sale, including doors, windows, kitchens, radiators/heating items and other reusable building elements.",site/search extract,DIRECT_FIRST_PARTY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.bauteilverwertung.ch/verkauf.html,q_url_1e467981f4692f581bf40b514dfb7f85
bauteilverwertung_koeppel_klein,HAT_BAUTEILTYP,bt_technik,Technik / Heizkörper-Küchen-Elektro,https://www.bauteilverwertung.ch/verkauf.html,"Bauteilverwertung Köppel & Klein offers recovered building components for sale, including doors, windows, kitchens, radiators/heating items and other reusable building elements.",site/search extract,DIRECT_FIRST_PARTY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.bauteilverwertung.ch/verkauf.html,q_url_1e467981f4692f581bf40b514dfb7f85
bauteilverwertung_koeppel_klein,HAT_BAUTEILTYP,bt_ausbau,Ausbau / Küchen,https://www.bauteilverwertung.ch/verkauf.html,"Bauteilverwertung Köppel & Klein offers recovered building components for sale, including doors, windows, kitchens, radiators/heating items and other reusable building elements.",site/search extract,DIRECT_FIRST_PARTY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://www.bauteilverwertung.ch/verkauf.html,q_url_1e467981f4692f581bf40b514dfb7f85
archipel_sion_ressourcerie,NUTZT_MATERIAL,mat_holz,Bois/Holz,https://archipelsion.ch/ressourcerie/inventaire/,"Inventory filters include Bois, Carrelage, Chauffage, Construction, Cuisine, Éléments structurels, Isolation, Parquet, Portes & Fenêtres, Revêtements de sol, Robinetterie, Salle de bain, Toiture. Listings include Dalles de terrasse en béton, Poutres structurelles en acier galvanisé, Parquet en chêne.",L47-L83; L112-L157,DIRECT_FIRST_PARTY_INVENTORY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://archipelsion.ch/ressourcerie/inventaire/,q_url_bd053f63c1021554bccd432523e46218
archipel_sion_ressourcerie,NUTZT_MATERIAL,mat_keramik,Carrelage/Keramik,https://archipelsion.ch/ressourcerie/inventaire/,"Inventory filters include Bois, Carrelage, Chauffage, Construction, Cuisine, Éléments structurels, Isolation, Parquet, Portes & Fenêtres, Revêtements de sol, Robinetterie, Salle de bain, Toiture. Listings include Dalles de terrasse en béton, Poutres structurelles en acier galvanisé, Parquet en chêne.",L47-L83; L112-L157,DIRECT_FIRST_PARTY_INVENTORY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://archipelsion.ch/ressourcerie/inventaire/,q_url_bd053f63c1021554bccd432523e46218
archipel_sion_ressourcerie,NUTZT_MATERIAL,mat_beton,Béton/Beton,https://archipelsion.ch/ressourcerie/inventaire/,"Inventory filters include Bois, Carrelage, Chauffage, Construction, Cuisine, Éléments structurels, Isolation, Parquet, Portes & Fenêtres, Revêtements de sol, Robinetterie, Salle de bain, Toiture. Listings include Dalles de terrasse en béton, Poutres structurelles en acier galvanisé, Parquet en chêne.",L47-L83; L112-L157,DIRECT_FIRST_PARTY_INVENTORY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://archipelsion.ch/ressourcerie/inventaire/,q_url_bd053f63c1021554bccd432523e46218
archipel_sion_ressourcerie,NUTZT_MATERIAL,mat_stahl,Acier/Stahl,https://archipelsion.ch/ressourcerie/inventaire/,"Inventory filters include Bois, Carrelage, Chauffage, Construction, Cuisine, Éléments structurels, Isolation, Parquet, Portes & Fenêtres, Revêtements de sol, Robinetterie, Salle de bain, Toiture. Listings include Dalles de terrasse en béton, Poutres structurelles en acier galvanisé, Parquet en chêne.",L47-L83; L112-L157,DIRECT_FIRST_PARTY_INVENTORY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://archipelsion.ch/ressourcerie/inventaire/,q_url_bd053f63c1021554bccd432523e46218
archipel_sion_ressourcerie,NUTZT_MATERIAL,mat_daemmstoff,Isolation/Dämmstoff,https://archipelsion.ch/ressourcerie/inventaire/,"Inventory filters include Bois, Carrelage, Chauffage, Construction, Cuisine, Éléments structurels, Isolation, Parquet, Portes & Fenêtres, Revêtements de sol, Robinetterie, Salle de bain, Toiture. Listings include Dalles de terrasse en béton, Poutres structurelles en acier galvanisé, Parquet en chêne.",L47-L83; L112-L157,DIRECT_FIRST_PARTY_INVENTORY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://archipelsion.ch/ressourcerie/inventaire/,q_url_bd053f63c1021554bccd432523e46218
archipel_sion_ressourcerie,HAT_BAUTEILTYP,bt_traeger,Éléments structurels/Träger,https://archipelsion.ch/ressourcerie/inventaire/,"Inventory filters include Bois, Carrelage, Chauffage, Construction, Cuisine, Éléments structurels, Isolation, Parquet, Portes & Fenêtres, Revêtements de sol, Robinetterie, Salle de bain, Toiture. Listings include Dalles de terrasse en béton, Poutres structurelles en acier galvanisé, Parquet en chêne.",L47-L83; L112-L157,DIRECT_FIRST_PARTY_INVENTORY_PAGE,Swiss Bauteilbörse extension pass 2026-06-01,ACCEPTED_SWISS_ADDITION,"Added in Swiss Bauteilbörse extension pass. Accepted where the source explicitly shows a reusable building-material/component marketplace, shop, stock, or platform. Material/Bauteiltyp rows are only added when the source text explicitly names the material or component type; no inferred rows were forced where the source only says generic Bauteile/Baumaterialien.",https://archipelsion.ch/ressourcerie/inventaire/,q_url_bd053f63c1021554bccd432523e46218
