entity,group,property,total_in_group,nodes_or_rels_with_property,coverage_pct,missing_count,types,type_drift,empty_count,unique_values_seen_cap_1001,action,priority,reason,sample_values
node,DataIssue,message,28729,911,3.17,27818,str:911,,0,911,drop_or_archive_meta_node,P0,review/debug graph object; archive or compact before semantic cleanup,No source URLs found via citation graph for Marktmodell node: mm_kauf_neu || No source URLs found via citation graph for Marktmodell node: mm_kauf_gebraucht || No source URLs found via citation graph for Marktmodell node: mm_spende || No source URLs found via citation graph for Marktmodell node: mm_leasing
node,DataIssue,migration_origin,28729,24436,85.06,4293,str:24436,,0,6,drop_candidate,P1,generated/import/cache/debug metadata,mig_qext_b_source_urls || mig_trace_zitiert_quelle_to_urls_2026_05_23 || mig_r7_d_drift_validator || mig_strict_source_url_binding_cleanup_2026_05_23
node,DataIssue,ref_id,28729,6932,24.13,21797,str:6932,,0,1001,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,6976182475424798415 || 6978434275238483663 || 6980686075052168911 || 6982937874865854159
node,DataIssue,ref_label,28729,4972,17.31,23757,str:4972,,0,34,drop_candidate,P1,generated/import/cache/debug metadata,edge || Akteur || Projekt || LebenszyklusModul
node,DataIssue,ref_labels,28729,2084,7.25,26645,list[str]:2084,,0,23,drop_candidate,P1,generated/import/cache/debug metadata,"[""Norm""] || [""Quelle"",""ResearchDocument""] || [""Akteur""] || [""Bauteiltyp""]"
node,DataIssue,rel_element_id,28729,20759,72.26,7970,str:20759,,0,1001,drop_or_archive_meta_node,P0,review/debug graph object; archive or compact before semantic cleanup,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152984176769630215 || 5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152996271397535751 || 5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909163527 || 5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722848775
node,DataIssue,rel_type,28729,22006,76.6,6723,str:22006,,0,74,drop_or_archive_meta_node,P0,review/debug graph object; archive or compact before semantic cleanup,NUTZT_BAUWERK || HAT_STATUS || HAT_NUTZUNG || HAT_WIEDERVERWENDUNGSART
node,DataIssue,resolution_note,28729,4972,17.31,23757,str:4972,,0,118,drop_candidate,P1,generated/import/cache/debug metadata,Excerpt not found in source page body || Node has 59 source URLs. Review whether all are warranted. || Node has 60 source URLs. Review whether all are warranted. || Projekt has zero source URLs — likely an ingestion gap.
node,DataIssue,review_status,28729,22846,79.52,5883,str:22846,,0,2,review_domain_property,P3,domain-specific value; decide per label,retired_topology_artifact || needs_source_url_review
node,DataIssue,severity,28729,28729,100.0,0,str:28729,,0,3,drop_or_archive_meta_node,P0,review/debug graph object; archive or compact before semantic cleanup,low || medium || high
node,DataIssue,source_scope,28729,22846,79.52,5883,str:22846,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",source_trace_review
node,DataIssue,source_trace_migration,28729,22846,79.52,5883,str:22846,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,mig_trace_zitiert_quelle_to_urls_2026_05_23
node,DataIssue,start_id,28729,20762,72.27,7967,str:20762,,0,1001,drop_or_archive_meta_node,P0,review/debug graph object; archive or compact before semantic cleanup,q_batch_1_md || p_55_great_suffolk_street_london || bw_55_great_suffolk_street_warehouse || bw_1_broadgate_london
node,DataIssue,status,28729,27818,96.83,911,str:27818,,0,2,drop_or_archive_meta_node,P0,review/debug graph object; archive or compact before semantic cleanup,open || review_required
node,DataIssue,subject_id,28729,911,3.17,27818,str:911,,0,911,drop_or_archive_meta_node,P0,review/debug graph object; archive or compact before semantic cleanup,mm_kauf_neu || mm_kauf_gebraucht || mm_spende || mm_leasing
node,DataIssue,subject_label,28729,911,3.17,27818,str:911,,0,46,drop_or_archive_meta_node,P0,review/debug graph object; archive or compact before semantic cleanup,Marktmodell || Schadstoff || BauwerkEra || Bauproduktstatus
node,DataIssue,url,28729,622,2.17,28107,str:622,,0,277,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",https://51n4e.com/projects/recypar || https://alb || https://arc || https://asbp.org.uk/di
node,Defekt,id,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,identity handle required by constraints and patch tooling,def_korrosion || def_riss || def_verformung || def_karbonatisierung
node,Defekt,migration_origin,10,10,100.0,0,str:10,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,mig_qext_b_source_urls
node,Defekt,name,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,human caption / browser display,Korrosion || Risse || Verformung || Karbonatisierung
node,Defekt,name_full,10,8,80.0,2,str:8,,0,8,review_keep_if_distinct,P2,keep only when materially different from name,Riss / Rissbildung || Verformung / Setzung / Verzug || Karbonatisierung (Beton) || Holzwurm / Pilzbefall / Schimmel
node,Defekt,scope_note,10,10,100.0,0,str:10,,0,10,keep_minimum,P1,controlled vocabulary definition,"Rust / metallic corrosion. ISO 12944 / ISO 4628 classification. || Cracking in concrete, masonry, glass, steel; surface or structural. || Deformation: deflection, settlement, warping; affects reusability + dimensional fit. || Carbonation depth in concrete; affects rebar protection and remaining service life."
node,Defekt,source_scope,10,10,100.0,0,str:10,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",controlled_vocab_seed
node,Defekt,source_urls_updated_at,10,10,100.0,0,str:10,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-22
node,DeprecatedType,deprecated_at,13,13,100.0,0,str:13,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-21
node,DeprecatedType,deprecated_by,13,13,100.0,0,str:13,,0,1,review_domain_property,P3,domain-specific value; decide per label,mig_r10_deprecated_type_seed
node,DeprecatedType,evidence_basis,13,13,100.0,0,str:13,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",audit_record
node,DeprecatedType,evidence_confidence,13,13,100.0,0,str:13,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",belegt
node,DeprecatedType,evidence_origin,13,13,100.0,0,str:13,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",source_curated
node,DeprecatedType,id,13,13,100.0,0,str:13,,0,13,keep_minimum,P0,identity handle required by constraints and patch tooling,dep_label__GraphVersion || dep_label__ZertifizierungBewertungssystem || dep_label__LebenszyklusModul || dep_rel_type__AUS__BAUWERK
node,DeprecatedType,kind,13,13,100.0,0,str:13,,0,2,drop_or_archive_meta_node,P0,review/debug graph object; archive or compact before semantic cleanup,label || rel_type
node,DeprecatedType,migration_origin,13,13,100.0,0,str:13,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,mig_r10_deprecated_type_seed
node,DeprecatedType,new_name,13,13,100.0,0,str:13,,0,13,review_domain_property,P3,domain-specific value; decide per label,(none — dropped) || Zertifizierungssystem || LCAModule || FROM_DONOR
node,DeprecatedType,old_name,13,13,100.0,0,str:13,,0,13,review_domain_property,P3,domain-specific value; decide per label,GraphVersion || ZertifizierungBewertungssystem || LebenszyklusModul || AUS_BAUWERK
node,DeprecatedType,reason,13,13,100.0,0,str:13,,0,11,review_domain_property,P3,domain-specific value; decide per label,Experimental versioning label — never populated. || Renamed in R2.d for brevity — old name preserved as alias on new nodes. || Renamed in R2.b — original IDs (lz_*) preserved on new nodes. || Phase 4.2 rename.
node,Dossier,_archive,97,78,80.41,19,str:78,,0,78,drop_candidate,P1,generated/import/cache/debug metadata,"{""name_full"":""Schärenmoosstrasse Zürich — Projekt «ménage à trois» dossier (batch 1.md §1)""} || {""name_full"":""UMAR Unit — NEST Empa Dübendorf dossier (batch 1.md §2)""} || {""name_full"":""ELEMENTA / Walkeweg Basel dossier (batch 1.md §3)""} || {""name_full"":""Careno - Be.Circular Brussels dossier""}"
node,Dossier,_created_at,97,22,22.68,75,str:22,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-20T21:58:20+00:00
node,Dossier,_created_by,97,22,22.68,75,str:22,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,agent9_phase4b1
node,Dossier,access_date,97,15,15.46,82,str:15,,0,1,review_domain_property,P3,domain-specific value; decide per label,2026-05-19
node,Dossier,aliases,97,15,15.46,82,list[str]:15,,0,15,review_keep_if_used,P2,human curation aid; keep only if actively queried,"[""qu_batch1_schaerenmoosstrasse_dossier""] || [""qu_batch1_umar_dossier""] || [""qu_batch1_elementa_dossier""] || [""qu_careno_becircular_dossier""]"
node,Dossier,candidate_source_count,97,76,78.35,21,int:76,,0,15,drop_candidate,P0,derivable by query; should not live as stored property,2 || 7 || 6 || 10
node,Dossier,candidate_source_status,97,76,78.35,21,str:76,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,needs_fact_url_review
node,Dossier,candidate_source_urls,97,76,78.35,21,list[str]:76,,0,76,drop_candidate,P1,generated/import/cache/debug metadata,"[""https://gramaziokohler.arch.ethz.ch/web/d/lehre/453.html"",""https://gramaziokohler.arch.ethz.ch/web/d/lehre/375.html""] || [""https://doi.org/10.1016/j.jclepro.2022.135235"",""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://www.researchgate.net/publication/365763750_Reuse_of_concrete_components_in_new_construction… || [""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://www.sciencedirect.com/topics/engineering/inverset"",""https://www.deutschlandfunkkultur.de/abbruch-und-aufbau-100.html"",""https://taz.de/Die-W… || [""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://infoscience.epfl.ch/server/api/core/bitstreams/00948e56-68fd-4f05-9280-5e835b8d2570/content"",""https://olympiapark.muenchen.de/en/olympiapar…"
node,Dossier,id,97,97,100.0,0,str:97,,0,97,keep_minimum,P0,identity handle required by constraints and patch tooling,q_batch_1_md || q_schaerenmoosstrasse_zuerich_projekt_menage_a_trois_md || q_umar_unit_nest_empa_duebendorf_md || q_elementa_walkeweg_basel_md
node,Dossier,invalid_candidate_source_urls,97,40,41.24,57,list[str]:40,,0,22,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[""""] || [""https://t""] || [""https://olympiap""] || [""https://projecta"",""https://pr""]"
node,Dossier,migration_origin,97,97,100.0,0,str:97,,0,3,drop_candidate,P1,generated/import/cache/debug metadata,| r7_d_text_content | mig_s4_a_secondary_labels | mig_s4_b_text_strip || | r7_a_dual_naming_merge | r7_d_text_content | mig_s4_a_secondary_labels | mig_s4_b_text_strip || mig_s4_a_secondary_labels | mig_s4_c_fu8_retry | mig_s4_b_text_strip
node,Dossier,name,97,97,100.0,0,str:97,,0,95,keep_minimum,P0,human caption / browser display,"Schärenmoosstrasse Zürich — Projekt «ménage à trois» || UMAR Unit — NEST, Empa Dübendorf || ELEMENTA / Walkeweg Basel || Careno - Be.Circular"
node,Dossier,primary_source_url,97,70,72.16,27,str:70,,0,66,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",https://doi.org/10.1016/j.jclepro.2022.135235 || https://www.sciencedirect.com/science/article/pii/S0959652622048090 || https://olympiapark.muenchen.de/en/olympiapark/olympisches-dorf.html || https://www.ssdarchitecture.com/works/residential/big-dig-building/
node,Dossier,quelltyp,97,97,100.0,0,str:97,,0,1,review_domain_property,P3,domain-specific value; decide per label,case_markdown
node,Dossier,review_status,97,25,25.77,72,str:25,,0,1,review_domain_property,P3,domain-specific value; decide per label,needs_source_url_review
node,Dossier,source_count,97,70,72.16,27,int:70,,0,13,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",4 || 5 || 6 || 1
node,Dossier,source_file,97,97,100.0,0,str:97,,0,94,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",_neo4j/intake/archive/2026-05-20_inbox_batch2_import/raw_tree/batch 1.md || _neo4j/intake/archive/2026-05-20_inbox_batch2_import/raw_tree/BE_NL_graph_ready_dossiers/Careno_Be_Circular_Brussels.md || _neo4j/intake/archive/2026-05-20_inbox_batch2_import/raw_tree/BE_NL_graph_ready_dossiers/Circl_ABN_AMRO_Urban_Mining.md || _neo4j/intake/archive/2026-05-20_inbox_batch2_import/raw_tree/BE_NL_graph_ready_dossiers/Circl_Pavilion_Amsterdam.md
node,Dossier,source_resolution_status,97,97,100.0,0,str:97,,0,3,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",needs_source_url_review || single_url_from_legacy_zitiert_quelle || trusted_incident_relationship_source_urls
node,Dossier,source_scope,97,95,97.94,2,str:95,,0,3,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",source_trace_review || external_reference || case_markdown
node,Dossier,source_trace_migrated_at,97,97,100.0,0,str:97,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-23T10:47:30.445168+00:00
node,Dossier,source_trace_migration,97,97,100.0,0,str:97,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,mig_trace_zitiert_quelle_to_urls_2026_05_23
node,Dossier,source_url,97,2,2.06,95,str:2,,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",https://vb.nweurope.eu/projects/project-search/fcrbe-facilitating-the-circulation-of-reclaimed-building-elements-in-northwestern-europe || https://vandkunsten.com/en
node,Dossier,source_url_node_ids,97,97,100.0,0,list[str]:97,,0,97,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,"[""q_url_aeef5e8ee66234ee"",""q_url_f528c30f69536ba7"",""q_url_7ded61fad1227a2f"",""q_url_5368eaa41895c58f"",""q_url_4abfee065519483e"",""q_url_c5f78818626b5283"",""q_url_f3965d94e688bb75"",""q_url_102a0583e17b8f4a"",""q_url_b2795625396… || [""q_schaerenmoosstrasse_zuerich_projekt_menage_a_trois_s1"",""q_schaerenmoosstrasse_zuerich_projekt_menage_a_trois_s2"",""q_url_aeef5e8ee66234ee"",""q_url_f528c30f69536ba7"",""q_url_7ded61fad1227a2f"",""q_url_5368eaa41895c58f"",""q… || [""q_umar_unit_nest_empa_duebendorf_s1"",""q_umar_unit_nest_empa_duebendorf_s2"",""q_umar_unit_nest_empa_duebendorf_s3"",""q_umar_unit_nest_empa_duebendorf_s4"",""q_umar_unit_nest_empa_duebendorf_s5"",""q_umar_unit_nest_empa_duebe… || [""q_elementa_walkeweg_basel_s1"",""q_elementa_walkeweg_basel_s2"",""q_elementa_walkeweg_basel_s3"",""q_elementa_walkeweg_basel_s4"",""q_elementa_walkeweg_basel_s5"",""q_elementa_walkeweg_basel_s6"",""q_elementa_walkeweg_basel_s7"",""…"
node,Dossier,source_urls,97,70,72.16,27,list[str]:70,,0,70,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[""https://doi.org/10.1016/j.jclepro.2022.135235"",""https://innowest-brandenburg.de/beitraege/Bachelorarbeit-plattenbautyp-wbs-70"",""https://www.bft-international.com/de/artikel/wiederverwendung-von-betonfertigteilplatten-… || [""https://doi.org/10.1016/j.jclepro.2022.135235"",""https://www.welt.de/print-wams/article134693/Waende-mit-Vorleben.html"",""https://innowest-brandenburg.de/beitraege/Bachelorarbeit-plattenbautyp-wbs-70"",""https://baustatik… || [""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://www.deutschlandfunkkultur.de/abbruch-und-aufbau-100.html"",""https://taz.de/Die-Wiedergeburt-der-Platte/!493469/"",""https://www.sciencedirect.… || [""https://olympiapark.muenchen.de/en/olympiapark/olympisches-dorf.html""]"
node,Dossier,strict_candidate_url_array_cleanup,97,40,41.24,57,str:40,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_candidate_url_array_cleanup_2026_05_23
node,Dossier,strict_candidate_url_array_cleanup_at,97,40,41.24,57,str:40,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-23T11:08:50.487332+00:00
node,Dossier,strict_invalid_url_cleanup,97,70,72.16,27,str:70,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_invalid_url_cleanup_2026_05_23
node,Dossier,strict_invalid_url_cleanup_at,97,70,72.16,27,str:70,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-23T11:07:10.738119+00:00
node,Dossier,strict_source_url_cleanup,97,95,97.94,2,str:95,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_source_url_binding_cleanup_2026_05_23
node,Dossier,strict_source_url_cleanup_at,97,95,97.94,2,str:95,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-23T11:01:59.122927+00:00
node,Dossier,text_content_chars_pre_strip,97,97,100.0,0,int:97,,0,93,review_domain_property,P3,domain-specific value; decide per label,103604 || 19777 || 10491 || 44381
node,Dossier,text_content_loaded_at,97,92,94.85,5,str:92,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-21
node,Dossier,text_content_retry_attempted_at,97,5,5.15,92,str:5,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-22
node,Dossier,text_content_retry_result,97,5,5.15,92,str:5,,0,1,review_domain_property,P3,domain-specific value; decide per label,resolved
node,Dossier,text_content_stripped_at,97,97,100.0,0,str:97,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-22
node,DossierEntityTarget,created_at_utc,2591,2591,100.0,0,str:2591,,0,265,review_domain_property,P3,domain-specific value; decide per label,2026-05-22T15:56:47.248320+00:00 || 2026-05-22T15:56:47.511976+00:00 || 2026-05-22T15:56:47.444683+00:00 || 2026-05-22T15:56:47.521064+00:00
node,DossierEntityTarget,entity_type,2591,2591,100.0,0,str:2591,,0,48,review_domain_property,P3,domain-specific value; decide per label,bauteil || prozessphase || thema || kennwert
node,DossierEntityTarget,entity_value,2591,2591,100.0,0,str:2591,,0,1001,review_domain_property,P3,domain-specific value; decide per label,Bestandslagerhaus || Fassadenbekleidung externer Kern || Schadstoffprüfung || Rückbau/Ausbau
node,DossierEntityTarget,entity_value_norm,2591,2591,100.0,0,str:2591,,0,1001,review_domain_property,P3,domain-specific value; decide per label,bestandslagerhaus || fassadenbekleidung externer kern || schadstoffprufung || ruckbau ausbau
node,DossierEntityTarget,exact_match_candidate_ids,2591,2591,100.0,0,list[]:2282; list[str]:309,yes,2282,292,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,"[] || [""la_brandschutz""] || [""bg_reuse_mehrere_decke_plattenvereinigung_deckenelemente""] || [""phase_planung""]"
node,DossierEntityTarget,exact_match_label,2591,306,11.81,2285,str:306,,0,13,review_domain_property,P3,domain-specific value; decide per label,Leistungsanforderung || Bauteilgruppe || Prozessphase || Projekt
node,DossierEntityTarget,exact_match_node_id,2591,306,11.81,2285,str:306,,0,289,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,la_brandschutz || bg_reuse_mehrere_decke_plattenvereinigung_deckenelemente || phase_planung || p_55_great_suffolk_street_london
node,DossierEntityTarget,id,2591,2591,100.0,0,str:2591,,0,1001,keep_minimum,P0,identity handle required by constraints and patch tooling,det_83190834155e588a7987dec0 || det_cc2a84349ab1701eb19f00a6 || det_73a7e06ebff7cda7ae34641c || det_4f3a2b774c564ec7a97596ad
node,DossierEntityTarget,migration_origin,2591,2591,100.0,0,str:2591,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,qext_v6_1_gebaeude_unfolder
node,DossierEntityTarget,name,2591,2591,100.0,0,str:2591,,0,1001,keep_minimum,P0,human caption / browser display,Bestandslagerhaus || Fassadenbekleidung externer Kern || Schadstoffprüfung || Rückbau/Ausbau
node,DossierEntityTarget,review_status,2591,2591,100.0,0,str:2591,,0,3,review_domain_property,P3,domain-specific value; decide per label,unresolved_no_exact_match || exact_unique_candidate || exact_ambiguous_candidates
node,DossierEntityTarget,source_scope,2591,2591,100.0,0,str:2591,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",dossier_entity_target
node,DossierEntityTarget,unfolding_kind,2591,2591,100.0,0,str:2591,,0,1,review_domain_property,P3,domain-specific value; decide per label,dossier_row
node,DossierEntityTarget,unfolding_origin,2591,2591,100.0,0,str:2591,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,qext_v6_1_gebaeude_unfolder
node,ExternalLink,_archive,5017,625,12.46,4392,str:625,,0,189,drop_candidate,P1,generated/import/cache/debug metadata,"{""_created_by"":""mig_2_7""} || {""name_full"":""[S3] Danish Architecture Center: TRÆ: Materials Before Form""} || {""name_full"":""[S4] ArchDaily: TRÆ High-Rise Building / Lendager""} || {""name_full"":""[S5] Artelia: TRÆ, a wooden tower at the highest level""}"
node,ExternalLink,_created_at,5017,622,12.4,4395,str:622,,0,38,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-20T21:58:09+00:00 || 2026-05-20T21:58:10+00:00 || 2026-05-20T21:58:11+00:00 || 2026-05-20T21:58:12+00:00
node,ExternalLink,_created_by,5017,622,12.4,4395,str:622,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,agent9_phase4b1
node,ExternalLink,actor_registry_loader_seen,5017,277,5.52,4740,str:277,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,agent10
node,ExternalLink,also_in_dossier,5017,930,18.54,4087,list[]:318; list[str]:612,yes,318,110,drop_candidate,P1,generated/import/cache/debug metadata,"[""q_batch_1_md"",""q_schaerenmoosstrasse_zuerich_projekt_menage_a_trois_md"",""q_umar_unit_nest_empa_duebendorf_md"",""q_elementa_walkeweg_basel_md""] || [""q_schaerenmoosstrasse_zuerich_projekt_menage_a_trois_md"",""q_umar_unit_nest_empa_duebendorf_md"",""q_elementa_walkeweg_basel_md"",""q_batch_1_md""] || [""q_careno_be_circular_brussels_md""] || [""q_architecture_of_reuse_brussels_md"",""q_careno_be_circular_brussels_md""]"
node,ExternalLink,also_in_edge,5017,930,18.54,4087,list[]:122; list[str]:808,yes,122,755,drop_candidate,P1,generated/import/cache/debug metadata,"[] || [""1157531756862113530"",""6917635680268982633"",""6917635680268982637"",""6917635680268982681"",""1153029256746370810"",""1153029256746375528"",""1153029256746375532"",""1153029256746375576""] || [""6917635680268982830"",""6917635680268982834"",""1153029256746375725"",""1153029256746375729""] || [""6917636779780607884"",""6919888579594293132"",""6922140379407978380"",""6924392179221663628""]"
node,ExternalLink,also_in_node,5017,930,18.54,4087,list[]:913; list[str]:17,yes,913,18,drop_candidate,P1,generated/import/cache/debug metadata,"[] || [""rr_de_ziegel""] || [""rr_nl_beton"",""rr_nl_holz""] || [""rr_gb_stahl""]"
node,ExternalLink,also_in_research,5017,2127,42.4,2890,list[str]:2127,,0,810,drop_candidate,P1,generated/import/cache/debug metadata,"[""_neo4j\\intake\\inbox\\research\\circular_construction_leistungsanforderungen.md""] || [""_neo4j\\intake\\inbox\\research\\circular_construction_leistungsanforderungen.md"",""_neo4j\\intake\\inbox\\research\\circular_construction_reuse_graph_gaps.md""] || [""_neo4j\\intake\\inbox\\research\\circular_construction_leistungsanforderungen.md"",""_archive\\research\\gebaeude\\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md"",""_archive\\research\\fallstudie\\Circular_Centr… || [""_neo4j\\intake\\inbox\\research\\missing_underused_norm_nodes_reuse_kg.md"",""_archive\\research\\gebaeude\\Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot.md"",""_archive\\research\\gebaeude\\Lokomotion_Technology_C…"
node,ExternalLink,created_by,5017,193,3.85,4824,str:193,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,agent10_phase4b_2
node,ExternalLink,evidence_basis,5017,3571,71.18,1446,str:3571,,0,4,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",markdown_link_extraction || bare_url_extraction || pre_existing_quelle_url || edge_excerpt_extraction
node,ExternalLink,evidence_confidence,5017,3571,71.18,1446,str:3571,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",belegt
node,ExternalLink,evidence_origin,5017,3571,71.18,1446,str:3571,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",source_curated
node,ExternalLink,evidence_source_id,5017,3571,71.18,1446,str:3571,,0,799,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,q_research_reuse_knowledge_graph_coverage_audit_md || q_research_aufbereitungsverfahren_reused_building_elements_md || q_research_bauteilreuse_legal_regime_matrix_md || q_research_circular_construction_economics_kg_md
node,ExternalLink,extracted_at,5017,5017,100.0,0,str:5017,,0,2,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-22 || 2026-05-21
node,ExternalLink,first_seen_in_dossier,5017,597,11.9,4420,str:597,,0,89,drop_candidate,P1,generated/import/cache/debug metadata,q_batch_1_md || q_careno_be_circular_brussels_md || q_circl_abn_amro_urban_mining_md || q_circl_pavilion_amsterdam_md
node,ExternalLink,first_seen_in_research,5017,2386,47.56,2631,str:2386,,0,377,drop_candidate,P1,generated/import/cache/debug metadata,_neo4j\intake\inbox\research\reuse_knowledge_graph_coverage_audit.md || _neo4j\intake\inbox\research\aufbereitungsverfahren_reused_building_elements.md || _neo4j\intake\inbox\research\bauteilreuse_legal_regime_matrix.md || _neo4j\intake\inbox\research\circular_construction_economics_kg.md
node,ExternalLink,id,5017,5017,100.0,0,str:5017,,0,1001,keep_minimum,P0,identity handle required by constraints and patch tooling,q_url_4355c6af7f5e034ee6866841bf19ea11 || q_url_d7a72171312d05683570e279b9b59fe0 || q_ext_nmbu_brage_unit_no_nmbu_xmlui_handle_11250_3079873 || q_ext_kommunikasjon_ntb_no_pressemelding_17906148_kommunalminister__orges_forste_storskala_ombruksbygg_publisherid_16126567
node,ExternalLink,invalid_candidate_source_urls,5017,32,0.64,4985,list[str]:32,,0,32,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[""https://t""] || [""https://olympiap""] || [""https://projecta""] || [""https://pr""]"
node,ExternalLink,invalid_source_url,5017,32,0.64,4985,str:32,,0,32,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",https://t || https://olympiap || https://projecta || https://pr
node,ExternalLink,last_seen_by,5017,193,3.85,4824,str:193,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,agent10_phase4b_2
node,ExternalLink,migration_origin,5017,5017,100.0,0,str:5017,,0,5,drop_candidate,P1,generated/import/cache/debug metadata,mig_qext_a_research_urls || mig_s1_url_extract | mig_s2_url_probe || mig_s1_url_extract | mig_s2_url_probe | mig_s2_url_probe | mig_s4_a_secondary_labels || mig_s1_url_extract | mig_s2_url_probe | mig_s4_a_secondary_labels
node,ExternalLink,name,5017,1446,28.82,3571,str:1446,,0,996,keep_minimum,P0,human caption / browser display,NMBU thesis: Muligheter med ombruk av prefabrikkerte betongelementer.** || Entra press release via NTB: Öffnung KA13.** || FutureBuilt Findings Report PDF: Reuse and transformation / KA13.** || University thesis excerpt on reused HCS in KA13.**
