key,cc,tid,name,result,official_url,access_status,research_status,preferred_permission_email,contact_pages,legal_pages,brand_media_pages,policy_snippets,prior_rights_status,prior_print_clearance,publication_clearance
AT:N03,AT,N03,Re-Use Austria,logo,https://reuseaustria.at/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required, office@reuseaustria.at,https://reuseaustria.at/kontakt | https://reuseaustria.at/kontakt/,https://reuseaustria.at/impressum | https://reuseaustria.at/impressum/,https://reuseaustria.at/presse/ | https://reuseaustria.at/impressum,"""IS"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""],""wait_for_update"":500}); window._googlesitekitConsentCategoryMap = {""statistics"":[""analytics_storage""],""marketing"":[""ad_storage"",""ad_user_data"",""ad_personalization""],""functional"":[""functionality_storage"",""security_storage""],""preferences"":[""personalization_storage""]}; window._googlesitekitConsents = {""ad_personalization"":""denied"",""ad_storage"":""denied"",""ad_user_data"":""denied"",""analytics_s | ""de""},{""@type"":""Organization"",""@id"":""https:\/\/reuseaustria.at\/#organization"",""name"":""Re-Use Austria"",""alternateName"":""Verein Re-Use Austria"",""url"":""https:\/\/reuseaustria.at\/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""de"",""@id"":""https:\/\/reuseaustria.at\/#\/schema\/logo\/image\/"",""url"":""https:\/\/reuseaustria.at\/wp-content\/uploads\/2024\/05\/Re-Use_Austria_2.png"",""contentUrl"":""https:\/\/reuseaustria.at\/wp-content\/uploads\/2024\/05\/Re-Use_Austria_2.p | ng"",""width"":696,""height"":696,""caption"":""Re-Use Austria""},""image"":{""@id"":""https:\/\/reuseaustria.at\/#\/schema\/logo\/image\/""},""sameAs"":[""https:\/\/m.facebook.com\/reuseaustria"",""https:\/\/at.linkedin.com\/company\/reuseaustria""]}]} img:is([sizes=auto i],[sizes^=""auto,"" i]){contain-intrinsic-size:3000px 1500px} /*# sourceURL=wp-img-auto-sizes-contain-inline-css */ img.wp-smiley, img.emoji { d | oter ul li.cat-item small,.footer .wp-caption,.footer a.button,.footer a.button:hover,.footer button.button{background:#222222}.footer,.footer p{line-height:30px;}.ecoworld_footer_copyright p{font-size:14px;}.ecoworld_footer_menu ul li a{color:#ffffff;font-size:14px;text-transform:uppercase;}body{--ecoworld-primary-skin-color:#8ab72e;--ecoworld-primary-skin-text-color:#ffffff;--ecoworld-secondary-skin-color:#303030;--ecoworld-secondary-skin-text-color:#ffffff;--eco | tion Mitglieder Fördermitglieder RREUSE Kontakt Newsletter Pressebereich Kontakt für Medienfragen Michelle Fetka, BA Kommunikation, UI/UA Design, Social Media Email Re-Use Austria Logos (zip.File) Re-Use Austria Logo 200x116px (PNG, 17 kB, Webformat) Re-Use Austria Logo 600x347px (PNG, 13 kB, Webformat) Re-Use Austria Logo 600x600px (PNG, 11kB, transparent, Webformat) Re-Use Austria Logo (Print-PDF, 1 MB, CMYK) Pressemitteilungen Derzeit keine aktuellen Presse | zial für sozial Juli 7, 2026 0 Foto: (c) Keagan Henman auf Unsplash Vernichtungsverbot für unverkaufte Text Juli 7, 2026 0 Informationen Impressum Datenschutzerklärung Kontakt AGB Copyright © Re-Use Austria window.RS_MODULES = window.RS_MODULES || {}; window.RS_MODULES.modules = window.RS_MODULES.modules || {}; window.RS_MODULES.waiting = window.RS_MODULES.waiting || []; window.RS_MODULES.defered = true; window.RS_MODULES.moduleWaiting = window.RS_MODULES.moduleWai | ist für Re-Use Austria ohne konkrete Hinweise auf Rechtsverstöße nicht zumutbar. Bei Bekanntwerden von Rechtsverstößen werden die betroffenen externen Links unverzüglich gelöscht. Urheberrecht / Leistungsschutzrecht Die auf dieser Webseite durch Re-Use Austria veröffentlichten Inhalte unterliegen dem Österreichischen Urheberrecht und Leistungsschutzrecht. Alle vom österreichischen Urheber- und Leistungsschutzrecht nicht zugelassene Verwertung bedarf der vorherigen sch",permission_required,blocked_pending_permission,blocked_no_permission_requested
AT:N04,AT,N04,Wiener Aufzugmus.,logo,https://www.aufzugmuseum.at/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,christian@aufzugmuseum.at,,https://www.aufzugmuseum.at/impressum/,https://www.aufzugmuseum.at/impressum/,"ving this block and the preceding CSS link to the HEAD of your HTML file. */ Wir haben große Pläne, bleib am Laufenden! Das Buch zur Wiener Aufzug Geschichte ist da! Erhältlich im Brandstätter Verlag und in der gut sortierten Buchhandlung! Hier gehts zum Shop © Christian Tauß 2023 Impressum window.dojoRequire([""mojo/signup-forms/Loader""], function(L) { L.start({""baseUrl"":""mc.us17.list-manage.com"",""uuid"":""555626665ee01325c4fbe39fc"",""lid"":""241f7c3877"",""uniqueMeth | brary"":""mediaelement"",""videoShortcodeLibrary"":""mediaelement""}; /* ]]> */ /* <![CDATA[ */ var no_ajax_obj = {""no_ajax_pages"":["""",""https:\/\/www.aufzugmuseum.at\/wp-login.php?action=logout&_wpnonce=895fedf68d""]}; /* ]]> */ /* <![CDATA[ */ _stq = window._stq || []; _stq.push([ ""view"", JSON.parse(""{\""v\"":\""ext\"",\""blog\"":\""119040461\"",\""post\"":\""22827\"",\""tz\"":\""2\"",\""srv\"":\""www.aufzugmuseum.at\"",\""j\"":\""1:13.2.3\""}"") ]); _stq.push([ ""clickTrackerInit"", ""11904046 | brary"":""mediaelement"",""videoShortcodeLibrary"":""mediaelement""}; /* ]]> */ /* <![CDATA[ */ var no_ajax_obj = {""no_ajax_pages"":["""",""https:\/\/www.aufzugmuseum.at\/wp-login.php?action=logout&_wpnonce=895fedf68d""]}; /* ]]> */ /* <![CDATA[ */ _stq = window._stq || []; _stq.push([ ""view"", JSON.parse(""{\""v\"":\""ext\"",\""blog\"":\""119040461\"",\""post\"":\""21840\"",\""tz\"":\""2\"",\""srv\"":\""www.aufzugmuseum.at\"",\""j\"":\""1:13.2.3\""}"") ]); _stq.push([ ""clickTrackerInit"", ""11904046",permission_required,blocked_pending_permission,blocked_no_permission_requested
AT:S01,AT,S01,Madaster Austria GmbH,logo,https://madaster.at/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required, info@madaster.at,https://madaster.at/kontakt/,https://madaster.at/impressum/,https://madaster.at/impressum/,"item__content:hover{color:var(--primary-green)}.flexible-nav-bar .wp-block-navigation-item__content:hover:after{transform:scaleX(1);transform-origin:bottom left}.flexible-nav-bar__logo-options{align-items:center;background:var(--color-white);display:flex;justify-content:space-between;line-height:0;padding:1rem;position:relative}.flexible-nav-bar__logo-options:after{background:var(--primary-green-disabled);bottom:0;content:"""";height:1px;left:1rem;position:absol | ute;width:calc(100% - 2rem)}@media(min-width:1124px){.flexible-nav-bar__logo-options{border-bottom:none;padding:0}.flexible-nav-bar__logo-options:after{display:none}}.flexible-nav-bar__logo{align-items:center;display:flex}.flexible-nav-bar__logo-icon{margin-right:1rem}.flexible-nav-bar__logo-icon svg{height:60px;width:60px}.flexible-nav-bar__hamburger-button{background:transparent;border:none;display:block;transfo | s-content-tab{background-color:transparent;border:1px solid rgba(29,74,86,.2);border-radius:2rem;color:var(--primary-green);cursor:pointer;display:inline-block;font-family:var(--f-brand);font-size:16px;font-weight:500;line-height:24px;padding:6px 16px;position:relative;text-decoration:none;transition:all .3s;white-space:nowrap;width:auto!important}@media(min-width:768px){.related-resources__tabs-content-tab{width:auto!important}}.related-resources__tabs-content | lex-wrap: wrap;align-items: center;}.is-layout-flex > :is(*, div){margin: 0;}body .is-layout-grid{display: grid;}.is-layout-grid > :is(*, div){margin: 0;}body{font-family: var(--f-brand);padding-top: 0px;padding-right: 0px;padding-bottom: 0px;padding-left: 0px;}a:where(:not(.wp-element-button)){text-decoration: underline;}:root :where(.wp-element-button, .wp-block-button__link){background-color: #32373c;border-width: 0;color: #fff;font-family: inherit;font-size | sein, teilen Sie dies bitte mit. Die Madaster Austria GmbH behält sich vor, ohne Ankündigung Änderungen oder Ergänzungen der bereitgestellten Informationen oder Daten vorzunehmen. Urheberrecht Der Inhalt der gesamten Madaster Austria-Webpage ist urheberrechtlich geschützt. Die Vervielfältigung von Informationen oder Daten, insbesondere die Verwendung von Texten, Textteilen oder Bildmaterial bedarf der vorherigen Zustimmung der Madaster Austria GmbH. Verbraucherschlich",permission_required,blocked_pending_permission,blocked_no_permission_requested
AT:S02,AT,S02,re:store / HarvestMAP Vienna,logo,https://www.restore.or.at/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,info@harvestmap.at,https://www.restore.or.at/about/kegelhalle-am-kempelenpark/,https://www.restore.or.at/impressum/ | https://www.restore.or.at/datenschutz/,https://www.restore.or.at/impressum/,"=search_term_string""}],""inLanguage"":""de""},{""@type"":""Organization"",""@id"":""https://www.restore.or.at/#organization"",""name"":""materialnomaden GmbH"",""url"":""https://www.restore.or.at/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""de"",""@id"":""https://www.restore.or.at/#/schema/logo/image/"",""url"":""https://www.restore.or.at/wp-content/uploads/2018/10/20180817_logo_materialnomaden.png"",""contentUrl"":""https://www.restore.or.at/wp-content/uploads/2018/10/20180817_logo_materi | alnomaden.png"",""width"":9331,""height"":1016,""caption"":""materialnomaden GmbH""},""image"":{""@id"":""https://www.restore.or.at/#/schema/logo/image/""},""sameAs"":[""https://www.facebook.com/Materialnomaden/"",""https://www.instagram.com/materialnomaden/?hl=de""]}]} .wpv-sort-list-dropdown.wpv-sort-list-dropdown-style-default > span.wpv-sort-list,.wpv-sort-list-dropdown.wpv-sort-list-dropdown-style-default .wpv-sort-list-ite",permission_required,blocked_pending_permission,blocked_no_permission_requested
AT:U05,AT,U01,Hohensinn Architektur,logo,https://www.hohensinn-architektur.at/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,media@hohensinn-architektur.at,https://www.hohensinn-architektur.at/team/,https://www.hohensinn-architektur.at/impressum/,https://www.hohensinn-architektur.at/news/ | https://www.hohensinn-architektur.at/impressum/,Architekt | Partner Karlheinz Boiger Architekt | Partner Annette Strasser Partnerin Judith Schnider office Ivona Kumpf (Karenz) Office Monika Jammernegg Office Athena Welter PR & Marketing Rainer Abele Melissa Bacher-Posch Petra Boden Gregor Buchner-Riebenbauer Mitja Bukovec Chiara Casati Patrick Fanta Peter Goetz Christof Haslinger Anett Hegyi Sarah Höllisch Andreas Holweg Mona Kainrath Jeremias Kappenberg Lukas Kienreich Gregor Klepatsch Igor Kolonić Interio,permission_required,blocked_pending_permission,blocked_no_permission_requested
AT:U06,AT,U02,Job-TransFair gemeinnützige GmbH,logo,https://www.jobtransfair.at/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,office@jobtransfair.at,https://www.jobtransfair.at/de/kontakt | https://www.jobtransfair.at/de/ueber-uns,https://www.jobtransfair.at/de/impressum | https://www.jobtransfair.at/de/datenschutz,https://www.jobtransfair.at/de/impressum,"en""}}, {""classNames"":{""selected"":""active""},""offCanvas"":{""page"":{""selector"":""#wrapper""}}}); } ); /* Carousel */ $('#carousel-shop').on('slide.bs.carousel', function (e) { /* CC 2.0 License Iatek LLC 2018 - Attribution required */ var $e = $(e.relatedTarget); var idx = $e.index(); var itemsPerSlide = 5; var totalItems = $('#carousel-shop .carousel-item').length; if (idx >= totalItems-(itemsPerSlide-1)) { var it = itemsPerSlide - (totalItems - idx); for (var i=0; i< | ).eq(0).appendTo('#carousel-shop .carousel-inner'); } } } }); /* Carousel */ $('#carousel-shop1').carousel(); $('#carousel-shop1').on('slide.bs.carousel', function (e) { /* CC 2.0 License Iatek LLC 2018 - Attribution required */ var $e = $(e.relatedTarget); var idx = $e.index(); var itemsPerSlide = 5; var totalItems = $('#carousel-shop1 .carousel-item').length; if (idx >= totalItems-(itemsPerSlide-1)) { var it = itemsPerSlide - (totalItems - idx); for (var i=0; i",permission_required,blocked_pending_permission,blocked_no_permission_requested
AT:U07,AT,U03,materialnomaden,logo,https://www.materialnomaden.at/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,info@harvestmap.at,https://www.materialnomaden.at/about/,https://www.materialnomaden.at/impressum/ | https://www.materialnomaden.at/datenschutz/,https://www.materialnomaden.at/impressum/,"rm_string""}],""inLanguage"":""de""},{""@type"":""Organization"",""@id"":""https://www.materialnomaden.at/#organization"",""name"":""materialnomaden GmbH"",""url"":""https://www.materialnomaden.at/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""de"",""@id"":""https://www.materialnomaden.at/#/schema/logo/image/"",""url"":""https://www.materialnomaden.at/wp-content/uploads/2018/10/20180817_logo_materialnomaden.png"",""contentUrl"":""https://www.materialnomaden.at/wp-content/uploads/2018/10/20180 | 817_logo_materialnomaden.png"",""width"":9331,""height"":1016,""caption"":""materialnomaden GmbH""},""image"":{""@id"":""https://www.materialnomaden.at/#/schema/logo/image/""},""sameAs"":[""https://www.facebook.com/Materialnomaden/"",""https://www.instagram.com/materialnomaden/?hl=de""]}]} window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/14.0.0\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/14. | nerfirma Bauteiler als Bauträgerin und Expertin für Ausführung von re:build Projekten ab. Wir empfehlen die Ware vor dem Kauf zu besichtigen. Freitags von 10 bis 18 Uhr ist der re:market in unsere Kegelhalle geöffnet. Besichtigungen in temporären Materialquellen außerhalb stattfindender Events bitte vorab erfragen. Wir können Ihnen gerne ein zusätzliches Angebot stellen, wenn Sie Ihre Ware zugestellt haben möchten. Akademie der bildenden Künste / Weltmuseum… A1",permission_required,blocked_pending_permission,blocked_no_permission_requested
AT:U08,AT,U04,pulswerk GmbH,logo,https://www.pulswerk.at/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,office@pulswerk.at,https://www.pulswerk.at/team/ | https://www.pulswerk.at/kontakt/,https://www.pulswerk.at/impressum/ | https://www.pulswerk.at/datenschutzerklarung/,https://www.pulswerk.at/impressum/,"rk – Website der pulswerk GmbH img:is([sizes=auto i],[sizes^=""auto,"" i]){contain-intrinsic-size:3000px 1500px} /*# sourceURL=wp-img-auto-sizes-contain-inline-css */ .wp-block-site-logo{box-sizing:border-box;line-height:0}.wp-block-site-logo a{display:inline-block;line-height:0}.wp-block-site-logo.is-default-size img{height:auto;width:120px}.wp-block-site-logo img{height:auto;max-width:100%}.wp-block-site-logo a,.wp-block-site-logo img{border-radius:inherit}.wp | -block-site-logo.aligncenter{margin-left:auto;margin-right:auto;text-align:center}:root :where(.wp-block-site-logo.is-style-rounded){border-radius:9999px} /*# sourceURL=https://www.pulswerk.at/wp-includes/blocks/site-logo/style.min.css */ .wp-block-group{box-sizing:border-box}:where(.wp-block-group.wp-block-group-is-layout-constrained){position:relative} /*# sourceURL=https://www.pulswerk.at | r,.wp-block-social-links .wp-block-social-link.wp-social-link .wp-block-social-link-anchor:visited{color:currentColor;fill:currentColor}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link{background-color:#f0f0f0;color:#444}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-amazon{background-color:#f90;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-bandcamp{background-color:#1ea0c3 | ;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-behance{background-color:#0757fe;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-bluesky{background-color:#0a7aff;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-codepen{background-color:#1e1f26;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-deviantart{background | Impressum – pulswerk img:is([sizes=auto i],[sizes^=""auto,"" i]){contain-intrinsic-size:3000px 1500px} /*# sourceURL=wp-img-auto-sizes-contain-inline-css */ .wp-block-site-logo{box-sizing:border-box;line-height:0}.wp-block-site-logo a{display:inline-block;line-height:0}.wp-block-site-logo.is-default-size img{height:auto;width:120px}.wp-block-site-logo img{height:auto;max-width:100%}.wp-block-site-logo a,.wp-block-site-logo img{border-radius:inherit}.wp | -color:#02e49b;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-discord{background-color:#5865f2;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-dribbble{background-color:#e94c89;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-dropbox{background-c | olor:#4280ff;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-etsy{background-color:#f45800;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-facebook{background-color:#0866ff;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-fivehundredpx{backgroun | d-color:#000;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-flickr{background-color:#0461dd;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-foursquare{background-color:#e65678;color:#fff}:where(.wp-block-social-links:not(.is-style-logos-only)) .wp-social-link-github{background-c",permission_required,blocked_pending_permission,blocked_no_permission_requested
BE:F02,BE,F01,Buildwise,logo,https://www.buildwise.be/,error:RemoteDisconnected:Remote end closed connection without response,official_site_unreachable_manual_research_required,,,,,,permission_required,blocked_pending_permission,blocked_no_permission_requested
BE:F03,BE,F02,Kamp C,logo,https://www.kampc.be/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,,https://www.kampc.be/team | https://www.kampc.be/contact,https://www.kampc.be/{cookieLink} | https://www.kampc.be/privacy-policy,,"e cookies kunnen sommige onderdelen onbruikbaar worden. Analytische cookies laten ons toe om het gebruik van de website anoniem te analyseren en de gebruikservaring te verbeteren. Marketingcookies hebben als doel het personaliseren van de gebruikservaring en het tonen van relevante inhoud en aanbiedingen op deze en andere websites. Mijn keuze bewaren Deze website gebruikt cookies Door op ""Alle cookies aanvaarden"" te klikken ga je akkoord met het opslaan van onz",permission_required,blocked_pending_permission,blocked_no_permission_requested
BE:F04,BE,F03,Laboratory for Green Transformable Buildings (GTB Lab),logo,https://www.gtb-lab.com/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,,https://www.gtb-lab.com/about | https://www.gtb-lab.com/contact,,,"com\/"",""userDomainMediaPrefixes"":[]},""requestUrl"":""https:\/\/www.gtb-lab.com\/"",""rollout"":{""siteAssetsVersionsRollout"":false,""isDACRollout"":0,""isTBRollout"":false},""commonConfig"":{""brand"":""wix"",""host"":""VIEWER"",""bsi"":"""",""consentPolicy"":{},""consentPolicyHeader"":{},""siteRevision"":""1603"",""renderingFlow"":""NONE"",""language"":""en"",""locale"":""en-us""},""interactionSampleRatio"":0.01,""accessTokensUrl"":""https:\/\/www.gtb-lab.com\/_api\/v1\/access-tokens"",""experiments"":{""specs.t | (stroke-color:transparent){._v6ohL>*>:first-child{vertical-align:top}}@supports (-webkit-touch-callout:none){._v6ohL>*>:first-child{vertical-align:top}}._v6ohL [data-attr-richtext-marker=true]{display:block}._v6ohL [data-attr-richtext-marker=true] table{border-collapse:collapse;width:100%;margin:15px 0}._v6ohL [data-attr-richtext-marker=true] table td{padding:12px;position:relative}._v6ohL [data-attr-richtext-marker=true] table td:after{content:"""";opacity:.2;bo | rder-bottom:1px solid;border-left:1px solid;position:absolute;inset:0}._v6ohL [data-attr-richtext-marker=true] table tr td:last-child:after{border-right:1px solid}._v6ohL [data-attr-richtext-marker=true] table tr:first-child td:after{border-top:1px solid}.N5mCVp :is(p,h1,h2,h3,h4,h5,h6,ul,ol,span[data-attr-richtext-marker],blockquote,div) [class$=rich-text__text],.N5mCVp :is(p,h1, | h2,h3,h4,h5,h6,ul,ol,span[data-attr-richtext-marker],blockquote,div)[class$=rich-text__text]{color:var(--corvid-color,currentColor)}.N5mCVp :is(p,h1,h2,h3,h4,h5,h6,ul,ol,span[data-attr-richtext-marker],blockquote,div) span[style*=color]{color:var(--corvid-color,currentColor)!important}.V3wkP4{min-height:var(--min-height);min-wid | "",""userDomainMediaPrefixes"":[]},""requestUrl"":""https:\/\/www.gtb-lab.com\/about"",""rollout"":{""siteAssetsVersionsRollout"":false,""isDACRollout"":0,""isTBRollout"":false},""commonConfig"":{""brand"":""wix"",""host"":""VIEWER"",""bsi"":"""",""consentPolicy"":{},""consentPolicyHeader"":{},""siteRevision"":""1603"",""renderingFlow"":""NONE"",""language"":""en"",""locale"":""en-us""},""interactionSampleRatio"":0.01,""accessTokensUrl"":""https:\/\/www.gtb-lab.com\/_api\/v1\/access-tokens"",""experiments"":{""specs.t | building methodology for the 21st century is developed, tested and demonstrated. This leads to a showcase for 'innovation in construction' that integrates scientific insights and market demand.By designing in such a way as to enable a circular value chain, buildings receive continuous upgrading. Moreover, materials in buildings retain their value. These dynamically and flexibly designed buildings are the key to a circular economy. ""Buildings are no longer the | :visited {\n color: #547F55;\n}\n\n\/* mouse over link *\/\na:hover {\n color: #B3ab6b!important;\n}\n\n\/* selected link *\/\na:active {\n color: #B3ab6b!important;\n} \n\/* text logo link *\/\n#comp-jaazm2kc a {color: #0E2E47!important;}\n<\/style>"",""category"":{""enumClass"":""com.wixpress.live.site.data.types.CustomContentCategory"",""value"":""ESSENTIAL""}},""domain"":""gtb-lab.com"",""name"":""hyperlink colors""},{""id"":""797f0ae2-bcea-4738-8d23-8b5c27b15340"",""embedType"":"" | sinesDescription"":""GTB Lab develops, tests and demonstrates new concepts and tools for a systemic shift towards a circular economy in construction"",""businesLocale"":""en-us"",""businesLogo"":""https:\/\/static.wixstatic.com\/media\/9b2177_c75274ddb97a4836a3b36795099afd97~mv2.png"",""businessLocationCountry"":""NL"",""businessLocationFormatted"":""In de Cramer 173, Heerlen, Netherlands"",""businesLocationsState"":""LI"",""businessLocationCity"":""Heerlen"",""businesLocationsStreet"":""I",permission_required,blocked_pending_permission,blocked_no_permission_requested
