claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict_before,verdict_after,confidence,proof_quote,proposed_action,patch_op,agent_id,notes,coverage_level,graph_element_id,evidence_basis,matched_aliases,alias_score,project_anchor_hit,component_family_hit,search_tier,queries_tried
EP03-1013,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917609291989910265,bg_holz_mehrere_ingersheim_clt_structure,mat_holz_clt,NUTZT_MATERIAL,bg_holz_mehrere_ingersheim_clt_structure -NUTZT_MATERIAL-> CLT / Brettsperrholz,web,,false,,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 4}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917609291989910265,,,,false,false,,4
EP03-1012,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675269,bg_holz_mehrere_ingersheim_clt_structure,mat_holz,NUTZT_MATERIAL,bg_holz_mehrere_ingersheim_clt_structure -NUTZT_MATERIAL-> Holz,web,,false,,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 4}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675269,,,,false,false,,4
EP03-0325,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512185,bg_mehrere_mehrere_k118_floor_finishes_bricks_panels,bt_wand,HAT_BAUTEILTYP,bg_mehrere_mehrere_k118_floor_finishes_bricks_panels -HAT_BAUTEILTYP-> Wand,web,,false,200,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 7}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512185,,,,false,false,,7
EP03-1122,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045497,bg_mehrere_mehrere_k118_floor_finishes_bricks_panels,mat_ziegel,NUTZT_MATERIAL,bg_mehrere_mehrere_k118_floor_finishes_bricks_panels -NUTZT_MATERIAL-> Ziegel,web,,false,200,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 7}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583045497,,,,false,false,,7
EP03-0334,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141702,bg_mehrere_mehrere_kamikatsu_shoji_glass_doors,bt_ausbau,HAT_BAUTEILTYP,bg_mehrere_mehrere_kamikatsu_shoji_glass_doors -HAT_BAUTEILTYP-> Ausbau,web,,false,200,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 8}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141702,,,,false,false,,8
EP03-0336,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512198,bg_mehrere_mehrere_kamikatsu_shoji_glass_doors,bt_tuer,HAT_BAUTEILTYP,bg_mehrere_mehrere_kamikatsu_shoji_glass_doors -HAT_BAUTEILTYP-> Tuer,web,,false,200,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 8}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443512198,,,,false,false,,8
EP03-1134,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360262,bg_mehrere_mehrere_kamikatsu_shoji_glass_doors,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_kamikatsu_shoji_glass_doors -NUTZT_MATERIAL-> Holz,web,,false,200,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 8}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360262,,,,false,false,,8
EP03-0346,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141728,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente,bt_ausbau,HAT_BAUTEILTYP,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente -HAT_BAUTEILTYP-> Ausbau,web,,false,200,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 7}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141728,,,,false,false,,7
EP03-1143,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675040,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente,mat_daemmstoff,NUTZT_MATERIAL,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente -NUTZT_MATERIAL-> Daemmstoff,web,,false,200,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 7}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675040,,,,false,false,,7
EP03-1144,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360288,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente,mat_holz,NUTZT_MATERIAL,bg_mehrere_mehrere_moeoeslistrasse_akustikelemente -NUTZT_MATERIAL-> Holz,web,,false,200,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 7}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360288,,,,false,false,,7
EP03-0517,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141706,bg_stahlbeton_mehrere_lokomotion_hollow_core_slabs,bt_dach,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_lokomotion_hollow_core_slabs -HAT_BAUTEILTYP-> Dach,web,https://www.lokomotion.fi/,true,200,UNSUPPORTED,PARTIAL,niedrig,Uutisia Lokomotionin toiselle vaiheelle investointipäätös Lue Lisää Lokomotion mukana ReCreate-tutkimushankkeessa – Rakentamisessa uudelleenkäytetty kierrätettyjä betonielementtejä Lue Lisää Luontoarvoilla on iso rooli Lokomotion-hankkeessa Lue Lisää Metso on kestävää kehitystä edistävien teknologio,KEEP,,BG-RW-B,"{""tier"": ""secondary"", ""url"": ""https://www.lokomotion.fi/"", ""matched_aliases"": [""Lokomotion"", ""beton""], ""score"": 6}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141706,bg_hunt_alias_match,Lokomotion;beton,6,true,true,secondary,7
EP03-1284,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675018,bg_stahlbeton_mehrere_lokomotion_hollow_core_slabs,mat_stahlbeton,NUTZT_MATERIAL,bg_stahlbeton_mehrere_lokomotion_hollow_core_slabs -NUTZT_MATERIAL-> Stahlbeton,web,https://www.lokomotion.fi/,true,200,UNSUPPORTED,PARTIAL,niedrig,Uutisia Lokomotionin toiselle vaiheelle investointipäätös Lue Lisää Lokomotion mukana ReCreate-tutkimushankkeessa – Rakentamisessa uudelleenkäytetty kierrätettyjä betonielementtejä Lue Lisää Luontoarvoilla on iso rooli Lokomotion-hankkeessa Lue Lisää Metso on kestävää kehitystä edistävien teknologio,KEEP,,BG-RW-B,"{""tier"": ""secondary"", ""url"": ""https://www.lokomotion.fi/"", ""matched_aliases"": [""Lokomotion"", ""beton""], ""score"": 6}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675018,bg_hunt_alias_match,Lokomotion;beton,6,true,true,secondary,7
EP03-0119,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826959,bg_beton_mehrere_lycee_precast_channels,bt_technik,HAT_BAUTEILTYP,bg_beton_mehrere_lycee_precast_channels -HAT_BAUTEILTYP-> Technik,web,,false,404,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 7}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826959,,,,false,false,,7
EP03-0138,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141708,bg_daemmstoff_mehrere_lycee_gypsum_acoustic_panels,bt_ausbau,HAT_BAUTEILTYP,bg_daemmstoff_mehrere_lycee_gypsum_acoustic_panels -HAT_BAUTEILTYP-> Ausbau,web,,false,404,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 8}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141708,,,,false,false,,8
EP03-0938,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675023,bg_beton_mehrere_lycee_precast_channels,mat_beton,NUTZT_MATERIAL,bg_beton_mehrere_lycee_precast_channels -NUTZT_MATERIAL-> Beton,web,,false,404,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 7}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675023,,,,false,false,,7
EP03-0955,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675020,bg_daemmstoff_mehrere_lycee_gypsum_acoustic_panels,mat_daemmstoff,NUTZT_MATERIAL,bg_daemmstoff_mehrere_lycee_gypsum_acoustic_panels -NUTZT_MATERIAL-> Daemmstoff,web,,false,404,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 8}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675020,,,,false,false,,8
EP03-0160,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141949,bg_holz_ausbau_lysp8_kitchens,bt_ausbau,HAT_BAUTEILTYP,bg_holz_ausbau_lysp8_kitchens -HAT_BAUTEILTYP-> Ausbau,web,,false,,UNSUPPORTED,UNSUPPORTED,hoch,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141949,,,,false,false,,4
EP03-0272,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141951,bg_mehrere_ausbau_lysp8_doors_tiles,bt_ausbau,HAT_BAUTEILTYP,bg_mehrere_ausbau_lysp8_doors_tiles -HAT_BAUTEILTYP-> Ausbau,web,,false,,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 4}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141951,,,,false,false,,4
EP03-0281,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141948,bg_mehrere_fassade_lysp8_external_mix,bt_fassade,HAT_BAUTEILTYP,bg_mehrere_fassade_lysp8_external_mix -HAT_BAUTEILTYP-> Fassade,web,,false,,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 4}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141948,,,,false,false,,4
EP03-0396,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141950,bg_metall_boden_lysp8_grating_steps,bt_boden,HAT_BAUTEILTYP,bg_metall_boden_lysp8_grating_steps -HAT_BAUTEILTYP-> Boden,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141950,,,,false,false,,4
EP03-0971,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675261,bg_holz_ausbau_lysp8_kitchens,mat_holz,NUTZT_MATERIAL,bg_holz_ausbau_lysp8_kitchens -NUTZT_MATERIAL-> Holz,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675261,,,,false,false,,4
EP03-1052,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675263,bg_mehrere_ausbau_lysp8_doors_tiles,mat_mehrere,NUTZT_MATERIAL,bg_mehrere_ausbau_lysp8_doors_tiles -NUTZT_MATERIAL-> Mehrere,web,,false,,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 4}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675263,,,,false,false,,4
EP03-1071,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675260,bg_mehrere_fassade_lysp8_external_mix,mat_mehrere,NUTZT_MATERIAL,bg_mehrere_fassade_lysp8_external_mix -NUTZT_MATERIAL-> Mehrere,web,,false,,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 4}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675260,,,,false,false,,4
EP03-1206,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675262,bg_metall_boden_lysp8_grating_steps,mat_stahl,NUTZT_MATERIAL,bg_metall_boden_lysp8_grating_steps -NUTZT_MATERIAL-> Stahl,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675262,,,,false,false,,4
EP03-0243,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141955,bg_holz_wand_medunicampus_doors_as_cladding,bt_wand,HAT_BAUTEILTYP,bg_holz_wand_medunicampus_doors_as_cladding -HAT_BAUTEILTYP-> Wand,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141955,,,,false,false,,4
EP03-0390,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141954,bg_mehrere_technik_medunicampus_paternoster,bt_technik,HAT_BAUTEILTYP,bg_mehrere_technik_medunicampus_paternoster -HAT_BAUTEILTYP-> Technik,web,,false,,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 4}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141954,,,,false,false,,4
EP03-0394,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141983,bg_metall_ausbau_medunicampus_bike_workshop,bt_ausbau,HAT_BAUTEILTYP,bg_metall_ausbau_medunicampus_bike_workshop -HAT_BAUTEILTYP-> Ausbau,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141983,,,,false,false,,4
EP03-0395,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141984,bg_metall_ausbau_medunicampus_heavy_shelves,bt_ausbau,HAT_BAUTEILTYP,bg_metall_ausbau_medunicampus_heavy_shelves -HAT_BAUTEILTYP-> Ausbau,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141984,,,,false,false,,4
EP03-1030,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675267,bg_holz_wand_medunicampus_doors_as_cladding,mat_holz,NUTZT_MATERIAL,bg_holz_wand_medunicampus_doors_as_cladding -NUTZT_MATERIAL-> Holz,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675267,,,,false,false,,4
EP03-1197,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675266,bg_mehrere_technik_medunicampus_paternoster,mat_mehrere,NUTZT_MATERIAL,bg_mehrere_technik_medunicampus_paternoster -NUTZT_MATERIAL-> Mehrere,web,,false,,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 4}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675266,,,,false,false,,4
EP03-1204,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675295,bg_metall_ausbau_medunicampus_bike_workshop,mat_stahl,NUTZT_MATERIAL,bg_metall_ausbau_medunicampus_bike_workshop -NUTZT_MATERIAL-> Stahl,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675295,,,,false,false,,4
EP03-1205,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675296,bg_metall_ausbau_medunicampus_heavy_shelves,mat_stahl,NUTZT_MATERIAL,bg_metall_ausbau_medunicampus_heavy_shelves -NUTZT_MATERIAL-> Stahl,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675296,,,,false,false,,4
EP03-0521,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141727,bg_stahlbeton_mehrere_melkinlaituri_hollow_core_slabs,bt_boden,HAT_BAUTEILTYP,bg_stahlbeton_mehrere_melkinlaituri_hollow_core_slabs -HAT_BAUTEILTYP-> Boden,web,,false,200,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 8}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141727,,,,false,false,,8
EP03-1286,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675039,bg_stahlbeton_mehrere_melkinlaituri_hollow_core_slabs,mat_stahlbeton,NUTZT_MATERIAL,bg_stahlbeton_mehrere_melkinlaituri_hollow_core_slabs -NUTZT_MATERIAL-> Stahlbeton,web,,false,200,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 8}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675039,,,,false,false,,8
EP03-1261,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675051,bg_stahl_technik_multi_reinstalled_elevator_motors,mat_stahl,NUTZT_MATERIAL,bg_stahl_technik_multi_reinstalled_elevator_motors -NUTZT_MATERIAL-> Stahl,web,,false,,UNSUPPORTED,PARTIAL,niedrig,,ESCALATE_HUMAN,,BG-RW-B,"{""reason"": ""bundle_bg"", ""policy"": ""ESCALATE_HUMAN"", ""queries_tried"": 6}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675051,,,,false,false,,6
EP03-0134,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141930,bg_daemmstoff_daemmung_umar_mycelium,bt_daemmung,HAT_BAUTEILTYP,bg_daemmstoff_daemmung_umar_mycelium -HAT_BAUTEILTYP-> Daemmung,web,,false,,UNSUPPORTED,UNSUPPORTED,hoch,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141930,,,,false,false,,4
EP03-0397,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141928,bg_metall_tuer_umar_wabbes_handles,bt_tuer,HAT_BAUTEILTYP,bg_metall_tuer_umar_wabbes_handles -HAT_BAUTEILTYP-> Tuer,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141928,,,,false,false,,4
EP03-0400,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141933,bg_mineralisch_wand_umar_recycled_bricks,bt_wand,HAT_BAUTEILTYP,bg_mineralisch_wand_umar_recycled_bricks -HAT_BAUTEILTYP-> Wand,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141933,,,,false,false,,4
EP03-0543,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141932,bg_verbundstoff_decke_umar_lindner_ceiling,bt_decke,HAT_BAUTEILTYP,bg_verbundstoff_decke_umar_lindner_ceiling -HAT_BAUTEILTYP-> Decke,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141932,,,,false,false,,4
EP03-0952,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675242,bg_daemmstoff_daemmung_umar_mycelium,mat_daemmstoff,NUTZT_MATERIAL,bg_daemmstoff_daemmung_umar_mycelium -NUTZT_MATERIAL-> Daemmstoff,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675242,,,,false,false,,4
EP03-1207,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917609291989910263,bg_metall_tuer_umar_wabbes_handles,mat_messing,NUTZT_MATERIAL,bg_metall_tuer_umar_wabbes_handles -NUTZT_MATERIAL-> Messing,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917609291989910263,,,,false,false,,4
EP03-1210,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675245,bg_mineralisch_wand_umar_recycled_bricks,mat_ziegel,NUTZT_MATERIAL,bg_mineralisch_wand_umar_recycled_bricks -NUTZT_MATERIAL-> Ziegel,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675245,,,,false,false,,4
EP03-1299,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675244,bg_verbundstoff_decke_umar_lindner_ceiling,mat_mehrere,NUTZT_MATERIAL,bg_verbundstoff_decke_umar_lindner_ceiling -NUTZT_MATERIAL-> Mehrere,web,,false,,UNSUPPORTED,UNSUPPORTED,unbelegt,,KEEP_DEFERRED,,BG-RW-B,"{""queries_tried"": 4, ""urls_tried"": [], ""reason"": ""no_qualifying_quote""}",bg_hunt_rework,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675244,,,,false,false,,4
