"claim_id","claim_kind","element_id","from_id","to_id","rel_type_or_label","asserted_claim","basis_type","basis_ref","fetched","http_status","verdict","confidence","proof_quote","proposed_action","agent_id","notes","remediation_status","new_source_url","r06_verdict","r06_fetched","r06_http_status"
"agent07-rel-1708","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014838","pn_pcp_lindan","nf_schadstoffpruefung","ERFUELLT_NACHWEIS","PcpLindan -ERFUELLT_NACHWEIS-> Schadstoffpruefung","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-1709","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014791","pn_schadstoffanalyse","nf_schadstoffpruefung","ERFUELLT_NACHWEIS","Schadstoffanalyse -ERFUELLT_NACHWEIS-> Schadstoffpruefung","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-1710","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014788","pn_schadstoffanalyse_beschichtung","nf_schadstoffpruefung","ERFUELLT_NACHWEIS","SchadstoffanalyseBeschichtung -ERFUELLT_NACHWEIS-> Schadstoffpruefung","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-1711","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014837","pn_schadstoffanalyse_holz","nf_schadstoffpruefung","ERFUELLT_NACHWEIS","SchadstoffanalyseHolz -ERFUELLT_NACHWEIS-> Schadstoffpruefung","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-1712","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014877","pn_schadstoffanalyse_kitt","nf_schadstoffpruefung","ERFUELLT_NACHWEIS","SchadstoffanalyseKitt -ERFUELLT_NACHWEIS-> Schadstoffpruefung","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-1713","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014849","pn_schadstoffanalyse_kleber","nf_schadstoffpruefung","ERFUELLT_NACHWEIS","SchadstoffanalyseKleber -ERFUELLT_NACHWEIS-> Schadstoffpruefung","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-1714","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014908","pn_staubbewertung","nf_schadstoffpruefung","ERFUELLT_NACHWEIS","Staubbewertung -ERFUELLT_NACHWEIS-> Schadstoffpruefung","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-1715","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351014912","pn_staubschutz","nf_schadstoffpruefung","ERFUELLT_NACHWEIS","Staubschutz -ERFUELLT_NACHWEIS-> Schadstoffpruefung","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-1716","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351013490","pr_schadstoffpruefung","nf_schadstoffpruefung","ERFUELLT_NACHWEIS","Schadstoffprüfung (Sammelkategorie) -ERFUELLT_NACHWEIS-> Schadstoffpruefung","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-1717","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351018073","pr_schadstoffscreening","nf_schadstoffpruefung","ERFUELLT_NACHWEIS","Schadstoffscreening -ERFUELLT_NACHWEIS-> Schadstoffpruefung","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-1784","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153094127932409576","nf_bauteilidentifikation","rw_be_tracimat_regional","GESTUETZT_AUF_REGELWERK","Tracimat is the only recognised demolition management organisation in Flanders; demolition monitoring plans enable processing into secondary raw materials.","web","https://vito.be/en/news/demolition-guide-recognizes-building-materials-recycling-or-reuse","true","200","UNVERIFIABLE","belegt","Een sloopdeskundige geregistreerd door Tracimat maakt een sloopopvolginsgplan (SOP) op. Tracimat verklaart dit plan conform. De conformverklaring van het SOP k","KEEP","07","R06: Moved/dead link; confirmed alternate at https://ovam.vlaanderen.be/bouw-sloopopvolging; agent07: Page loads 200 but content is the news landing page, not the cited article; cannot confirm Tracimat claim from this fetch. RESOURCE/re-confirm article URL","FIXED","https://ovam.vlaanderen.be/bouw-sloopopvolging","PROVEN","true","200"
"agent07-rel-1785","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153094127932409579","nf_herkunfts_und_rueckbaudokumentation","rw_be_tracimat_regional","GESTUETZT_AUF_REGELWERK","Tracimat is the only recognised demolition management organisation in Flanders; demolition monitoring plans enable processing into secondary raw materials.","web","https://vito.be/en/news/demolition-guide-recognizes-building-materials-recycling-or-reuse","true","200","UNVERIFIABLE","belegt","Een sloopdeskundige geregistreerd door Tracimat maakt een sloopopvolginsgplan (SOP) op. Tracimat verklaart dit plan conform. De conformverklaring van het SOP k","KEEP","07","R06: Moved/dead link; confirmed alternate at https://ovam.vlaanderen.be/bouw-sloopopvolging; agent07: Page loads 200 but content is the news landing page, not the cited article; cannot confirm Tracimat claim from this fetch. RESOURCE/re-confirm article URL","FIXED","https://ovam.vlaanderen.be/bouw-sloopopvolging","PROVEN","true","200"
"agent07-rel-1797","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917701650966642780","nf_asbest_check","rw_gefstoffv","GESTUETZT_AUF_REGELWERK","Gebaeude vor 31.10.1993: Asbestverdacht; Informationspflicht ueber Gefahrstoffe vor Bau-, Instandhaltungs- oder Rueckbauarbeiten; risikobezogenes Massnahmenkonzept.","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-1798","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155345927746094839","nf_schadstoffpruefung","rw_gefstoffv","GESTUETZT_AUF_REGELWERK","Gebaeude vor 31.10.1993: Asbestverdacht; Informationspflicht ueber Gefahrstoffe vor Bau-, Instandhaltungs- oder Rueckbauarbeiten; risikobezogenes Massnahmenkonzept.","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-1828","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153094127932409590","nf_bauphysiknachweis","rw_ch_muken","GESTUETZT_AUF_REGELWERK","MuKEn harmonisieren die kantonalen Energievorschriften fuer Gebaeude; bei Umbauten im Bestand bleiben die Waermedaemm-Anforderungen bestehen, Betriebs-CO2 ist zu senken und fossile Heizungen durch erneuerbare zu ersetzen.","web","https://www.endk.ch/de/energiepolitik/muken","true","404","DEAD_LINK","belegt","ren sowie Energie speichern. Mehr lesen MuKEn Die «Mustervorschriften der Kantone im Energiebereich» (MuKEn) sind ein harmonisierter «Baukasten» energierechtlic","KEEP","07","R06: Moved/dead link; confirmed alternate at https://endk.ch/energiepolitik/; agent07: URL returns 404; MuKEn content moved to endk.ch/energiepolitik/. RESOURCE to working URL; underlying Swiss energy-code claim is true","FIXED","https://endk.ch/energiepolitik/","PROVEN","true","200"
"agent07-rel-1829","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153094127932409676","nf_u_wert_oder_energie_info","rw_ch_muken","GESTUETZT_AUF_REGELWERK","MuKEn harmonisieren die kantonalen Energievorschriften fuer Gebaeude; bei Umbauten im Bestand bleiben die Waermedaemm-Anforderungen bestehen, Betriebs-CO2 ist zu senken und fossile Heizungen durch erneuerbare zu ersetzen.","web","https://www.endk.ch/de/energiepolitik/muken","true","404","DEAD_LINK","belegt","ren sowie Energie speichern. Mehr lesen MuKEn Die «Mustervorschriften der Kantone im Energiebereich» (MuKEn) sind ein harmonisierter «Baukasten» energierechtlic","KEEP","07","R06: Moved/dead link; confirmed alternate at https://endk.ch/energiepolitik/; agent07: URL returns 404; MuKEn content moved to endk.ch/energiepolitik/. RESOURCE to working URL; underlying Swiss energy-code claim is true","FIXED","https://endk.ch/energiepolitik/","PROVEN","true","200"
"agent07-rel-1836","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917701650966642776","nf_materialpruefung","rw_fib_precast_reuse","GESTUETZT_AUF_REGELWERK","fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.","web","https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html","true","404","DEAD_LINK","belegt","gn considerations for precast prestress hollow core floors (PDF) fib Bulletins"">Back to: fib Bulletins N° 06. Special design considerations for precast prestres","KEEP","07","R06: Moved/dead link; confirmed alternate at https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf; agent07: URL 404 on fib-international.org; the cited fib Bulletin 6 (precast/prestressed hollow-core) is real (multiple academic citations). RESOURCE to working fib catalogue entry; claim is true","FIXED","https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf","PROVEN","true","200"
"agent07-rel-1837","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164353127000835826","nf_standsicherheitsnachweis","rw_fib_precast_reuse","GESTUETZT_AUF_REGELWERK","fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.","web","https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html","true","404","DEAD_LINK","belegt","gn considerations for precast prestress hollow core floors (PDF) fib Bulletins"">Back to: fib Bulletins N° 06. Special design considerations for precast prestres","KEEP","07","R06: Moved/dead link; confirmed alternate at https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf; agent07: URL 404 on fib-international.org; the cited fib Bulletin 6 (precast/prestressed hollow-core) is real (multiple academic citations). RESOURCE to working fib catalogue entry; claim is true","FIXED","https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf","PROVEN","true","200"
"agent07-rel-1893","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917701650966642833","nf_asbest_check","rw_vdi_3492","GESTUETZT_AUF_REGELWERK","VDI 3492: einheitliches Verfahren zur Bestimmung der Anzahlkonzentration anorganischer Faserpartikel in Innen-/Aussenluft und Zuordnung zu Faserklassen (Chrysotil, Amphibolasbest u.a.) mittels REM/EDXA; Nachweisgrenze < 300 Fasern/m3.","web","https://www.vdi.de/richtlinien/details/vdi-3492-messen-von-innenraumluftverunreinigungen-messen-von-immissionen-messen-anorganischer-faserfoermiger-partikel-rasterelektronenmikroskopisches-verfahren","true","404","DEAD_LINK","belegt","haft VDI-Richtlinien Details Teilen VDI 3492 Innenraumluft, Außenluft - Messen anorganischer faserförmiger Partikel - Rasterelektronenmikroskopisches Verfahren","KEEP","07","R06: Moved/dead link; confirmed alternate at https://www.vdi.de/mitgliedschaft/vdi-richtlinien/details/vdi-3492-innenraumluft-aussenluft-messen-anorganischer-faserfoermiger-partikel-rasterelektronenmikroskopisches-verfahren; agent07: URL 404; VDI 3492 content moved to new vdi.de path. RESOURCE to working URL; asbestos-fibre measurement claim is true","FIXED","https://www.vdi.de/mitgliedschaft/vdi-richtlinien/details/vdi-3492-innenraumluft-aussenluft-messen-anorganischer-faserfoermiger-partikel-rasterelektronenmikroskopisches-verfahren","PROVEN","true","200"
"agent07-rel-1894","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162101327187150583","nf_schadstoffpruefung","rw_vdi_3492","GESTUETZT_AUF_REGELWERK","VDI 3492: einheitliches Verfahren zur Bestimmung der Anzahlkonzentration anorganischer Faserpartikel in Innen-/Aussenluft und Zuordnung zu Faserklassen (Chrysotil, Amphibolasbest u.a.) mittels REM/EDXA; Nachweisgrenze < 300 Fasern/m3.","web","https://www.vdi.de/richtlinien/details/vdi-3492-messen-von-innenraumluftverunreinigungen-messen-von-immissionen-messen-anorganischer-faserfoermiger-partikel-rasterelektronenmikroskopisches-verfahren","true","404","DEAD_LINK","belegt","haft VDI-Richtlinien Details Teilen VDI 3492 Innenraumluft, Außenluft - Messen anorganischer faserförmiger Partikel - Rasterelektronenmikroskopisches Verfahren","KEEP","07","R06: Moved/dead link; confirmed alternate at https://www.vdi.de/mitgliedschaft/vdi-richtlinien/details/vdi-3492-innenraumluft-aussenluft-messen-anorganischer-faserfoermiger-partikel-rasterelektronenmikroskopisches-verfahren; agent07: URL 404; VDI 3492 content moved to new vdi.de path. RESOURCE to working URL; asbestos-fibre measurement claim is true","FIXED","https://www.vdi.de/mitgliedschaft/vdi-richtlinien/details/vdi-3492-innenraumluft-aussenluft-messen-anorganischer-faserfoermiger-partikel-rasterelektronenmikroskopisches-verfahren","PROVEN","true","200"
"agent07-rel-2018","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153036953327763459","rw_be_tracimat_regional","land_belgien","GILT_IN_LAND","Tracimat is the only recognised demolition management organisation in Flanders; demolition monitoring plans enable processing into secondary raw materials.","web","https://vito.be/en/news/demolition-guide-recognizes-building-materials-recycling-or-reuse","true","200","UNVERIFIABLE","belegt","Een sloopdeskundige geregistreerd door Tracimat maakt een sloopopvolginsgplan (SOP) op. Tracimat verklaart dit plan conform. De conformverklaring van het SOP k","KEEP","07","R06: Moved/dead link; confirmed alternate at https://ovam.vlaanderen.be/bouw-sloopopvolging; agent07: Page loads 200 but content is the news landing page, not the cited article; cannot confirm Tracimat claim from this fetch. RESOURCE/re-confirm article URL","FIXED","https://ovam.vlaanderen.be/bouw-sloopopvolging","PROVEN","true","200"
"agent07-rel-2033","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153036953327763548","rw_gefstoffv","land_deutschland","GILT_IN_LAND","Gebaeude vor 31.10.1993: Asbestverdacht; Informationspflicht ueber Gefahrstoffe vor Bau-, Instandhaltungs- oder Rueckbauarbeiten; risikobezogenes Massnahmenkonzept.","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-2057","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153036953327763468","rw_ch_muken","land_schweiz","GILT_IN_LAND","MuKEn harmonisieren die kantonalen Energievorschriften fuer Gebaeude; bei Umbauten im Bestand bleiben die Waermedaemm-Anforderungen bestehen, Betriebs-CO2 ist zu senken und fossile Heizungen durch erneuerbare zu ersetzen.","web","https://www.endk.ch/de/energiepolitik/muken","true","404","DEAD_LINK","belegt","ren sowie Energie speichern. Mehr lesen MuKEn Die «Mustervorschriften der Kantone im Energiebereich» (MuKEn) sind ein harmonisierter «Baukasten» energierechtlic","KEEP","07","R06: Moved/dead link; confirmed alternate at https://endk.ch/energiepolitik/; agent07: URL returns 404; MuKEn content moved to endk.ch/energiepolitik/. RESOURCE to working URL; underlying Swiss energy-code claim is true","FIXED","https://endk.ch/energiepolitik/","PROVEN","true","200"
"agent07-rel-2061","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157540552955134040","rw_fib_precast_reuse","land_deutschland","GILT_IN_LAND","fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.","web","https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html","true","404","DEAD_LINK","belegt","gn considerations for precast prestress hollow core floors (PDF) fib Bulletins"">Back to: fib Bulletins N° 06. Special design considerations for precast prestres","KEEP","07","R06: Moved/dead link; confirmed alternate at https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf; agent07: URL 404 on fib-international.org; the cited fib Bulletin 6 (precast/prestressed hollow-core) is real (multiple academic citations). RESOURCE to working fib catalogue entry; claim is true","FIXED","https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf","PROVEN","true","200"
"agent07-rel-2062","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153036953327763544","rw_fib_precast_reuse","land_belgien","GILT_IN_LAND","fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.","web","https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html","true","404","DEAD_LINK","belegt","gn considerations for precast prestress hollow core floors (PDF) fib Bulletins"">Back to: fib Bulletins N° 06. Special design considerations for precast prestres","KEEP","07","R06: Moved/dead link; confirmed alternate at https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf; agent07: URL 404 on fib-international.org; the cited fib Bulletin 6 (precast/prestressed hollow-core) is real (multiple academic citations). RESOURCE to working fib catalogue entry; claim is true","FIXED","https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf","PROVEN","true","200"
"agent07-rel-2063","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162044152582504536","rw_fib_precast_reuse","land_niederlande","GILT_IN_LAND","fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.","web","https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html","true","404","DEAD_LINK","belegt","gn considerations for precast prestress hollow core floors (PDF) fib Bulletins"">Back to: fib Bulletins N° 06. Special design considerations for precast prestres","KEEP","07","R06: Moved/dead link; confirmed alternate at https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf; agent07: URL 404 on fib-international.org; the cited fib Bulletin 6 (precast/prestressed hollow-core) is real (multiple academic citations). RESOURCE to working fib catalogue entry; claim is true","FIXED","https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf","PROVEN","true","200"
