"source","case_id","legacy_path","value","relationship","confidence_source","note","raw_label","reason"
"reuse_einsatz/Plattenpalast_Berlin__005__St_rze_ber_ffnungen","","","","","","","neue Öffnungen in Altplattenkonzept","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Plattenpalast_Berlin__006__Fugenverschluss","","","","","","","Fugenbild/Bestandstoleranz","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Plattenpalast_Berlin__007__Innend_mmung","","","","","","","Innenfeuchte an Betonplatten","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Plattenvereinigung_Berlin__005__Prim_rtragwerk_Aussteifung","","","","","","","technische Detaildaten fehlen","not_reusable_enough_for_has_huerde"
"reuse_einsatz/ReCrete_footbridge_reused_concrete_blocks__003__Widerlager_Auflager","","","","","","","Auflagergeometrie und Lastabtragung","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Recyclinghaus_Hannover__001__Aluminiumfenster","","","","","","","energetische Anforderungen","no_token_match"
"reuse_einsatz/Recyclinghaus_Hannover__002__alte_Glasscheiben_aus_Fenstern","","","","","","","Kaskadennutzung","no_token_match"
"reuse_einsatz/Recyclinghaus_Hannover__005__Wellblech","","","","","","","Herkunft","no_token_match"
"reuse_einsatz/Recyclinghaus_Hannover__008__Messebauplatten","","","","","","","Materialdaten","no_token_match"
"reuse_einsatz/Recyclinghaus_Hannover__009__Abbruchziegel","","","","","","","Sortierung","no_token_match"
"reuse_einsatz/Recyclinghaus_Hannover__012__alter_vor_Ort_gefundener_Beton_Gehwegplatten_Blo","","","","","","","lokale Wiederverwendung","no_token_match"
"reuse_einsatz/Recyclinghaus_Hannover__013__Rohbau","","","","","","","nicht Direct Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Recyclinghaus_Hannover__014__Fundament_Bodenplatte","","","","","","","Recycling, nicht Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Recypark_Demets_Anderlecht__002__Neue_Brettschichtholzb_gen","","","","","","","nicht wiederverwendet","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Recypark_Demets_Anderlecht__004__PV_Anlage","","","","","","","erhöhte Lasten auf Reuse-Bögen","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Recypark_Demets_Anderlecht__005__Skatepark_Fl_chen","","","","","","","Koexistenz mit Recypark","no_token_match"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__001__einfachverglaste_Holzfenster","","","","","","","Einfachglas nicht für beheizte Hülle geeignet","no_token_match"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__004__ausgehobene_Erde","","","","","","","Materialmischung","no_token_match"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__006__mobile_Trennwand","","","","","","","Produktdaten","no_token_match"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__012__Granitpflaster","","","","","","","Logistik Gewicht","no_token_match"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__013__Paletten","","","","","","","lose Möbel nicht zählen","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__015__Holz_CLT_Leimholz","","","","","","","nicht Direct Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__016__Stroh_Lehmputz","","","","","","","nicht Direct Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Resource_Rows_Copenhagen__002__Reuse_Holz_Au_enbereiche","","","","","","","nicht ausreichend belegt","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Resource_Rows_Copenhagen__003__Fenster_Glas","","","","","","","Reuse nicht gesichert","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Resource_Rows_Copenhagen__004__Tragwerk_Neubau","","","","","","","keine Reuse-Wertung","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Resource_Rows_Copenhagen__005__Innenw_nde","","","","","","","keine Reuse-Belege","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Resource_Rows_Copenhagen__006__D_mmung","","","","","","","Reuse nicht gesichert","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Resource_Rows_Copenhagen__007__Sanit_r_TGA","","","","","","","keine Reuse-Belege","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Roots_in_the_Sky_Blackfriars_Crown_Court__002__vorhandener_Stahl_aus_Blackfriars_Bestand","","","","","","","Umfang erst nach Contractor bestimmbar","no_token_match"
"reuse_einsatz/Roots_in_the_Sky_Blackfriars_Crown_Court__003__Fundamente_erste_Geschosse","","","","","","","Bestandserhalt, nicht Direct Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Roots_in_the_Sky_Blackfriars_Crown_Court__005__Bestandsglas_ffnungsfenster","","","","","","","nicht sicher als wiederverwendetes Bauteil belegt","no_token_match"
"reuse_einsatz/Roots_in_the_Sky_Blackfriars_Crown_Court__006__iQ_Nachfolge_recycelte_Materialien","","","","","","","nicht Direct Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Roots_in_the_Sky_Blackfriars_Crown_Court__007__T_ren_Treppen_Gel_nder_TGA_Sanit_r_Beleuchtung_f","","","","","","","nicht belegt","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__002__Dachtragwerk_Rohrtr_ger","","","","","","","Torsion/Deflection","no_token_match"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__003__Purlins","","","","","","","Anschluss an Rohrgeometrie","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__005__Tore_Bekleidung","","","","","","","irreguläre Formen","no_token_match"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__006__Wellstahlpaneele","","","","","","","Wiederverwendungsstatus nicht belegt","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__007__Glas_PV_Dach","","","","","","","nicht Reuse-relevant","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__011__TGA","","","","","","","nicht Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__006__Beton","","","","","","","zählt nicht als Direct-Reuse-Bauteil","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__007__Schuluhr","","","","","","","nicht als Score-Bauteil","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__010__Fahrradst_nder","","","","","","","nicht Score-relevant","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__011__Sanit_r","","","","","","","nicht belegt","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__012__Innenw_nde_Decken","","","","","","","nicht als reuse belegt","not_reusable_enough_for_has_huerde"
"reuse_einsatz/TRAE_High_Rise_Aarhus__001__Prim_rstruktur","","","","","","","Holzhochhaus-Feuer/Robustheit","not_reusable_enough_for_has_huerde"
"reuse_einsatz/TRAE_High_Rise_Aarhus__008__Akustikfl_chen_aus_Textilien_PET_Filz","","","","","","","kein Direct Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/TRAE_High_Rise_Aarhus__009__D_mmung","","","","","","","zählt nicht als Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/The_Green_House_Utrecht__002__Pflasterklinker_Erdgeschoss","","","","","","","Integration mit Fußbodenheizung","no_token_match"
"reuse_einsatz/The_Green_House_Utrecht__007__Stahltragwerk","","","","","","","zählt nicht als Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/The_Green_House_Utrecht__008__prefab_Betonblock_Fundamente","","","","","","","DfD, nicht Direct Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/The_Green_House_Utrecht__009__Beleuchtung_M_bel","","","","","","","Möbel nicht zählen","not_reusable_enough_for_has_huerde"
"reuse_einsatz/The_Green_House_Utrecht__010__TGA_K_che_Solar","","","","","","","keine Reuse-Belege","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Thoravej_29_Copenhagen__002__Fassaden_Ziegel_berschuss","","","","","","","Eignung als Boden","no_token_match"
"reuse_einsatz/Thoravej_29_Copenhagen__004__T_ren","","","","","","","zählt nicht als Direct Reuse nach Grundregel","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Timber_Square_London__002__Stahltr_ger_f_r_Empfangstresen","","","","","","","zählt nicht als Tragwerk","no_token_match"
"reuse_einsatz/Timber_Square_London__003__Retained_Print_Building_structure","","","","","","","Bestandserhalt, nicht Direct Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Timber_Square_London__004__CLT_floor_panels","","","","","","","nicht reused","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Timber_Square_London__005__Neue_recycled_content_Stahlbauteile","","","","","","","Recycling, nicht Direct Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Timber_Square_London__006__Fassaden_Curtain_wall_modules","","","","","","","DfMA, nicht Direct Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Timber_Square_London__007__Major_plant","","","","","","","Future DfD, kein aktueller Direct Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Upcycle_Studios_Copenhagen__004__Beton","","","","","","","nicht Direct Reuse; Mengenkonflikt","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Upcycle_Studios_Copenhagen__005__Solarzellen","","","","","","","kein Reuse-Beleg","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Upcycle_Studios_Copenhagen__007__T_ren","","","","","","","keine Belege","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Upcycle_Studios_Copenhagen__008__Treppen","","","","","","","keine Reuse-Belege","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Upcycle_Studios_Copenhagen__009__Sanit_r_Beleuchtung_TGA","","","","","","","keine Reuse-Belege","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Verbiest_Karreveld_Brussels__001__Karreveld_Innenwandsystem","","","","","","","Phasierung, Schulbetrieb","no_token_match"
"reuse_einsatz/Verbiest_Karreveld_Brussels__003__Karreveld_bestehende_Treppen","","","","","","","Bestandserhalt, nicht Reuse","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Verbiest_Karreveld_Brussels__012__Verbiest_massive_Holzplatten_tr_ger","","","","","","","nicht Reuse, aber Low-carbon-Ersatz","not_reusable_enough_for_has_huerde"
"reuse_einsatz/Villa_Welpeloo_Enschede__006__Regenschirmrippen_Leuchten","","","","","","","zählt nicht für Hauptbewertung","no_token_match"
"reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__010__Bestandstragwerk","","","","","","","zählt nicht als Direct Reuse nach Regel","not_reusable_enough_for_has_huerde"
"reuse_einsatz/gjG_House_Gentbrugge__003__Infill_Struktur","","","","","","","Einpassung in Schale","not_reusable_enough_for_has_huerde"
"reuse_einsatz/gjG_House_Gentbrugge__005__Fenster_ffnungen","","","","","","","Öffnungen in Schale","not_reusable_enough_for_has_huerde"
