"source","relation","target","raw_label","confidence","resolution_rule","legacy_path"
"reuse_einsatz/Brighton_Waste_House_Brighton__003__Sperrholz_ply_sheets","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Tragwerkssystem | genaue Tragstruktur öffentlich nicht vollständig; Betonblöcke/Holz/Sperrholz aus Abfällen genannt | Tragfähigkeit | UK Building Regulations wahrscheinlich, aber Normnummer unbekannt | Abfallmaterialien ohne Standarddaten | permanentes Gebäude mit Genehmigung | University of Brighton","rule_low","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__004__Teppichfliesen","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Tragwerkssystem | genaue Tragstruktur öffentlich nicht vollständig; Betonblöcke/Holz/Sperrholz aus Abfällen genannt | Tragfähigkeit | UK Building Regulations wahrscheinlich, aber Normnummer unbekannt | Abfallmaterialien ohne Standarddaten | permanentes Gebäude mit Genehmigung | University of Brighton","rule_low","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__005__Vinylbanner","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Tragwerkssystem | genaue Tragstruktur öffentlich nicht vollständig; Betonblöcke/Holz/Sperrholz aus Abfällen genannt | Tragfähigkeit | UK Building Regulations wahrscheinlich, aber Normnummer unbekannt | Abfallmaterialien ohne Standarddaten | permanentes Gebäude mit Genehmigung | University of Brighton","rule_low","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__006__Zahnb_rsten","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Tragwerkssystem | genaue Tragstruktur öffentlich nicht vollständig; Betonblöcke/Holz/Sperrholz aus Abfällen genannt | Tragfähigkeit | UK Building Regulations wahrscheinlich, aber Normnummer unbekannt | Abfallmaterialien ohne Standarddaten | permanentes Gebäude mit Genehmigung | University of Brighton","rule_low","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__007__Denim_jeans","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Tragwerkssystem | genaue Tragstruktur öffentlich nicht vollständig; Betonblöcke/Holz/Sperrholz aus Abfällen genannt | Tragfähigkeit | UK Building Regulations wahrscheinlich, aber Normnummer unbekannt | Abfallmaterialien ohne Standarddaten | permanentes Gebäude mit Genehmigung | University of Brighton","rule_low","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__008__Videokassetten_DVD_cases_Floppy_Discs","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Tragwerkssystem | genaue Tragstruktur öffentlich nicht vollständig; Betonblöcke/Holz/Sperrholz aus Abfällen genannt | Tragfähigkeit | UK Building Regulations wahrscheinlich, aber Normnummer unbekannt | Abfallmaterialien ohne Standarddaten | permanentes Gebäude mit Genehmigung | University of Brighton","rule_low","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__009__Fahrradschl_uche","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Tragwerkssystem | genaue Tragstruktur öffentlich nicht vollständig; Betonblöcke/Holz/Sperrholz aus Abfällen genannt | Tragfähigkeit | UK Building Regulations wahrscheinlich, aber Normnummer unbekannt | Abfallmaterialien ohne Standarddaten | permanentes Gebäude mit Genehmigung | University of Brighton","rule_low","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__010__Kaffeesatz_Arbeitsplatte","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Tragwerkssystem | genaue Tragstruktur öffentlich nicht vollständig; Betonblöcke/Holz/Sperrholz aus Abfällen genannt | Tragfähigkeit | UK Building Regulations wahrscheinlich, aber Normnummer unbekannt | Abfallmaterialien ohne Standarddaten | permanentes Gebäude mit Genehmigung | University of Brighton","rule_low","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__011__Duvets_Bettdecken","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Tragwerkssystem | genaue Tragstruktur öffentlich nicht vollständig; Betonblöcke/Holz/Sperrholz aus Abfällen genannt | Tragfähigkeit | UK Building Regulations wahrscheinlich, aber Normnummer unbekannt | Abfallmaterialien ohne Standarddaten | permanentes Gebäude mit Genehmigung | University of Brighton","rule_low","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__001__Betonbl_cke","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Gebäude wurde eröffnet und genutzt | Genehmigungsfähigkeit | öffentliche Akzeptanz | University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__002__Holz_off_cut_timber","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Gebäude wurde eröffnet und genutzt | Genehmigungsfähigkeit | öffentliche Akzeptanz | University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__003__Sperrholz_ply_sheets","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Gebäude wurde eröffnet und genutzt | Genehmigungsfähigkeit | öffentliche Akzeptanz | University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__004__Teppichfliesen","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Gebäude wurde eröffnet und genutzt | Genehmigungsfähigkeit | öffentliche Akzeptanz | University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__005__Vinylbanner","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Gebäude wurde eröffnet und genutzt | Genehmigungsfähigkeit | öffentliche Akzeptanz | University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__006__Zahnb_rsten","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Gebäude wurde eröffnet und genutzt | Genehmigungsfähigkeit | öffentliche Akzeptanz | University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__007__Denim_jeans","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Gebäude wurde eröffnet und genutzt | Genehmigungsfähigkeit | öffentliche Akzeptanz | University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__008__Videokassetten_DVD_cases_Floppy_Discs","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Gebäude wurde eröffnet und genutzt | Genehmigungsfähigkeit | öffentliche Akzeptanz | University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__009__Fahrradschl_uche","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Gebäude wurde eröffnet und genutzt | Genehmigungsfähigkeit | öffentliche Akzeptanz | University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__010__Kaffeesatz_Arbeitsplatte","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Gebäude wurde eröffnet und genutzt | Genehmigungsfähigkeit | öffentliche Akzeptanz | University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__011__Duvets_Bettdecken","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Gebäude wurde eröffnet und genutzt | Genehmigungsfähigkeit | öffentliche Akzeptanz | University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__001__Betonbl_cke","has_rechtliche_bedingung","rechtliche_bedingung/Vergaberecht","Bauvorschriften für Abfallmaterial | rechtlich/technisch | Materialien sind keine Standardprodukte | Nachweise schwierig | Norm, Prüfung, Recht | permanenter Demonstrator mit begleitender Forschung | Reuse braucht Nachweismethodik | LABC; University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__002__Holz_off_cut_timber","has_rechtliche_bedingung","rechtliche_bedingung/Vergaberecht","Bauvorschriften für Abfallmaterial | rechtlich/technisch | Materialien sind keine Standardprodukte | Nachweise schwierig | Norm, Prüfung, Recht | permanenter Demonstrator mit begleitender Forschung | Reuse braucht Nachweismethodik | LABC; University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__003__Sperrholz_ply_sheets","has_rechtliche_bedingung","rechtliche_bedingung/Vergaberecht","Bauvorschriften für Abfallmaterial | rechtlich/technisch | Materialien sind keine Standardprodukte | Nachweise schwierig | Norm, Prüfung, Recht | permanenter Demonstrator mit begleitender Forschung | Reuse braucht Nachweismethodik | LABC; University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__004__Teppichfliesen","has_rechtliche_bedingung","rechtliche_bedingung/Vergaberecht","Bauvorschriften für Abfallmaterial | rechtlich/technisch | Materialien sind keine Standardprodukte | Nachweise schwierig | Norm, Prüfung, Recht | permanenter Demonstrator mit begleitender Forschung | Reuse braucht Nachweismethodik | LABC; University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__005__Vinylbanner","has_rechtliche_bedingung","rechtliche_bedingung/Vergaberecht","Bauvorschriften für Abfallmaterial | rechtlich/technisch | Materialien sind keine Standardprodukte | Nachweise schwierig | Norm, Prüfung, Recht | permanenter Demonstrator mit begleitender Forschung | Reuse braucht Nachweismethodik | LABC; University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__006__Zahnb_rsten","has_rechtliche_bedingung","rechtliche_bedingung/Vergaberecht","Bauvorschriften für Abfallmaterial | rechtlich/technisch | Materialien sind keine Standardprodukte | Nachweise schwierig | Norm, Prüfung, Recht | permanenter Demonstrator mit begleitender Forschung | Reuse braucht Nachweismethodik | LABC; University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__007__Denim_jeans","has_rechtliche_bedingung","rechtliche_bedingung/Vergaberecht","Bauvorschriften für Abfallmaterial | rechtlich/technisch | Materialien sind keine Standardprodukte | Nachweise schwierig | Norm, Prüfung, Recht | permanenter Demonstrator mit begleitender Forschung | Reuse braucht Nachweismethodik | LABC; University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__008__Videokassetten_DVD_cases_Floppy_Discs","has_rechtliche_bedingung","rechtliche_bedingung/Vergaberecht","Bauvorschriften für Abfallmaterial | rechtlich/technisch | Materialien sind keine Standardprodukte | Nachweise schwierig | Norm, Prüfung, Recht | permanenter Demonstrator mit begleitender Forschung | Reuse braucht Nachweismethodik | LABC; University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__009__Fahrradschl_uche","has_rechtliche_bedingung","rechtliche_bedingung/Vergaberecht","Bauvorschriften für Abfallmaterial | rechtlich/technisch | Materialien sind keine Standardprodukte | Nachweise schwierig | Norm, Prüfung, Recht | permanenter Demonstrator mit begleitender Forschung | Reuse braucht Nachweismethodik | LABC; University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__010__Kaffeesatz_Arbeitsplatte","has_rechtliche_bedingung","rechtliche_bedingung/Vergaberecht","Bauvorschriften für Abfallmaterial | rechtlich/technisch | Materialien sind keine Standardprodukte | Nachweise schwierig | Norm, Prüfung, Recht | permanenter Demonstrator mit begleitender Forschung | Reuse braucht Nachweismethodik | LABC; University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Brighton_Waste_House_Brighton__011__Duvets_Bettdecken","has_rechtliche_bedingung","rechtliche_bedingung/Vergaberecht","Bauvorschriften für Abfallmaterial | rechtlich/technisch | Materialien sind keine Standardprodukte | Nachweise schwierig | Norm, Prüfung, Recht | permanenter Demonstrator mit begleitender Forschung | Reuse braucht Nachweismethodik | LABC; University of Brighton","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Brighton_Waste_House_Brighton.md"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__001__Wandplatten","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung/Haftung | Bauordnungsrecht | wiederverwendete tragende Bauteile","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Broethen_Twin_House_Hoyerswerda.md"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__001__Wandplatten","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Zulassung/Haftung | Bauordnungsrecht | wiederverwendete tragende Bauteile","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Broethen_Twin_House_Hoyerswerda.md"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__002__Deckenplatten","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung/Haftung | Bauordnungsrecht | wiederverwendete tragende Bauteile","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Broethen_Twin_House_Hoyerswerda.md"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__002__Deckenplatten","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Zulassung/Haftung | Bauordnungsrecht | wiederverwendete tragende Bauteile","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Broethen_Twin_House_Hoyerswerda.md"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__003__Fassaden_Au_enwandanteile","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung/Haftung | Bauordnungsrecht | wiederverwendete tragende Bauteile","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Broethen_Twin_House_Hoyerswerda.md"
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__003__Fassaden_Au_enwandanteile","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Zulassung/Haftung | Bauordnungsrecht | wiederverwendete tragende Bauteile","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Broethen_Twin_House_Hoyerswerda.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__001__Stahlpfetten_I_Tr_ger","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Altstahl ohne Werkszeugnis; Materialprüfungen ersetzen Nachweis teilweise | Bauaufsichtliche Akzeptanz | Laborprüfung | fehlender Standardprozess | Prüfung/Einzelnachweis | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__001__Stahlpfetten_I_Tr_ger","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Zulassung | Altstahl ohne Werkszeugnis; Materialprüfungen ersetzen Nachweis teilweise | Bauaufsichtliche Akzeptanz | Laborprüfung | fehlender Standardprozess | Prüfung/Einzelnachweis | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__002__Stahlfachwerktr_ger","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Altstahl ohne Werkszeugnis; Materialprüfungen ersetzen Nachweis teilweise | Bauaufsichtliche Akzeptanz | Laborprüfung | fehlender Standardprozess | Prüfung/Einzelnachweis | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__002__Stahlfachwerktr_ger","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Zulassung | Altstahl ohne Werkszeugnis; Materialprüfungen ersetzen Nachweis teilweise | Bauaufsichtliche Akzeptanz | Laborprüfung | fehlender Standardprozess | Prüfung/Einzelnachweis | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__003__Holz_Alu_Fenster_Au_enfenster","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Altstahl ohne Werkszeugnis; Materialprüfungen ersetzen Nachweis teilweise | Bauaufsichtliche Akzeptanz | Laborprüfung | fehlender Standardprozess | Prüfung/Einzelnachweis | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__003__Holz_Alu_Fenster_Au_enfenster","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Zulassung | Altstahl ohne Werkszeugnis; Materialprüfungen ersetzen Nachweis teilweise | Bauaufsichtliche Akzeptanz | Laborprüfung | fehlender Standardprozess | Prüfung/Einzelnachweis | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__004__Sanit_robjekte_Duschtassen","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Altstahl ohne Werkszeugnis; Materialprüfungen ersetzen Nachweis teilweise | Bauaufsichtliche Akzeptanz | Laborprüfung | fehlender Standardprozess | Prüfung/Einzelnachweis | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__004__Sanit_robjekte_Duschtassen","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Zulassung | Altstahl ohne Werkszeugnis; Materialprüfungen ersetzen Nachweis teilweise | Bauaufsichtliche Akzeptanz | Laborprüfung | fehlender Standardprozess | Prüfung/Einzelnachweis | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__006__Holzgalerie_Innenausbau","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Altstahl ohne Werkszeugnis; Materialprüfungen ersetzen Nachweis teilweise | Bauaufsichtliche Akzeptanz | Laborprüfung | fehlender Standardprozess | Prüfung/Einzelnachweis | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__006__Holzgalerie_Innenausbau","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Zulassung | Altstahl ohne Werkszeugnis; Materialprüfungen ersetzen Nachweis teilweise | Bauaufsichtliche Akzeptanz | Laborprüfung | fehlender Standardprozess | Prüfung/Einzelnachweis | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__007__TGA_sichtbar_gef_hrt","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | Altstahl ohne Werkszeugnis; Materialprüfungen ersetzen Nachweis teilweise | Bauaufsichtliche Akzeptanz | Laborprüfung | fehlender Standardprozess | Prüfung/Einzelnachweis | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__007__TGA_sichtbar_gef_hrt","has_rechtliche_bedingung","rechtliche_bedingung/Bauordnungsrecht","Zulassung | Altstahl ohne Werkszeugnis; Materialprüfungen ersetzen Nachweis teilweise | Bauaufsichtliche Akzeptanz | Laborprüfung | fehlender Standardprozess | Prüfung/Einzelnachweis | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__002__Stahlfachwerktr_ger","has_rechtliche_bedingung","rechtliche_bedingung/Gewaehrleistung","Haftung | Gewährleistung für wiederverwendete Stahlbauteile nicht klar geregelt | Haftungsrahmen | rechtliche Unsicherheit | Rechtsrahmen nötig | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__003__Holz_Alu_Fenster_Au_enfenster","has_rechtliche_bedingung","rechtliche_bedingung/Gewaehrleistung","Haftung | Gewährleistung für wiederverwendete Stahlbauteile nicht klar geregelt | Haftungsrahmen | rechtliche Unsicherheit | Rechtsrahmen nötig | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__004__Sanit_robjekte_Duschtassen","has_rechtliche_bedingung","rechtliche_bedingung/Gewaehrleistung","Haftung | Gewährleistung für wiederverwendete Stahlbauteile nicht klar geregelt | Haftungsrahmen | rechtliche Unsicherheit | Rechtsrahmen nötig | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__006__Holzgalerie_Innenausbau","has_rechtliche_bedingung","rechtliche_bedingung/Gewaehrleistung","Haftung | Gewährleistung für wiederverwendete Stahlbauteile nicht klar geregelt | Haftungsrahmen | rechtliche Unsicherheit | Rechtsrahmen nötig | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__007__TGA_sichtbar_gef_hrt","has_rechtliche_bedingung","rechtliche_bedingung/Gewaehrleistung","Haftung | Gewährleistung für wiederverwendete Stahlbauteile nicht klar geregelt | Haftungsrahmen | rechtliche Unsicherheit | Rechtsrahmen nötig | nbau; CMS","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CRCLR_House_Impact_Hub_Berlin.md"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__001__Tragwerksrahmen_Balken_St_tzen","has_rechtliche_bedingung","rechtliche_bedingung/Gewaehrleistung","Zulassung/Haftung | nicht öffentlich belegt | Gewährleistung für Reclaimed Timber | Produktpässe und technische Validierung als möglicher Ansatz | S1, S5","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__001__Tragwerksrahmen_Balken_St_tzen","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung/Haftung | nicht öffentlich belegt | Gewährleistung für Reclaimed Timber | Produktpässe und technische Validierung als möglicher Ansatz | S1, S5","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__002__Wandpaneele","has_rechtliche_bedingung","rechtliche_bedingung/Gewaehrleistung","Zulassung/Haftung | nicht öffentlich belegt | Gewährleistung für Reclaimed Timber | Produktpässe und technische Validierung als möglicher Ansatz | S1, S5","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__002__Wandpaneele","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung/Haftung | nicht öffentlich belegt | Gewährleistung für Reclaimed Timber | Produktpässe und technische Validierung als möglicher Ansatz | S1, S5","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__003__Bodenpaneele","has_rechtliche_bedingung","rechtliche_bedingung/Gewaehrleistung","Zulassung/Haftung | nicht öffentlich belegt | Gewährleistung für Reclaimed Timber | Produktpässe und technische Validierung als möglicher Ansatz | S1, S5","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md"
"reuse_einsatz/CascadeUp_London_secondary_timber_glulam_demonstrator__003__Bodenpaneele","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung/Haftung | nicht öffentlich belegt | Gewährleistung für Reclaimed Timber | Produktpässe und technische Validierung als möglicher Ansatz | S1, S5","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md"
"reuse_einsatz/Charles_Malis_Molenbeek__001__Bodenpflaster_Bruseleye_tiles","has_rechtliche_bedingung","rechtliche_bedingung/Zulassung_im_Einzelfall","Zulassung | keine Daten","rule_medium","table_50m_has_rechtliche_bedingung_case_law","Gebäude\Charles_Malis_Molenbeek.md"
