"source","case_id","legacy_path","value","relationship","confidence_source","note","raw_label","reason"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__002__Stahltr_ger_st_tzen_reused","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__003__Bestehendes_Tragwerk","","","","","","","Verstärkung/Öffnungen teils","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__004__Au_enw_nde_Bestand","","","","","","","Öffnungen/Reparaturen","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__005__Fassadenbekleidung_concrete_plates_and_brick","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__008__L_ftungskan_le_ducts_and_pipes","","","","","","","Reinigung/Anpassung unbekannt","no_precise_process_phase_target"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__011__Innere_Oberfl_chen_Mosaikfliesen_Terrazzo","","","","","","","Restaurierung","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__012__Dachbegr_nung_blau_gr_ne_L_sungen","","","","","","","neu","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__003__Terrazzo_M_rtelboden_Reuse_Shop","","","","","","","zu Cullets/Scherben verarbeitet, in Mörtel/Terrazzo eingebracht","no_precise_process_phase_target"
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__005__Fliesen_unter_Traufe_Regenf_nger_Rand","","","","","","","neu verlegt","no_precise_process_phase_target"
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__006__Au_enwand_Receiving_wall_Elemente","","","","","","","übernommen/upcycled","no_precise_process_phase_target"
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__007__B_cherregal","","","","","","","kombiniert","no_precise_process_phase_target"
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__008__Hotelsofas_Vorh_nge_Betten","","","","","","","Umarbeitung","no_precise_process_phase_target"
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__009__Tragstruktur","","","","","","","Neubau","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__010__TGA","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__003__Holzst_tzen","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__013__Mobiliar_Ger_te","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Liander_Alliander_HQ_Duiven__001__Bestandsgeb_ude_Hauptstruktur","","","","","","","Umbau / Sanierung","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Liander_Alliander_HQ_Duiven__002__gemeinsame_berdachung_Atriumh_lle","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Liander_Alliander_HQ_Duiven__003__wiederverwendete_Innenausbau_Elemente","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Liander_Alliander_HQ_Duiven__004__Fassaden_H_llbauteile","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Liander_Alliander_HQ_Duiven__005__TGA_technische_Elemente","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Liander_Alliander_HQ_Duiven__006__Materialpass_dokumentierte_Materialien","","","","","","","digitale Dokumentation","no_precise_process_phase_target"
"reuse_einsatz/Lo_Reninge_Town_Hall_Facade__002__Holzstruktur","","","","","","","Neubau","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Lo_Reninge_Town_Hall_Facade__003__Dachziegel_Dach","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Lo_Reninge_Town_Hall_Facade__004__Glasgang","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Lo_Reninge_Town_Hall_Facade__005__T_ren_Fenster","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Lokomotion_Technology_Centre_mini_pilot_Tampere__002__Tr_ger_St_tzen","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Lokomotion_Technology_Centre_mini_pilot_Tampere__003__Fassaden","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Lokomotion_Technology_Centre_mini_pilot_Tampere__004__TGA","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Lokomotion_Technology_Centre_mini_pilot_Tampere__005__T_ren_Fenster_Sanit_r_Beleuchtung","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__002__Blech_aus_B_den","","","","","","","Bergung; künstlerische Bemalung durch Schüler","no_precise_process_phase_target"
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__009__Bibliotheksm_bel","","","","","","","Wiederverwendung","no_precise_process_phase_target"
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__010__RC_Zuschl_ge","","","","","","","Brechen/Recycling","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__011__Bestand_Block_6000","","","","","","","Umbau","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_DnA_Asse__001__u_ere_Ziegelw_nde","","","","","","","Reinigung/Aufbereitung unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Maison_DnA_Asse__002__flaches_Dach","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_DnA_Asse__003__innere_Box","","","","","","","nicht Reuse","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_DnA_Asse__004__Decken","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_DnA_Asse__005__Fassaden_ffnungen_Fenster","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_DnA_Asse__006__T_ren","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_DnA_Asse__007__Treppen","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_DnA_Asse__008__Innenw_nde","","","","","","","nicht Reuse","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_DnA_Asse__009__D_mmung","","","","","","","nicht Reuse","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_DnA_Asse__010__TGA","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_DnA_Asse__011__feste_Einbauten","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_Vignette_Auderghem__001__Fassaden_Claustra_Ziegel","","","","","","","Auswahl/Reinigung unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Maison_Vignette_Auderghem__002__Restliche_Ziegel","","","","","","","Wiederverwendung von Überschuss","no_precise_process_phase_target"
"reuse_einsatz/Maison_Vignette_Auderghem__003__Wandfliesen","","","","","","","Demontage/Reinigung unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Maison_Vignette_Auderghem__004__Bodenfliesen","","","","","","","Reinigung unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Maison_Vignette_Auderghem__005__Blausteinplatten","","","","","","","Sortieren/Zuschneiden unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Maison_Vignette_Auderghem__006__Sanit_robjekte","","","","","","","Reinigung/Funktionsprüfung unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Maison_Vignette_Auderghem__007__Tragstruktur","","","","","","","Neubau","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_Vignette_Auderghem__008__Strohballen","","","","","","","neu","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_Vignette_Auderghem__009__Hanf_Kalk_Bl_cke","","","","","","","neu","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_des_Canaux_Paris__004__Beleuchtung_technische_Elemente","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Maison_des_Canaux_Paris__005__Fenster","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_des_Canaux_Paris__006__feste_Einbauten","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Maison_des_Canaux_Paris__007__Tragwerk_Bestand","","","","","","","Bestandserhalt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Mehrow_Pilot_House__003__Betonvolumen_gesamt","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Mehrow_Pilot_House__004__Fenster","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Mehrow_Pilot_House__005__T_ren","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Mehrow_Pilot_House__006__Dach","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Mehrow_Pilot_House__007__Treppe","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Mehrow_Pilot_House__008__TGA","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Mehrow_Pilot_House__009__D_mmung","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__002__W_rmed_mmung_an_slabs","","","","","","","hinzugefügt im Refurbishment","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__003__Bodenaufbau","","","","","","","Integration der slabs","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__004__TGA_Durchdringungen","","","","","","","notwendige holes/fittings","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__005__Fassaden_Fenster_T_ren_Sanit_r","","","","","","","keine Reuse-Belege","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Montessori_Maassluis__001__Hohlk_rperdecken_hollow_core_slabs","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Montessori_Maassluis__002__Holzst_tzen","","","","","","","neu","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Montessori_Maassluis__003__Dach_mit_vorbereitetem_Ausbau_Gem_segarten","","","","","","","neu","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Montessori_Maassluis__004__Sonnenschutz_awnings","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Montessori_Maassluis__005__Fassade_Fenster","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Montessori_Maassluis__006__Innenw_nde_Lernpl_tze","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Montessori_Maassluis__007__TGA","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Montessori_Maassluis__008__Sanit_r","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__007__T_ren_W_nde_Einbauten","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Musee_de_Folklore_Mouscron__002__Neue_Ziegel","","","","","","","neu","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Musee_de_Folklore_Mouscron__003__Cartels_Nummern","","","","","","","neu","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Musee_de_Folklore_Mouscron__004__Park_Au_enraum","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Musee_de_Folklore_Mouscron__005__Szenografie","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__001__Terrazzo_Arbeitsfl_chen_K_chenfl_chen","","","","","","","Einbindung in neue Terrazzo-/Spolia-Oberfläche","no_precise_process_phase_target"
"reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__004__vorhandene_Elemente_aus_altem_neuem_Studio","","","","","","","Wiederverwendung, Reparatur, Rehoming","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__005__reconditioned_office_furniture","","","","","","","Aufarbeitung","no_precise_process_phase_target"
"reuse_einsatz/PLP_London_HQ_Circular_Studio_Fitout__006__technische_Komponenten","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Peoples_Pavilion_Eindhoven__001__Betonpf_hle_concrete_elements","","","","","","","keine Beschädigung, kein Schneiden","no_precise_process_phase_target"
"reuse_einsatz/Peoples_Pavilion_Eindhoven__003__Fassadenelemente","","","","","","","unbeschädigt rückzugeben","no_precise_process_phase_target"
"reuse_einsatz/Peoples_Pavilion_Eindhoven__004__Glasdach","","","","","","","unbeschädigt rückzugeben","no_precise_process_phase_target"
"reuse_einsatz/Peoples_Pavilion_Eindhoven__006__Beleuchtung","","","","","","","unbeschädigt rückzugeben","no_precise_process_phase_target"
"reuse_einsatz/Peoples_Pavilion_Eindhoven__007__lose_M_bel","","","","","","","Rückgabe","no_precise_process_phase_target"
"reuse_einsatz/Plattenpalast_Berlin__004__Plattenauflager","","","","","","","Einbau als Lager","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Plattenpalast_Berlin__005__St_rze_ber_ffnungen","","","","","","","Ergänzungsbauteil","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Plattenpalast_Berlin__006__Fugenverschluss","","","","","","","Verguss/Verfüllung","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Plattenpalast_Berlin__007__Innend_mmung","","","","","","","Einbau innen","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Plattenpalast_Berlin__008__TGA_Sanit_r_Beleuchtung_feste_Einbauten","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Plattenvereinigung_Berlin__003__Deckenelemente_Zwischendecke","","","","","","","Auflagerung der Zwischendecke erwähnt","no_precise_process_phase_target"
"reuse_einsatz/Plattenvereinigung_Berlin__005__Prim_rtragwerk_Aussteifung","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Plattenvereinigung_Berlin__006__Fenster_T_ren_Dach_TGA_Sanit_r_Beleuchtung_feste","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/ReCrete_footbridge_reused_concrete_blocks__003__Widerlager_Auflager","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/ReCrete_footbridge_reused_concrete_blocks__004__Gel_nder_Belag_Beleuchtung_TGA_Sanit_r","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Recyclinghaus_Hannover__005__Wellblech","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Recyclinghaus_Hannover__009__Abbruchziegel","","","","","","","Reinigung/Zuschnitt unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Recyclinghaus_Hannover__011__Fliesen_Kronkorken_Mosaik","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Recyclinghaus_Hannover__013__Rohbau","","","","","","","neu, recyclingfähig","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Recyclinghaus_Hannover__014__Fundament_Bodenplatte","","","","","","","Betonherstellung","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Recypark_Demets_Anderlecht__002__Neue_Brettschichtholzb_gen","","","","","","","neu","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Recypark_Demets_Anderlecht__003__Dachaufbau","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Recypark_Demets_Anderlecht__004__PV_Anlage","","","","","","","Integration auf Dach","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Recypark_Demets_Anderlecht__005__Skatepark_Fl_chen","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Recypark_Demets_Anderlecht__006__Fassaden_W_nde","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Recypark_Demets_Anderlecht__007__T_ren_Tore","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Recypark_Demets_Anderlecht__008__TGA_Sanit_r_Beleuchtung","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__002__doppeltverglaste_Holzfenster","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__004__ausgehobene_Erde","","","","","","","mit Zellulose aus Kartonverpackungen faserverstärkt","no_precise_process_phase_target"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__006__mobile_Trennwand","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__007__Glast_ren","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__008__Leuchten","","","","","","","elektrische Prüfung unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__011__Radiatoren","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__012__Granitpflaster","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__013__Paletten","","","","","","","Umnutzung","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__014__Akustik_Baffles","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__015__Holz_CLT_Leimholz","","","","","","","Neubau","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__016__Stroh_Lehmputz","","","","","","","Vorfertigung / Putz","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Resource_Rows_Copenhagen__002__Reuse_Holz_Au_enbereiche","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Resource_Rows_Copenhagen__003__Fenster_Glas","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Resource_Rows_Copenhagen__004__Tragwerk_Neubau","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Resource_Rows_Copenhagen__005__Innenw_nde","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Resource_Rows_Copenhagen__006__D_mmung","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Resource_Rows_Copenhagen__007__Sanit_r_TGA","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Roots_in_the_Sky_Blackfriars_Crown_Court__003__Fundamente_erste_Geschosse","","","","","","","Retention / Verstärkung unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Roots_in_the_Sky_Blackfriars_Crown_Court__004__Fassade_Au_enw_nde_Bestand","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Roots_in_the_Sky_Blackfriars_Crown_Court__005__Bestandsglas_ffnungsfenster","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Roots_in_the_Sky_Blackfriars_Crown_Court__006__iQ_Nachfolge_recycelte_Materialien","","","","","","","Recycling, nicht Direct Reuse","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Roots_in_the_Sky_Blackfriars_Crown_Court__007__T_ren_Treppen_Gel_nder_TGA_Sanit_r_Beleuchtung_f","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__003__Purlins","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__004__Aussteifung","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__006__Wellstahlpaneele","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__007__Glas_PV_Dach","","","","","","","nicht Reuse","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__008__Decken","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__009__Fenster","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Saxum_Vineyard_Equipment_Barn_Paso_Robles__011__TGA","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Superlocal_Expogebouw_Bleijerheide__004__Plattenmaterial","","","","","","","Wiederverwendung","no_precise_process_phase_target"
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__006__Beton","","","","","","","Zerkleinerung, Recyclingzuschlag","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__007__Schuluhr","","","","","","","Umsetzung","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__008__Observatoriumskuppel","","","","","","","Umsetzung","no_precise_process_phase_target"
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__009__Lampen","","","","","","","Reinigung/Prüfung unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__010__Fahrradst_nder","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__011__Sanit_r","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__012__Innenw_nde_Decken","","","","","","","neu bzw. nicht als Reuse belegt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/TRAE_High_Rise_Aarhus__001__Prim_rstruktur","","","","","","","Neubau","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/TRAE_High_Rise_Aarhus__008__Akustikfl_chen_aus_Textilien_PET_Filz","","","","","","","Recycling/Upcycling","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/TRAE_High_Rise_Aarhus__009__D_mmung","","","","","","","Neubauprodukt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/TRAE_High_Rise_Aarhus__010__T_ren_Sanit_r_Beleuchtung_TGA","","","","","","","Aufbereitung unbekannt","no_precise_process_phase_target"
"reuse_einsatz/The_Green_House_Utrecht__003__Geschossdecke","","","","","","","vorgefertigte Holzelemente, gefüllt mit Dämmung laut Q3","no_precise_process_phase_target"
"reuse_einsatz/The_Green_House_Utrecht__005__Wandverkleidung_Wainscot","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/The_Green_House_Utrecht__006__Innenw_nde","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/The_Green_House_Utrecht__007__Stahltragwerk","","","","","","","neu, trocken montierbar","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/The_Green_House_Utrecht__008__prefab_Betonblock_Fundamente","","","","","","","wieder aufnehmbar","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/The_Green_House_Utrecht__009__Beleuchtung_M_bel","","","","","","","n/a","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/The_Green_House_Utrecht__010__TGA_K_che_Solar","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Thoravej_29_Copenhagen__001__TT_Decken_Betondecken","","","","","","","ausgeschnitten, gekippt/abgesenkt, angepasst","no_precise_process_phase_target"
"reuse_einsatz/Thoravej_29_Copenhagen__003__Kunststofffenster","","","","","","","keine Wiederverwendung, sondern Weiterverwendung","no_precise_process_phase_target"
"reuse_einsatz/Thoravej_29_Copenhagen__004__T_ren","","","","","","","zerkleinert und zu Tischplatten verarbeitet","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Thoravej_29_Copenhagen__005__Innenausstattung_aus_Bestand","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Timber_Square_London__001__Wiederverwendete_Stahltr_ger","","","","","","","matching, Beschaffung, ggf. Recondition/Fabrication unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Timber_Square_London__002__Stahltr_ger_f_r_Empfangstresen","","","","","","","geteilt und wiederaufbereitet","no_precise_process_phase_target"
"reuse_einsatz/Timber_Square_London__003__Retained_Print_Building_structure","","","","","","","Verstärkung, Transferstrukturen","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Timber_Square_London__004__CLT_floor_panels","","","","","","","neu gefertigt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Timber_Square_London__005__Neue_recycled_content_Stahlbauteile","","","","","","","neue Produktion","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Timber_Square_London__006__Fassaden_Curtain_wall_modules","","","","","","","standardisiert","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Timber_Square_London__007__Major_plant","","","","","","","demontierbar geplant","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Timber_Square_London__008__T_ren","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Timber_Square_London__009__Bodenaufbauten","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Timber_Square_London__010__Sanit_r","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Upcycle_Studios_Copenhagen__004__Beton","","","","","","","Zerkleinern, neues Betonieren","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Upcycle_Studios_Copenhagen__005__Solarzellen","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Upcycle_Studios_Copenhagen__006__W_rmepumpen","","","","","","","unbekannt","no_precise_process_phase_target"
"reuse_einsatz/Upcycle_Studios_Copenhagen__007__T_ren","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Upcycle_Studios_Copenhagen__008__Treppen","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Upcycle_Studios_Copenhagen__009__Sanit_r_Beleuchtung_TGA","","","","","","","unbekannt","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Verbiest_Karreveld_Brussels__003__Karreveld_bestehende_Treppen","","","","","","","erhalten","not_reusable_enough_for_process_phase_edge"
"reuse_einsatz/Verbiest_Karreveld_Brussels__004__Karreveld_Toiletten","","","","","","","erhalten","no_precise_process_phase_target"
"reuse_einsatz/Verbiest_Karreveld_Brussels__005__Karreveld_technische_Sch_chte","","","","","","","erhalten","no_precise_process_phase_target"
"reuse_einsatz/Verbiest_Karreveld_Brussels__012__Verbiest_massive_Holzplatten_tr_ger","","","","","","","neue Holzverstärkung statt Beton/Stahl","not_reusable_enough_for_process_phase_edge"
