eid,kind,type,subject,object,old_status,old_url,result,new_url,new_quote,mode,match,score,candidates_tried,agent_id
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118198217,rel,VERBUNDEN_MIT_AKTEUR,Bauteilladen Winterthur,Cirkla,LIKELY_REVIEW,https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/experts/bauteilladen-winterthur,RECOVERED,https://www.cirkla.ch/en/,publishing & tools cirkla develops and references professional tools for using reused materials in your projects.,QUOTE_REPAIR,VERBATIM,1.00,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166533458558718921,rel,BETEILIGT_AN,Bauteilladen Winterthur,Außentreppe (Gruben.),LIKELY_REVIEW,https://zirkular.net/de/projekt/grubenstrasse-29/,STILL_UNVERIFIED,,,,,,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157526259303977929,rel,BETEILIGT_AN,Bauteilladen Winterthur,Dachbleche,LIKELY_REVIEW,https://zirkular.net/de/projekt/grubenstrasse-29/,STILL_UNVERIFIED,,,,,,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524522854,rel,BETEILIGT_AN,Heyne Tillett Steel / HTS,Stahlträger un… (Holbein),LIKELY_REVIEW,https://globalabc.org/sustainable-materials-hub/resources/steel-reuse-incorporating-reclaimed-steel-holbein-gardens,RECOVERED,https://globalabc.org/sustainable-materials-hub/resources/steel-reuse-incorporating-reclaimed-steel-holbein-gardens,"this case study from heyne tillett steel profiles a project at holbein gardens in london, in which they partnered with cleveland steel, a specialist steel stockist dealing in reclaimed steel.",QUOTE_REPAIR,VERBATIM,1.00,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837606,rel,BETEILIGT_AN,Cleveland Steel & Tubes,Stahlträger un… (Holbein),LIKELY_REVIEW,https://globalabc.org/sustainable-materials-hub/resources/steel-reuse-incorporating-reclaimed-steel-holbein-gardens,RECOVERED,https://globalabc.org/sustainable-materials-hub/resources/steel-reuse-incorporating-reclaimed-steel-holbein-gardens,"this case study from heyne tillett steel profiles a project at holbein gardens in london, in which they partnered with cleveland steel, a specialist steel stockist dealing in reclaimed steel.",QUOTE_REPAIR,VERBATIM,1.00,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157591130490017168,rel,HAT_BAUWERK,Multi Brussels,Gén. de Banque BXL,LIKELY_REVIEW,https://opalis.eu/fr/projets/ancien-siege-de-la-generale-de-banque,STILL_UNVERIFIED,,,,,,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490293139,rel,BETEILIGT_AN,Whitewood,OXY Centre Monnaie,LIKELY_REVIEW,https://rotordb.org/en/projects/oxy-centre-monnaie,STILL_UNVERIFIED,,,,,,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490293140,rel,BETEILIGT_AN,Immobel,OXY Centre Monnaie,LIKELY_REVIEW,https://rotordb.org/en/projects/oxy-centre-monnaie,STILL_UNVERIFIED,,,,,,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164293753372939801,rel,VERBUNDEN_MIT_AKTEUR,Association Réavie,Opalis,LIKELY_REVIEW,https://opalis.eu/fr/fournisseurs/reavie,RECOVERED,https://opalis.eu/en/about,listed on Opalis supplier directory,STRICT,STRONG,0.80,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199364,rel,VERBUNDEN_MIT_AKTEUR,Jan Jongert,Superuse Studios / 2012Architecten,QUOTE_MISMATCH,https://www.superuse-studios.com/projectplus/villa-welpeloo,STILL_UNVERIFIED,,,,,,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199426,rel,VERBUNDEN_MIT_AKTEUR,Jeroen Bergsma,Superuse Studios / 2012Architecten,QUOTE_MISMATCH,https://www.superuse-studios.com/projectplus/villa-welpeloo,STILL_UNVERIFIED,,,,,,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837459,rel,BETEILIGT_AN,Concular,Wood for fixed built-ins,LIKELY_REVIEW,https://www.jablonicka.com/work/95%2C6%25-circular-reconstruction-of-offices-for-awm-m%C3%BCnster-,STILL_UNVERIFIED,,,,,,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162029858931349935,rel,BETEILIGT_AN,BauKarussell,MedUni Paternoster,LIKELY_REVIEW,https://www.medunicampus-mariannengasse.at/ueber-uns/news/aus-alt-wird-neu-big-meduni-wien-und-baukarussell-nutzen-grosses-re-use-potential-beim-meduni-campus-mariannengasse/,RECOVERED,https://www.medunicampus-mariannengasse.at/ueber-uns/news/aus-alt-wird-neu-big-meduni-wien-und-baukarussell-nutzen-grosses-re-use-potential-beim-meduni-campus-mariannengasse/,"„wir freuen uns, dass wir baukarussell als projektpartner beim meduni campus mariannengasse gewinnen konnten.",QUOTE_REPAIR,VERBATIM,1.00,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159778059117664687,rel,BETEILIGT_AN,BauKarussell,MedUni Türen→Wand,LIKELY_REVIEW,https://www.medunicampus-mariannengasse.at/ueber-uns/news/aus-alt-wird-neu-big-meduni-wien-und-baukarussell-nutzen-grosses-re-use-potential-beim-meduni-campus-mariannengasse/,RECOVERED,https://www.medunicampus-mariannengasse.at/ueber-uns/news/aus-alt-wird-neu-big-meduni-wien-und-baukarussell-nutzen-grosses-re-use-potential-beim-meduni-campus-mariannengasse/,"„wir freuen uns, dass wir baukarussell als projektpartner beim meduni campus mariannengasse gewinnen konnten.",QUOTE_REPAIR,VERBATIM,1.00,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:0,rel,VERBUNDEN_MIT_AKTEUR,Cirkla,Matériuum,LIKELY_REVIEW,https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/experts/materiuum,RECOVERED,https://www.cirkla.ch/en/,publishing & tools cirkla develops and references professional tools for using reused materials in your projects.,QUOTE_REPAIR,VERBATIM,1.00,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917642277338777620,rel,VERBUNDEN_MIT_AKTEUR,Cirkla,REUZI,LIKELY_REVIEW,https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/experts/reuzi,RECOVERED,https://www.cirkla.ch/en/,publishing & tools cirkla develops and references professional tools for using reused materials in your projects.,QUOTE_REPAIR,VERBATIM,1.00,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6931153076220889110,rel,VERBUNDEN_MIT_AKTEUR,Cirkla,Gruner ReUse,LIKELY_REVIEW,https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/experts/gruner-ag,RECOVERED,https://www.cirkla.ch/en/,publishing & tools cirkla develops and references professional tools for using reused materials in your projects.,QUOTE_REPAIR,VERBATIM,1.00,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514605,rel,VERBUNDEN_MIT_AKTEUR,Carla Ferrando Costansa,PARABASE,QUOTE_MISMATCH,https://www.archdaily.com/1008183/parabase-reuses-prefabricated-concrete-elements-for-a-radical-housing-development-in-basel-switzerland,RECOVERED,https://www.beta-architecture.com/elementa-parabase,"ase gmbh: carla ferrando, pablo garrido arnaiz structural engineering: monotti ingegneri consulenti sa: mario",STRICT,STRONG,0.85,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514609,rel,VERBUNDEN_MIT_AKTEUR,Pablo Garrido Arnaiz,PARABASE,QUOTE_MISMATCH,https://www.archdaily.com/1008183/parabase-reuses-prefabricated-concrete-elements-for-a-radical-housing-development-in-basel-switzerland,RECOVERED,https://www.beta-architecture.com/elementa-parabase,"ferrando, pablo garrido arnaiz structural engineering: monotti ingegneri consulenti sa: mario monotti landscap",STRICT,STRONG,0.92,12,CEG-R2
5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159778059117692945,rel,BETEILIGT_AN,Bauteilbörse Basel,ELEMENTA Baufeld D,LIKELY_REVIEW,https://zirkular.net/de/projekt/bauteilkatalog-immobilien-basel-stadt/,RECOVERED,https://bauteilboerse-basel.ch/bauteile/,Actor/page match (Bauteilbörse Basel+elementa); project/component (elementa+elementa),STRICT,STRONG,0.86,12,CEG-R2
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:19,node,Akteur,Cantillon,,QUOTE_MISMATCH,https://www.constructionnews.co.uk/contractors/cantillon-rebranded-as-morrisroe-demolition-25-07-2023/,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:610,node,Akteur,Bauteilbörse Hannover,,LINK_DEAD,https://bauteilboerse-hannover.de/,RECOVERED,https://restado.de/profil/bauteilboerse-hannover/,Bauteilbörse Hannover,STRICT,STRONG,1.00,2,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:738,node,Akteur,CSTB,,QUOTE_MISMATCH,https://www.cstb.fr/nos-offres/toutes-nos-offres/accompagner-developpement-reemploi,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:741,node,Akteur,Bellastock,,QUOTE_MISMATCH,https://experimentationsurbaines.ademe.fr/blog/ressource/programmes-repar-1-et-2/,STILL_UNVERIFIED,,,,,,7,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:754,node,Akteur,Minéka,,QUOTE_MISMATCH,https://librairie.ademe.fr/economie-circulaire-et-dechets/5516-reemploi-des-materiaux-de-construction.html,STILL_UNVERIFIED,,,,,,3,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:923,node,Akteur,Stadt Kassel,,QUOTE_MISMATCH,https://baumab-kassel.de/impressum/,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5078,node,Akteur,Skanska Finland,,LIKELY_REVIEW,https://parma.fi/betonielementtien-uudelleenkayttoa-koeponnistettu-onnistuneesti-recreate-hankkeen-minipiloteissa/,RECOVERED,https://parma.fi/betonielementtien-uudelleenkayttoa-koeponnistettu-onnistuneesti-recreate-hankkeen-minipiloteissa/,"vuonna 2021 kaynnistyneessa ja syyskuuhun 2026 jatkuvassa tampereen yliopiston johtamassa hankkeessa ovat mukana skanska, consolis parma, ramboll finland, umacon, liike oy arkkitehtistudio seka tampereen kaupunki.",QUOTE_REPAIR,VERBATIM,1.00,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5081,node,Akteur,Umacon,,QUOTE_MISMATCH,https://recreate-project.eu/tag/consolis-parma/,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5418,node,Akteur,Metso Oyj,,QUOTE_MISMATCH,https://parma.fi/betonielementtien-uudelleenkayttoa-koeponnistettu-onnistuneesti-recreate-hankkeen-minipiloteissa/,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5696,node,Akteur,AKT II,,QUOTE_MISMATCH,https://en.wikipedia.org/wiki/AKT_II,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5697,node,Akteur,Symmetrys,,QUOTE_MISMATCH,https://symmetrys.com/about-us/,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5901,node,Akteur,Superuse Studios / 2012Architecten,,LIKELY_REVIEW,https://www.superuse-studios.com/publication/harvest-collect-re-use/,RECOVERED,https://www.superuse-studios.com/publication/harvest-collect-re-use/,"- superuse studios {""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""webpage"",""@id"":""https:\/\/www.superuse-studios.com\/publication\/harvest-collect-re-use\/"",""url"":""https:\/\/www.superuse-studios.com\/publication\/harvest-collect-re-use\/"",""name"":""harvest!",QUOTE_REPAIR,VERBATIM,1.00,2,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6096,node,Akteur,Stiftung Edith Maryon,,LINK_DEAD,https://www.maryon.ch/,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6185,node,Akteur,Zirkular,,QUOTE_MISMATCH,https://zirkular.net/en/service/,STILL_UNVERIFIED,,,,,,2,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6230,node,Akteur,Michel Massmünster,,QUOTE_MISMATCH,https://zirkular.net/en/project/building-k-118,RECOVERED,https://www.park-books.com/produkt/bauteile-wiederverwenden/108,Michel Massmünster,STRICT,STRONG,1.00,3,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6261,node,Akteur,Eike Roswag-Klinge,,QUOTE_MISMATCH,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,RECOVERED,https://www.nbl.berlin/persons/prof-eike-roswag-klinge,Eike Roswag-Klinge,STRICT,STRONG,1.00,3,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6283,node,Akteur,Søren Nielsen,,QUOTE_MISMATCH,https://vandkunsten.com/en/projects/component-reuse,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6287,node,Akteur,Anders Lendager,,QUOTE_MISMATCH,https://lendager.com/project/resource-rows,RECOVERED,https://circularmaterialsystems.com/en/case/02_en_resource-rows,Anders Lendager,STRICT,STRONG,1.00,4,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6292,node,Akteur,Andrea Klinge,,QUOTE_MISMATCH,https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation,RECOVERED,https://www.zrs.berlin/en,Andrea Klinge,STRICT,STRONG,1.00,3,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6348,node,Akteur,Maximilian Stemmler,,QUOTE_MISMATCH,https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6366,node,Akteur,Daniel Hoffmann,,QUOTE_MISMATCH,https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/projets/scharenmoosstrasse,STILL_UNVERIFIED,,,,,,3,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6370,node,Akteur,Gian Trachsler,,QUOTE_MISMATCH,https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/projets/scharenmoosstrasse,STILL_UNVERIFIED,,,,,,3,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6382,node,Akteur,Katrine West Kristensen,,QUOTE_MISMATCH,https://vandkunsten.com/en/projects/component-reuse,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6421,node,Akteur,Christine Conix,,QUOTE_MISMATCH,https://www.conixrdbm.com/project/multi,STILL_UNVERIFIED,,,,,,3,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6437,node,Akteur,Structural Xploration Lab / EPFL,,LIKELY_REVIEW,https://www.epfl.ch/labs/sxl/,RECOVERED,https://www.epfl.ch/labs/sxl/,"research projects education publications launched in july 2016, the structural xploration lab is led by corentin fivet, associate professor of architecture and structural design at the ecole polytechnique federale de lausanne (epfl) .",QUOTE_REPAIR,VERBATIM,1.00,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6440,node,Akteur,Tampere University,,QUOTE_MISMATCH,https://parma.fi/betonielementtien-uudelleenkayttoa-koeponnistettu-onnistuneesti-recreate-hankkeen-minipiloteissa/,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6532,node,Akteur,RotorDC,,QUOTE_MISMATCH,https://rotordc.com/blog/salvaging-by-rotordc-3/generale-banks-hq-brussels-72,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6533,node,Akteur,Opalis,,QUOTE_MISMATCH,https://experimentationsurbaines.ademe.fr/blog/ressource/opalis-plateforme-de-reemploi-de-materiaux-de-construction-et-de-renovation/,STILL_UNVERIFIED,,,,,,4,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6575,node,Akteur,BauKarussell,,QUOTE_MISMATCH,https://www.baukarussell.at/projekte,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6577,node,Akteur,New Horizon,,QUOTE_MISMATCH,https://www.superuse-studios.com/about-us,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6590,node,Akteur,Dominik Campanella,,LIKELY_REVIEW,https://www.circularbuildingscoalition.org/blueprint-projects/concular,RECOVERED,https://www.circularbuildingscoalition.org/blueprint-projects/concular,"project by: concular concular.de dominik.campanella@concular.com download the whitepaper reclaimed construction material insurance (rcmi) paving the way for the large-scale adoption of reclaimed construction materials despite the high quality of construction materials, only 1% are reused, largely du",QUOTE_REPAIR,VERBATIM,1.00,3,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6599,node,Akteur,Lionel Devlieger,,QUOTE_MISMATCH,https://rotordb.org/en/projects/reuse-multi-project,STILL_UNVERIFIED,,,,,,4,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6626,node,Akteur,CANCAN Architecture,,QUOTE_MISMATCH,https://www.collectifcancan.fr/project/refair/,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6627,node,Akteur,REFAIR Bordeaux,,LIKELY_REVIEW,https://www.collectifcancan.fr/project/refair/,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6671,node,Akteur,RE-WIN,,QUOTE_MISMATCH,https://re-win.ch/verein/ueber,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6701,node,Akteur,Carla Ferrando Costansa,,QUOTE_MISMATCH,https://www.archdaily.com/1008183/parabase-reuses-prefabricated-concrete-elements-for-a-radical-housing-development-in-basel-switzerland,STILL_UNVERIFIED,,,,,,3,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6715,node,Akteur,RAU,,QUOTE_MISMATCH,https://thomasrau.eu/en/initiatives/rau,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6716,node,Akteur,Madaster,,QUOTE_MISMATCH,https://circulareconomy.europa.eu/platform/en/dialogue/existing-eu-platforms/madaster,STILL_UNVERIFIED,,,,,,6,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:28226,node,Akteur,GGZ@WORK Laden 2 Bauteile Zug,,LIKELY_REVIEW,https://ggzatwork.ch/gaeste/laden2/laden-2-bauteile,RECOVERED,https://ggzatwork.ch/gaeste/laden2/laden-2-bauteile,besuchen sie uns im laden 2 und entdecken sie die vielfalt an bauteilen zu unschlagbaren preisen.,QUOTE_REPAIR,VERBATIM,1.00,3,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:34834,node,Akteur,Wick ReUse / ROTO Baumarkt,,QUOTE_MISMATCH,https://wickreuse.ch/baumarkt/,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:34842,node,Akteur,Archipel Sion Ressourcerie,,LIKELY_REVIEW,https://archipelsion.ch/ressourcerie/inventaire/,STILL_UNVERIFIED,,,,,,3,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39534,node,Akteur,Materialrest24,,QUOTE_MISMATCH,https://www.handwerk-magazin.de/materialrest24de-restbestaende-clever-verwerten-183318,STILL_UNVERIFIED,,,,,,3,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39542,node,Akteur,Salza,,QUOTE_MISMATCH,https://salza.ch/bauteil-plattform,STILL_UNVERIFIED,,,,,,1,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39546,node,Akteur,useagain / Bauteilclick,,QUOTE_MISMATCH,https://library-of-reuse.ch/pioneers/useagain,STILL_UNVERIFIED,,,,,,2,CEG-R3
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:423,node,Programm,SWIRCULAR,,QUOTE_MISMATCH,https://swircular.ethz.ch/the-project.html,STILL_UNVERIFIED,,,,,,1,CEG-R4
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:555,node,Bauwerk,Gén. de Banque BXL,,QUOTE_MISMATCH,https://opalis.eu/fr/projets/ancien-siege-de-la-generale-de-banque,STILL_UNVERIFIED,,,,,,1,CEG-R4
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:568,node,Projekt,OXY Centre Monnaie,,LIKELY_REVIEW,https://rotordb.org/en/news/material-donnerie-oxy-friday-25-november,RECOVERED,https://rotordb.org/en/news/material-donnerie-oxy-friday-25-november,"which is what will be happening this friday, 25 november, at the centre monnaie (aka oxy).",QUOTE_REPAIR,VERBATIM,1.00,3,CEG-R4
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:781,node,PruefungNachweis,EPD- oder LCA-Nachweis,,QUOTE_MISMATCH,https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,STILL_UNVERIFIED,,,,,,1,CEG-R4
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:783,node,PruefungNachweis,Materialpass oder DPP,,QUOTE_MISMATCH,https://green-forum.ec.europa.eu/implementing-ecodesign-sustainable-products-regulation_en,STILL_UNVERIFIED,,,,,,1,CEG-R4
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:784,node,PruefungNachweis,Barrierefreiheitsaudit,,QUOTE_MISMATCH,https://www.baunormenlexikon.de/norm/din-18040-1/c099c3ee-ecd0-48ed-9d9d-ec0f84970d53,STILL_UNVERIFIED,,,,,,1,CEG-R4
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:785,node,PruefungNachweis,Elektrosicherheitsprüfung,,QUOTE_MISMATCH,https://www.elektrofachkraft.de/pruefung/elektrotechnische-erstpruefung-wiederholungspruefung,STILL_UNVERIFIED,,,,,,1,CEG-R4
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4935,node,Materialdepot,Ehemalige Lager-/Fasslad…,,QUOTE_MISMATCH,https://www.buildingsocialecology.org/projects/crclr-house-berlin/,STILL_UNVERIFIED,,,,,,1,CEG-R4
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5263,node,Software,Restado,,QUOTE_MISMATCH,https://restado.de/ueber-restado/,STILL_UNVERIFIED,,,,,,3,CEG-R4
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5520,node,Projekt,Multi Brussels,,LIKELY_REVIEW,https://rotordb.org/en/projects/reuse-multi-project,STILL_UNVERIFIED,,,,,,1,CEG-R4
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5870,node,Materialdepot,Verbiest Lagerhaus zu…,,QUOTE_MISMATCH,https://ica-wb.be/en/node/1684,STILL_UNVERIFIED,,,,,,2,CEG-R4
4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6387,node,Programm,Architecture of Reuse…,,QUOTE_MISMATCH,https://rotordb.org/en/projects/architecture-reuse-brussels,STILL_UNVERIFIED,,,,,,1,CEG-R4
