sidecar_key,reltype,from_id,to_id,confidence,source_url,review_status
rel:HAT_BAUTEILTYP:materialenbank_leuven_atelier_circuler->bt_wand,HAT_BAUTEILTYP,materialenbank_leuven_atelier_circuler,bt_wand,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:new_horizon_urban_mining->bt_boden,HAT_BAUTEILTYP,new_horizon_urban_mining,bt_boden,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:new_horizon_urban_mining->bt_fenster,HAT_BAUTEILTYP,new_horizon_urban_mining,bt_fenster,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:new_horizon_urban_mining->bt_wand,HAT_BAUTEILTYP,new_horizon_urban_mining,bt_wand,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:opalis->bt_ausbau,HAT_BAUTEILTYP,opalis,bt_ausbau,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:opalis->bt_boden,HAT_BAUTEILTYP,opalis,bt_boden,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:opalis->bt_dach,HAT_BAUTEILTYP,opalis,bt_dach,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:opalis->bt_daemmung,HAT_BAUTEILTYP,opalis,bt_daemmung,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:opalis->bt_fassade,HAT_BAUTEILTYP,opalis,bt_fassade,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:opalis->bt_fenster,HAT_BAUTEILTYP,opalis,bt_fenster,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:opalis->bt_technik,HAT_BAUTEILTYP,opalis,bt_technik,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:opalis->bt_traeger,HAT_BAUTEILTYP,opalis,bt_traeger,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:opalis->bt_tuer,HAT_BAUTEILTYP,opalis,bt_tuer,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:opalis->bt_wand,HAT_BAUTEILTYP,opalis,bt_wand,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:r_place->bt_ausbau,HAT_BAUTEILTYP,r_place,bt_ausbau,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:r_place->bt_dach,HAT_BAUTEILTYP,r_place,bt_dach,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:r_place->bt_decke,HAT_BAUTEILTYP,r_place,bt_decke,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:r_place->bt_technik,HAT_BAUTEILTYP,r_place,bt_technik,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:r_place->bt_wand,HAT_BAUTEILTYP,r_place,bt_wand,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:rotordc->bt_ausbau,HAT_BAUTEILTYP,rotordc,bt_ausbau,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:rotordc->bt_boden,HAT_BAUTEILTYP,rotordc,bt_boden,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:rotordc->bt_technik,HAT_BAUTEILTYP,rotordc,bt_technik,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:rotordc->bt_tuer,HAT_BAUTEILTYP,rotordc,bt_tuer,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:rotordc->bt_wand,HAT_BAUTEILTYP,rotordc,bt_wand,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:salvoweb->bt_ausbau,HAT_BAUTEILTYP,salvoweb,bt_ausbau,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:salvoweb->bt_boden,HAT_BAUTEILTYP,salvoweb,bt_boden,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:salvoweb->bt_dach,HAT_BAUTEILTYP,salvoweb,bt_dach,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:salvoweb->bt_fenster,HAT_BAUTEILTYP,salvoweb,bt_fenster,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:salvoweb->bt_technik,HAT_BAUTEILTYP,salvoweb,bt_technik,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:salvoweb->bt_tuer,HAT_BAUTEILTYP,salvoweb,bt_tuer,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:salvoweb->bt_wand,HAT_BAUTEILTYP,salvoweb,bt_wand,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:skop_marketplace->bt_ausbau,HAT_BAUTEILTYP,skop_marketplace,bt_ausbau,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:skop_marketplace->bt_boden,HAT_BAUTEILTYP,skop_marketplace,bt_boden,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:skop_marketplace->bt_daemmung,HAT_BAUTEILTYP,skop_marketplace,bt_daemmung,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:skop_marketplace->bt_fenster,HAT_BAUTEILTYP,skop_marketplace,bt_fenster,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:skop_marketplace->bt_technik,HAT_BAUTEILTYP,skop_marketplace,bt_technik,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:skop_marketplace->bt_tuer,HAT_BAUTEILTYP,skop_marketplace,bt_tuer,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:skop_marketplace->bt_wand,HAT_BAUTEILTYP,skop_marketplace,bt_wand,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:software_concular->bt_boden,HAT_BAUTEILTYP,software_concular,bt_boden,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:software_concular->bt_fenster,HAT_BAUTEILTYP,software_concular,bt_fenster,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:surplus_building_and_plumbing_materials->bt_ausbau,HAT_BAUTEILTYP,surplus_building_and_plumbing_materials,bt_ausbau,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:surplus_building_and_plumbing_materials->bt_boden,HAT_BAUTEILTYP,surplus_building_and_plumbing_materials,bt_boden,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:surplus_building_and_plumbing_materials->bt_dach,HAT_BAUTEILTYP,surplus_building_and_plumbing_materials,bt_dach,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:surplus_building_and_plumbing_materials->bt_technik,HAT_BAUTEILTYP,surplus_building_and_plumbing_materials,bt_technik,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:surplus_building_and_plumbing_materials->bt_wand,HAT_BAUTEILTYP,surplus_building_and_plumbing_materials,bt_wand,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:sustainability_yard->bt_boden,HAT_BAUTEILTYP,sustainability_yard,bt_boden,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:sustainability_yard->bt_wand,HAT_BAUTEILTYP,sustainability_yard,bt_wand,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:symmetrys->bt_stuetze,HAT_BAUTEILTYP,symmetrys,bt_stuetze,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:symmetrys->bt_traeger,HAT_BAUTEILTYP,symmetrys,bt_traeger,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:syphon_ag_bauteilboerse_biel_bruegg->bt_boden,HAT_BAUTEILTYP,syphon_ag_bauteilboerse_biel_bruegg,bt_boden,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:tool_hts_stockmatcher->bt_stuetze,HAT_BAUTEILTYP,tool_hts_stockmatcher,bt_stuetze,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:tool_hts_stockmatcher->bt_traeger,HAT_BAUTEILTYP,tool_hts_stockmatcher,bt_traeger,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:useagain_bauteilclick->bt_ausbau,HAT_BAUTEILTYP,useagain_bauteilclick,bt_ausbau,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:useagain_bauteilclick->bt_boden,HAT_BAUTEILTYP,useagain_bauteilclick,bt_boden,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:useagain_bauteilclick->bt_dach,HAT_BAUTEILTYP,useagain_bauteilclick,bt_dach,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:useagain_bauteilclick->bt_daemmung,HAT_BAUTEILTYP,useagain_bauteilclick,bt_daemmung,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:useagain_bauteilclick->bt_decke,HAT_BAUTEILTYP,useagain_bauteilclick,bt_decke,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:useagain_bauteilclick->bt_fassade,HAT_BAUTEILTYP,useagain_bauteilclick,bt_fassade,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:useagain_bauteilclick->bt_gelaender,HAT_BAUTEILTYP,useagain_bauteilclick,bt_gelaender,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:useagain_bauteilclick->bt_stuetze,HAT_BAUTEILTYP,useagain_bauteilclick,bt_stuetze,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:useagain_bauteilclick->bt_treppe,HAT_BAUTEILTYP,useagain_bauteilclick,bt_treppe,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:useagain_bauteilclick->bt_tuer,HAT_BAUTEILTYP,useagain_bauteilclick,bt_tuer,0.4,,needs_source_url_review
rel:HAT_BAUTEILTYP:useagain_bauteilclick->bt_wand,HAT_BAUTEILTYP,useagain_bauteilclick,bt_wand,0.4,,needs_source_url_review
rel:HAT_BESCHAFFUNGSWEG:harvestmap->bweg_digitale_plattform,HAT_BESCHAFFUNGSWEG,harvestmap,bweg_digitale_plattform,0.4,,needs_source_url_review
rel:HAT_BESCHAFFUNGSWEG:software_concular->bweg_digitale_plattform,HAT_BESCHAFFUNGSWEG,software_concular,bweg_digitale_plattform,0.4,,needs_source_url_review
rel:HAT_BESCHAFFUNGSWEG:software_opalis->bweg_digitale_plattform,HAT_BESCHAFFUNGSWEG,software_opalis,bweg_digitale_plattform,0.4,,needs_source_url_review
rel:HAT_GESCHAEFTSMODELL:concular->gm_dienstleistung_urban_mining,HAT_GESCHAEFTSMODELL,concular,gm_dienstleistung_urban_mining,0.4,,needs_source_url_review
rel:HAT_GESCHAEFTSMODELL:concular->gm_shop_eigenstock,HAT_GESCHAEFTSMODELL,concular,gm_shop_eigenstock,0.4,,needs_source_url_review
rel:HAT_GESCHAEFTSMODELL:harvestmap->gm_marketplace_vermittlung,HAT_GESCHAEFTSMODELL,harvestmap,gm_marketplace_vermittlung,0.4,,needs_source_url_review
rel:HAT_GESCHAEFTSMODELL:harvestmap->gm_netzwerk_aggregator,HAT_GESCHAEFTSMODELL,harvestmap,gm_netzwerk_aggregator,0.4,,needs_source_url_review
rel:HAT_GESCHAEFTSMODELL:opalis->gm_netzwerk_aggregator,HAT_GESCHAEFTSMODELL,opalis,gm_netzwerk_aggregator,0.4,,needs_source_url_review
rel:HAT_GESCHAEFTSMODELL:software_concular->gm_marketplace_vermittlung,HAT_GESCHAEFTSMODELL,software_concular,gm_marketplace_vermittlung,0.4,,needs_source_url_review
rel:HAT_GESCHAEFTSMODELL:software_concular->gm_saas_inventar_plattform,HAT_GESCHAEFTSMODELL,software_concular,gm_saas_inventar_plattform,0.4,,needs_source_url_review
rel:HAT_GESCHAEFTSMODELL:software_ecotool->gm_saas_inventar_plattform,HAT_GESCHAEFTSMODELL,software_ecotool,gm_saas_inventar_plattform,0.4,,needs_source_url_review
rel:HAT_GESCHAEFTSMODELL:software_opalis->gm_netzwerk_aggregator,HAT_GESCHAEFTSMODELL,software_opalis,gm_netzwerk_aggregator,0.4,,needs_source_url_review
rel:HAT_GESCHAEFTSMODELL:software_qflow->gm_saas_inventar_plattform,HAT_GESCHAEFTSMODELL,software_qflow,gm_saas_inventar_plattform,0.4,,needs_source_url_review
rel:HAT_GESCHAEFTSMODELL:tool_hts_stockmatcher->gm_saas_inventar_plattform,HAT_GESCHAEFTSMODELL,tool_hts_stockmatcher,gm_saas_inventar_plattform,0.4,,needs_source_url_review
rel:HAT_GESCHAEFTSMODELL:tool_qflow->gm_saas_inventar_plattform,HAT_GESCHAEFTSMODELL,tool_qflow,gm_saas_inventar_plattform,0.4,,needs_source_url_review
rel:LIEGT_IN_LAND:akt_ii->land_vereinigtes_koenigreich,LIEGT_IN_LAND,akt_ii,land_vereinigtes_koenigreich,0.4,,needs_source_url_review
rel:LIEGT_IN_LAND:cantillon->land_vereinigtes_koenigreich,LIEGT_IN_LAND,cantillon,land_vereinigtes_koenigreich,0.4,,needs_source_url_review
rel:LIEGT_IN_LAND:gardiner_and_theobald->land_vereinigtes_koenigreich,LIEGT_IN_LAND,gardiner_and_theobald,land_vereinigtes_koenigreich,0.4,,needs_source_url_review
rel:LIEGT_IN_LAND:heyne_tillett_steel->land_vereinigtes_koenigreich,LIEGT_IN_LAND,heyne_tillett_steel,land_vereinigtes_koenigreich,0.4,,needs_source_url_review
rel:LIEGT_IN_LAND:software_concular->land_deutschland,LIEGT_IN_LAND,software_concular,land_deutschland,0.4,,needs_source_url_review
rel:LIEGT_IN_LAND:software_qflow->land_vereinigtes_koenigreich,LIEGT_IN_LAND,software_qflow,land_vereinigtes_koenigreich,0.4,,needs_source_url_review
rel:LIEGT_IN_LAND:symmetrys->land_vereinigtes_koenigreich,LIEGT_IN_LAND,symmetrys,land_vereinigtes_koenigreich,0.4,,needs_source_url_review
rel:LIEGT_IN_LAND:tool_hts_stockmatcher->land_vereinigtes_koenigreich,LIEGT_IN_LAND,tool_hts_stockmatcher,land_vereinigtes_koenigreich,0.4,,needs_source_url_review
rel:LIEGT_IN_LAND:tool_qflow->land_vereinigtes_koenigreich,LIEGT_IN_LAND,tool_qflow,land_vereinigtes_koenigreich,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:articonnex->mat_daemmstoff,NUTZT_MATERIAL,articonnex,mat_daemmstoff,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:articonnex->mat_holz,NUTZT_MATERIAL,articonnex,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:backacia->mat_daemmstoff,NUTZT_MATERIAL,backacia,mat_daemmstoff,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:backacia->mat_glas,NUTZT_MATERIAL,backacia,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:backacia->mat_holz,NUTZT_MATERIAL,backacia,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:backacia->mat_keramik,NUTZT_MATERIAL,backacia,mat_keramik,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:baticycle->mat_glas,NUTZT_MATERIAL,baticycle,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:baticycle->mat_holz,NUTZT_MATERIAL,baticycle,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:baticycle->mat_keramik,NUTZT_MATERIAL,baticycle,mat_keramik,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:baticycle->mat_stahl,NUTZT_MATERIAL,baticycle,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:batrecup->mat_glas,NUTZT_MATERIAL,batrecup,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:batrecup->mat_holz,NUTZT_MATERIAL,batrecup,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:baumatpool_ch->mat_glas,NUTZT_MATERIAL,baumatpool_ch,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:baumatpool_ch->mat_holz,NUTZT_MATERIAL,baumatpool_ch,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:baumatpool_ch->mat_keramik,NUTZT_MATERIAL,baumatpool_ch,mat_keramik,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:baumatpool_ch->mat_stahl,NUTZT_MATERIAL,baumatpool_ch,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilboerse_basel_overall->mat_glas,NUTZT_MATERIAL,bauteilboerse_basel_overall,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilboerse_basel_overall->mat_keramik,NUTZT_MATERIAL,bauteilboerse_basel_overall,mat_keramik,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilboerse_basel_overall->mat_kunststoff,NUTZT_MATERIAL,bauteilboerse_basel_overall,mat_kunststoff,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilboerse_basel_overall->mat_naturstein,NUTZT_MATERIAL,bauteilboerse_basel_overall,mat_naturstein,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilboerse_basel_overall->mat_stahl,NUTZT_MATERIAL,bauteilboerse_basel_overall,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilboerse_basel_overall->mat_ziegel,NUTZT_MATERIAL,bauteilboerse_basel_overall,mat_ziegel,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilboerse_bremen->mat_glas,NUTZT_MATERIAL,bauteilboerse_bremen,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilboerse_bremen->mat_holz,NUTZT_MATERIAL,bauteilboerse_bremen,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilboerse_bremen->mat_keramik,NUTZT_MATERIAL,bauteilboerse_bremen,mat_keramik,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilboerse_bremen->mat_stahl,NUTZT_MATERIAL,bauteilboerse_bremen,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilnetz_deutschland->mat_glas,NUTZT_MATERIAL,bauteilnetz_deutschland,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilnetz_deutschland->mat_holz,NUTZT_MATERIAL,bauteilnetz_deutschland,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:bauteilnetz_deutschland->mat_stahl,NUTZT_MATERIAL,bauteilnetz_deutschland,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:btvz_zuerichsee_oberland->mat_glas,NUTZT_MATERIAL,btvz_zuerichsee_oberland,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:btvz_zuerichsee_oberland->mat_holz,NUTZT_MATERIAL,btvz_zuerichsee_oberland,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:building_spares_market->mat_kunststoff,NUTZT_MATERIAL,building_spares_market,mat_kunststoff,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:cleveland_steel_tubes->mat_stahl,NUTZT_MATERIAL,cleveland_steel_tubes,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:concular->mat_aluminium,NUTZT_MATERIAL,concular,mat_aluminium,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:concular->mat_daemmstoff,NUTZT_MATERIAL,concular,mat_daemmstoff,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:concular->mat_glas,NUTZT_MATERIAL,concular,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:concular->mat_holz,NUTZT_MATERIAL,concular,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:concular->mat_keramik,NUTZT_MATERIAL,concular,mat_keramik,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:concular->mat_kunststoff,NUTZT_MATERIAL,concular,mat_kunststoff,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:concular->mat_naturstein,NUTZT_MATERIAL,concular,mat_naturstein,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:cycle_zero->mat_daemmstoff,NUTZT_MATERIAL,cycle_zero,mat_daemmstoff,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:cycle_zero->mat_glas,NUTZT_MATERIAL,cycle_zero,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:cycle_zero->mat_holz,NUTZT_MATERIAL,cycle_zero,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:cycle_zero->mat_keramik,NUTZT_MATERIAL,cycle_zero,mat_keramik,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:enviromate->mat_glas,NUTZT_MATERIAL,enviromate,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:enviromate->mat_holz,NUTZT_MATERIAL,enviromate,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:enviromate->mat_ziegel,NUTZT_MATERIAL,enviromate,mat_ziegel,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:genbyg->mat_holz,NUTZT_MATERIAL,genbyg,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:genbyg->mat_stahl,NUTZT_MATERIAL,genbyg,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:genbyg->mat_ziegel,NUTZT_MATERIAL,genbyg,mat_ziegel,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:heyne_tillett_steel->mat_stahl,NUTZT_MATERIAL,heyne_tillett_steel,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:material_index->mat_glas,NUTZT_MATERIAL,material_index,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:material_index->mat_holz,NUTZT_MATERIAL,material_index,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:material_index->mat_stahl,NUTZT_MATERIAL,material_index,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:materialenbank_leuven_atelier_circuler->mat_daemmstoff,NUTZT_MATERIAL,materialenbank_leuven_atelier_circuler,mat_daemmstoff,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:materialenbank_leuven_atelier_circuler->mat_glas,NUTZT_MATERIAL,materialenbank_leuven_atelier_circuler,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:materialenbank_leuven_atelier_circuler->mat_holz,NUTZT_MATERIAL,materialenbank_leuven_atelier_circuler,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:materialenbank_leuven_atelier_circuler->mat_keramik,NUTZT_MATERIAL,materialenbank_leuven_atelier_circuler,mat_keramik,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:materialenbank_leuven_atelier_circuler->mat_naturstein,NUTZT_MATERIAL,materialenbank_leuven_atelier_circuler,mat_naturstein,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:materialenbank_leuven_atelier_circuler->mat_stahl,NUTZT_MATERIAL,materialenbank_leuven_atelier_circuler,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:new_horizon_urban_mining->mat_beton,NUTZT_MATERIAL,new_horizon_urban_mining,mat_beton,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:new_horizon_urban_mining->mat_holz,NUTZT_MATERIAL,new_horizon_urban_mining,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:opalis->mat_daemmstoff,NUTZT_MATERIAL,opalis,mat_daemmstoff,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:opalis->mat_glas,NUTZT_MATERIAL,opalis,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:opalis->mat_holz,NUTZT_MATERIAL,opalis,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:opalis->mat_keramik,NUTZT_MATERIAL,opalis,mat_keramik,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:opalis->mat_naturstein,NUTZT_MATERIAL,opalis,mat_naturstein,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:opalis->mat_stahl,NUTZT_MATERIAL,opalis,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:opalis->mat_ziegel,NUTZT_MATERIAL,opalis,mat_ziegel,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:rotordc->mat_glas,NUTZT_MATERIAL,rotordc,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:rotordc->mat_holz,NUTZT_MATERIAL,rotordc,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:rotordc->mat_naturstein,NUTZT_MATERIAL,rotordc,mat_naturstein,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:rotordc->mat_stahl,NUTZT_MATERIAL,rotordc,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:rotordc->mat_ziegel,NUTZT_MATERIAL,rotordc,mat_ziegel,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:salvoweb->mat_glas,NUTZT_MATERIAL,salvoweb,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:salvoweb->mat_holz,NUTZT_MATERIAL,salvoweb,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:salvoweb->mat_naturstein,NUTZT_MATERIAL,salvoweb,mat_naturstein,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:salvoweb->mat_stahl,NUTZT_MATERIAL,salvoweb,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:skop_marketplace->mat_daemmstoff,NUTZT_MATERIAL,skop_marketplace,mat_daemmstoff,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:skop_marketplace->mat_glas,NUTZT_MATERIAL,skop_marketplace,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:skop_marketplace->mat_holz,NUTZT_MATERIAL,skop_marketplace,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:skop_marketplace->mat_keramik,NUTZT_MATERIAL,skop_marketplace,mat_keramik,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:software_concular->mat_kunststoff,NUTZT_MATERIAL,software_concular,mat_kunststoff,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:surplus_building_and_plumbing_materials->mat_holz,NUTZT_MATERIAL,surplus_building_and_plumbing_materials,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:surplus_building_and_plumbing_materials->mat_keramik,NUTZT_MATERIAL,surplus_building_and_plumbing_materials,mat_keramik,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:surplus_building_and_plumbing_materials->mat_stahl,NUTZT_MATERIAL,surplus_building_and_plumbing_materials,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:surplus_building_and_plumbing_materials->mat_ziegel,NUTZT_MATERIAL,surplus_building_and_plumbing_materials,mat_ziegel,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:sustainability_yard->mat_beton,NUTZT_MATERIAL,sustainability_yard,mat_beton,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:sustainability_yard->mat_holz,NUTZT_MATERIAL,sustainability_yard,mat_holz,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:sustainability_yard->mat_keramik,NUTZT_MATERIAL,sustainability_yard,mat_keramik,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:sustainability_yard->mat_naturstein,NUTZT_MATERIAL,sustainability_yard,mat_naturstein,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:symmetrys->mat_stahl,NUTZT_MATERIAL,symmetrys,mat_stahl,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:syphon_ag_bauteilboerse_biel_bruegg->mat_glas,NUTZT_MATERIAL,syphon_ag_bauteilboerse_biel_bruegg,mat_glas,0.4,,needs_source_url_review
rel:NUTZT_MATERIAL:syphon_ag_bauteilboerse_biel_bruegg->mat_holz,NUTZT_MATERIAL,syphon_ag_bauteilboerse_biel_bruegg,mat_holz,0.4,,needs_source_url_review
